Gene,Rank,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YPR110C,4638,0,1,0,261,4004,806,30,0.209174672,0.06119578,0.896907216,0.832432432,0.167567568
YPR030W,4639,0,1,0,261,4005,805,30,0.208978632,0.061181435,0.896907216,0.832640333,0.167359667
YKL180W,4640,0,1,0,261,4006,804,30,0.208782592,0.061167096,0.896907216,0.832848233,0.167151767
YOR195W,4641,0,1,0,261,4007,803,30,0.208586552,0.061152765,0.896907216,0.833056133,0.166943867
YHL026C,4642,0,0,1,261,4007,803,30,0.208586552,0.061152765,0.896907216,0.833056133,0.166943867
YIL078W,4643,0,1,0,261,4008,802,30,0.208390512,0.06113844,0.896907216,0.833264033,0.166735967
YDL220C,4644,0,1,0,261,4009,801,30,0.208194472,0.061124122,0.896907216,0.833471933,0.166528067
YNR014W,4647,0,0,1,261,4009,801,30,0.208194472,0.061124122,0.896907216,0.833471933,0.166528067
YNR044W,4650,0,1,0,261,4010,800,30,0.207998432,0.06110981,0.896907216,0.833679834,0.166320166
YLR457C,4651,0,1,0,261,4011,799,30,0.207802392,0.061095506,0.896907216,0.833887734,0.166112266
YKR005C,4656,0,0,1,261,4011,799,30,0.207802392,0.061095506,0.896907216,0.833887734,0.166112266
YGR272C,4657,0,1,0,261,4012,798,30,0.207606352,0.061081208,0.896907216,0.834095634,0.165904366
YJL190C,4659,0,1,0,261,4013,797,30,0.207410312,0.061066916,0.896907216,0.834303534,0.165696466
YOR091W,4662,0,1,0,261,4014,796,30,0.207214272,0.061052632,0.896907216,0.834511435,0.165488565
YFL003C,4663,0,1,0,261,4015,795,30,0.207018232,0.061038354,0.896907216,0.834719335,0.165280665
YLR003C,4664,0,0,1,261,4015,795,30,0.207018232,0.061038354,0.896907216,0.834719335,0.165280665
YBR155W,4665,0,1,0,261,4016,794,30,0.206822192,0.061024082,0.896907216,0.834927235,0.165072765
YNL279W,4667,0,1,0,261,4017,793,30,0.206626152,0.061009818,0.896907216,0.835135135,0.164864865
YNL202W,4672,0,1,0,261,4018,792,30,0.206430112,0.06099556,0.896907216,0.835343035,0.164656965
YER054C,4673,0,0,1,261,4018,792,30,0.206430112,0.06099556,0.896907216,0.835343035,0.164656965
YDR240C,4676,0,1,0,261,4019,791,30,0.206234072,0.060981308,0.896907216,0.835550936,0.164449064
YFL050C,4677,0,1,0,261,4020,790,30,0.206038032,0.060967064,0.896907216,0.835758836,0.164241164
YML063W,4678,0,1,0,261,4021,789,30,0.205841992,0.060952826,0.896907216,0.835966736,0.164033264
YFR022W,4684,0,1,0,261,4022,788,30,0.205645952,0.060938594,0.896907216,0.836174636,0.163825364
YPL012W,4685,0,1,0,261,4023,787,30,0.205449912,0.06092437,0.896907216,0.836382536,0.163617464
YBL087C,4686,0,1,0,261,4024,786,30,0.205253872,0.060910152,0.896907216,0.836590437,0.163409563
YHL046C,4687,0,1,0,261,4025,785,30,0.205057832,0.06089594,0.896907216,0.836798337,0.163201663
YBL084C,4688,0,1,0,261,4026,784,30,0.204861792,0.060881735,0.896907216,0.837006237,0.162993763
YDR314C,4689,0,1,0,261,4027,783,30,0.204665752,0.060867537,0.896907216,0.837214137,0.162785863
YPR168W,4696,0,1,0,261,4028,782,30,0.204469712,0.060853346,0.896907216,0.837422037,0.162577963
YDR125C,4690,0,1,0,261,4029,781,30,0.204273672,0.060839161,0.896907216,0.837629938,0.162370062
YNL128W,4691,0,1,0,261,4030,780,30,0.204077632,0.060824983,0.896907216,0.837837838,0.162162162
YIL053W,4692,0,1,0,261,4031,779,30,0.203881592,0.060810811,0.896907216,0.838045738,0.161954262
YDL199C,4693,0,1,0,261,4032,778,30,0.203685552,0.060796646,0.896907216,0.838253638,0.161746362
YKL216W,4694,0,1,0,261,4033,777,30,0.203489512,0.060782487,0.896907216,0.838461538,0.161538462
YEL023C,4695,0,0,1,261,4033,777,30,0.203489512,0.060782487,0.896907216,0.838461538,0.161538462
YIL132C,4697,0,1,0,261,4034,776,30,0.203293472,0.060768335,0.896907216,0.838669439,0.161330561
YOR206W,4698,0,1,0,261,4035,775,30,0.203097432,0.06075419,0.896907216,0.838877339,0.161122661
YIL133C,4699,0,1,0,261,4036,774,30,0.202901392,0.060740051,0.896907216,0.839085239,0.160914761
YIL146C,4700,1,0,0,262,4036,774,29,0.203097432,0.060958585,0.900343643,0.839085239,0.160914761
YMR106C,4701,0,1,0,262,4037,773,29,0.202901392,0.060944406,0.900343643,0.839293139,0.160706861
YIR014W,4702,0,1,0,262,4038,772,29,0.202705352,0.060930233,0.900343643,0.83950104,0.16049896
YLR004C,4703,0,1,0,262,4039,771,29,0.202509312,0.060916066,0.900343643,0.83970894,0.16029106
YLR180W,4704,0,0,1,262,4039,771,29,0.202509312,0.060916066,0.900343643,0.83970894,0.16029106
YNL069C,4705,0,1,0,262,4040,770,29,0.202313272,0.060901906,0.900343643,0.83991684,0.16008316
YDR239C,4706,0,0,1,262,4040,770,29,0.202313272,0.060901906,0.900343643,0.83991684,0.16008316
YNL299W,4707,0,1,0,262,4041,769,29,0.202117232,0.060887753,0.900343643,0.84012474,0.15987526
YEL053C,4708,0,0,1,262,4041,769,29,0.202117232,0.060887753,0.900343643,0.84012474,0.15987526
YKL181W,4709,0,1,0,262,4042,768,29,0.201921192,0.060873606,0.900343643,0.84033264,0.15966736
YJL033W,4710,0,1,0,262,4043,767,29,0.201725152,0.060859466,0.900343643,0.840540541,0.159459459
YIR018W,4711,0,1,0,262,4044,766,29,0.201529112,0.060845332,0.900343643,0.840748441,0.159251559
YER033C,4712,0,1,0,262,4045,765,29,0.201333072,0.060831205,0.900343643,0.840956341,0.159043659
YIL101C,4713,0,1,0,262,4046,764,29,0.201137032,0.060817084,0.900343643,0.841164241,0.158835759
YDL082W,4714,0,1,0,262,4047,763,29,0.200940992,0.060802971,0.900343643,0.841372141,0.158627859
YLR075W,4715,0,1,0,262,4048,762,29,0.200744952,0.060788863,0.900343643,0.841580042,0.158419958
YNR058W,4716,0,1,0,262,4049,761,29,0.200548912,0.060774762,0.900343643,0.841787942,0.158212058
YOL069W,4717,0,1,0,262,4050,760,29,0.200352872,0.060760668,0.900343643,0.841995842,0.158004158
YKL161C,4718,0,1,0,262,4051,759,29,0.200156832,0.06074658,0.900343643,0.842203742,0.157796258
YPL043W,4719,0,1,0,262,4052,758,29,0.199960792,0.060732499,0.900343643,0.842411642,0.157588358
YMR014W,4720,0,1,0,262,4053,757,29,0.199764752,0.060718424,0.900343643,0.842619543,0.157380457
YNL061W,4721,0,1,0,262,4054,756,29,0.199568712,0.060704356,0.900343643,0.842827443,0.157172557
YPR102C,4722,0,1,0,262,4055,755,29,0.199372672,0.060690294,0.900343643,0.843035343,0.156964657
YHL036W,4723,0,1,0,262,4056,754,29,0.199176632,0.060676239,0.900343643,0.843243243,0.156756757
YBL027W,4724,0,1,0,262,4057,753,29,0.198980592,0.06066219,0.900343643,0.843451143,0.156548857
YGL103W,4725,0,1,0,262,4058,752,29,0.198784552,0.060648148,0.900343643,0.843659044,0.156340956
YJR106W,4726,0,1,0,262,4059,751,29,0.198588512,0.060634112,0.900343643,0.843866944,0.156133056
YCR047C,4727,0,1,0,262,4060,750,29,0.198392472,0.060620083,0.900343643,0.844074844,0.155925156
YMR104C,4730,0,1,0,262,4061,749,29,0.198196432,0.060606061,0.900343643,0.844282744,0.155717256
YHL016C,4731,0,1,0,262,4062,748,29,0.198000392,0.060592044,0.900343643,0.844490644,0.155509356
YLR461W,4732,0,1,0,262,4063,747,29,0.197804352,0.060578035,0.900343643,0.844698545,0.155301455
YMR118C,4733,0,1,0,262,4064,746,29,0.197608312,0.060564031,0.900343643,0.844906445,0.155093555
YJL136C,4734,0,1,0,262,4065,745,29,0.197412272,0.060550035,0.900343643,0.845114345,0.154885655
YNL092W,4735,0,1,0,262,4066,744,29,0.197216232,0.060536044,0.900343643,0.845322245,0.154677755
YPL068C,4736,0,0,1,262,4066,744,29,0.197216232,0.060536044,0.900343643,0.845322245,0.154677755
YDL087C,4737,0,1,0,262,4067,743,29,0.197020192,0.060522061,0.900343643,0.845530146,0.154469854
YHL024W,4738,0,1,0,262,4068,742,29,0.196824152,0.060508083,0.900343643,0.845738046,0.154261954
YDR111C,4728,0,0,1,262,4068,742,29,0.196824152,0.060508083,0.900343643,0.845738046,0.154261954
YLR333C,4729,0,1,0,262,4069,741,29,0.196628112,0.060494112,0.900343643,0.845945946,0.154054054
YAL059W,4739,0,1,0,262,4070,740,29,0.196432072,0.060480148,0.900343643,0.846153846,0.153846154
YCR031C,4741,0,1,0,262,4071,739,29,0.196236032,0.06046619,0.900343643,0.846361746,0.153638254
YHR156C,4743,0,1,0,262,4072,738,29,0.196039992,0.060452238,0.900343643,0.846569647,0.153430353
YOR252W,4744,0,0,1,262,4072,738,29,0.196039992,0.060452238,0.900343643,0.846569647,0.153430353
YMR063W,4740,0,1,0,262,4073,737,29,0.195843952,0.060438293,0.900343643,0.846777547,0.153222453
YPL166W,4742,1,0,0,263,4073,737,28,0.196039992,0.060654982,0.903780069,0.846777547,0.153222453
YGL179C,4745,0,1,0,263,4074,736,28,0.195843952,0.060640996,0.903780069,0.846985447,0.153014553
YKL095W,4746,0,1,0,263,4075,735,28,0.195647912,0.060627017,0.903780069,0.847193347,0.152806653
YPR194C,4751,0,1,0,263,4076,734,28,0.195451872,0.060613044,0.903780069,0.847401247,0.152598753
YPL220W,4752,0,1,0,263,4077,733,28,0.195255832,0.060599078,0.903780069,0.847609148,0.152390852
YAL054C,4753,0,1,0,263,4078,732,28,0.195059792,0.060585119,0.903780069,0.847817048,0.152182952
YNL187W,4755,0,1,0,263,4079,731,28,0.194863752,0.060571165,0.903780069,0.848024948,0.151975052
YCL061C,4747,0,1,0,263,4080,730,28,0.194667712,0.060557219,0.903780069,0.848232848,0.151767152
YNL075W,4748,0,1,0,263,4081,729,28,0.194471672,0.060543278,0.903780069,0.848440748,0.151559252
YHL015W,4749,0,1,0,263,4082,728,28,0.194275632,0.060529344,0.903780069,0.848648649,0.151351351
YMR290C,4750,0,1,0,263,4083,727,28,0.194079592,0.060515416,0.903780069,0.848856549,0.151143451
YMR251W-A,4754,0,1,0,263,4084,726,28,0.193883552,0.060501495,0.903780069,0.849064449,0.150935551
YJR016C,4756,0,1,0,263,4085,725,28,0.193687512,0.06048758,0.903780069,0.849272349,0.150727651
YDR501W,4757,0,1,0,263,4086,724,28,0.193491472,0.060473672,0.903780069,0.849480249,0.150519751
YDR341C,4758,0,1,0,263,4087,723,28,0.193295432,0.06045977,0.903780069,0.84968815,0.15031185
YPR204W,4759,0,1,0,263,4088,722,28,0.193099392,0.060445875,0.903780069,0.84989605,0.15010395
YNR054C,4760,0,1,0,263,4089,721,28,0.192903352,0.060431985,0.903780069,0.85010395,0.14989605
YJL219W,4762,0,1,0,263,4090,720,28,0.192707312,0.060418102,0.903780069,0.85031185,0.14968815
YIL176C,4761,0,1,0,263,4091,719,28,0.192511272,0.060404226,0.903780069,0.850519751,0.149480249
YKR053C,4766,0,1,0,263,4092,718,28,0.192315232,0.060390356,0.903780069,0.850727651,0.149272349
YGR061C,4767,0,1,0,263,4093,717,28,0.192119192,0.060376492,0.903780069,0.850935551,0.149064449
YJL083W,4763,0,1,0,263,4094,716,28,0.191923152,0.060362635,0.903780069,0.851143451,0.148856549
YAR020C,4764,0,1,0,263,4095,715,28,0.191727112,0.060348784,0.903780069,0.851351351,0.148648649
YOL040C,4765,0,1,0,263,4096,714,28,0.191531072,0.060334939,0.903780069,0.851559252,0.148440748
YLR073C,4768,0,1,0,263,4097,713,28,0.191335032,0.060321101,0.903780069,0.851767152,0.148232848
YER110C,4769,0,1,0,263,4098,712,28,0.191138992,0.060307269,0.903780069,0.851975052,0.148024948
YOR293W,4770,0,1,0,263,4099,711,28,0.190942952,0.060293443,0.903780069,0.852182952,0.147817048
YKR075C,4771,0,1,0,263,4100,710,28,0.190746912,0.060279624,0.903780069,0.852390852,0.147609148
YEL054C,4772,0,1,0,263,4101,709,28,0.190550872,0.060265811,0.903780069,0.852598753,0.147401247
YGL063W,4773,0,1,0,263,4102,708,28,0.190354832,0.060252005,0.903780069,0.852806653,0.147193347
YPR010C,4774,0,1,0,263,4103,707,28,0.190158792,0.060238204,0.903780069,0.853014553,0.146985447
YOR063W,4775,0,1,0,263,4104,706,28,0.189962752,0.06022441,0.903780069,0.853222453,0.146777547
YNL024C,4776,0,1,0,263,4105,705,28,0.189766712,0.060210623,0.903780069,0.853430353,0.146569647
YER096W,4777,0,1,0,263,4106,704,28,0.189570672,0.060196841,0.903780069,0.853638254,0.146361746
YDL060W,4778,0,1,0,263,4107,703,28,0.189374632,0.060183066,0.903780069,0.853846154,0.146153846
YPL079W,4779,0,1,0,263,4108,702,28,0.189178592,0.060169298,0.903780069,0.854054054,0.145945946
YOL017W,4780,0,1,0,263,4109,701,28,0.188982552,0.060155535,0.903780069,0.854261954,0.145738046
YJR129C,4781,0,1,0,263,4110,700,28,0.188786512,0.060141779,0.903780069,0.854469854,0.145530146
YBL049W,4782,0,0,1,263,4110,700,28,0.188786512,0.060141779,0.903780069,0.854469854,0.145530146
YKR060W,4783,0,1,0,263,4111,699,28,0.188590472,0.060128029,0.903780069,0.854677755,0.145322245
YHR177W,4784,0,1,0,263,4112,698,28,0.188394432,0.060114286,0.903780069,0.854885655,0.145114345
YLR441C,4785,0,1,0,263,4113,697,28,0.188198392,0.060100548,0.903780069,0.855093555,0.144906445
YER153C,4786,1,0,0,264,4113,697,27,0.188394432,0.060315284,0.907216495,0.855093555,0.144906445
YCR106W,4787,0,1,0,264,4114,696,27,0.188198392,0.060301508,0.907216495,0.855301455,0.144698545
YOR294W,4788,0,1,0,264,4115,695,27,0.188002352,0.060287737,0.907216495,0.855509356,0.144490644
YCR057C,4789,0,1,0,264,4116,694,27,0.187806312,0.060273973,0.907216495,0.855717256,0.144282744
YKR097W,4790,0,1,0,264,4117,693,27,0.187610272,0.060260215,0.907216495,0.855925156,0.144074844
YGR060W,4791,0,1,0,264,4118,692,27,0.187414233,0.060246463,0.907216495,0.856133056,0.143866944
YDR185C,4792,1,0,0,265,4118,692,26,0.187610272,0.060460872,0.910652921,0.856133056,0.143866944
YEL073C,4793,0,0,1,265,4118,692,26,0.187610272,0.060460872,0.910652921,0.856133056,0.143866944
YNL227C,4794,0,1,0,265,4119,691,26,0.187414233,0.06044708,0.910652921,0.856340956,0.143659044
YKR061W,4795,0,1,0,265,4120,690,26,0.187218193,0.060433295,0.910652921,0.856548857,0.143451143
YOR369C,4796,0,1,0,265,4121,689,26,0.187022153,0.060419517,0.910652921,0.856756757,0.143243243
YPL266W,4797,0,1,0,265,4122,688,26,0.186826113,0.060405744,0.910652921,0.856964657,0.143035343
YBR104W,4798,0,1,0,265,4123,687,26,0.186630073,0.060391978,0.910652921,0.857172557,0.142827443
YPL017C,4799,0,1,0,265,4124,686,26,0.186434033,0.060378218,0.910652921,0.857380457,0.142619543
YBR295W,4800,0,1,0,265,4125,685,26,0.186237993,0.060364465,0.910652921,0.857588358,0.142411642
YPL226W,4801,0,1,0,265,4126,684,26,0.186041953,0.060350717,0.910652921,0.857796258,0.142203742
YOR310C,4802,0,1,0,265,4127,683,26,0.185845913,0.060336976,0.910652921,0.858004158,0.141995842
YDL051W,4803,0,1,0,265,4128,682,26,0.185649873,0.060323242,0.910652921,0.858212058,0.141787942
YLL034C,4804,0,1,0,265,4129,681,26,0.185453833,0.060309513,0.910652921,0.858419958,0.141580042
YJR158W,4805,0,1,0,265,4130,680,26,0.185257793,0.060295791,0.910652921,0.858627859,0.141372141
YOR190W,4806,0,1,0,265,4131,679,26,0.185061753,0.060282075,0.910652921,0.858835759,0.141164241
YHR056C,4807,0,1,0,265,4132,678,26,0.184865713,0.060268365,0.910652921,0.859043659,0.140956341
YGR280C,4808,0,1,0,265,4133,677,26,0.184669673,0.060254661,0.910652921,0.859251559,0.140748441
YLR448W,4809,0,1,0,265,4134,676,26,0.184473633,0.060240964,0.910652921,0.859459459,0.140540541
YHR048W,4810,0,1,0,265,4135,675,26,0.184277593,0.060227273,0.910652921,0.85966736,0.14033264
YMR321C,4811,0,1,0,265,4136,674,26,0.184081553,0.060213588,0.910652921,0.85987526,0.14012474
YLR318W,4812,0,1,0,265,4137,673,26,0.183885513,0.060199909,0.910652921,0.86008316,0.13991684
YDR184C,4813,0,1,0,265,4138,672,26,0.183689473,0.060186237,0.910652921,0.86029106,0.13970894
YLR263W,4814,0,1,0,265,4139,671,26,0.183493433,0.06017257,0.910652921,0.86049896,0.13950104
YHL010C,4815,0,0,1,265,4139,671,26,0.183493433,0.06017257,0.910652921,0.86049896,0.13950104
YDR299W,4816,0,1,0,265,4140,670,26,0.183297393,0.06015891,0.910652921,0.860706861,0.139293139
YOR348C,4817,0,1,0,265,4141,669,26,0.183101353,0.060145256,0.910652921,0.860914761,0.139085239
YLR340W,4818,0,1,0,265,4142,668,26,0.182905313,0.060131609,0.910652921,0.861122661,0.138877339
YMR279C,4819,0,1,0,265,4143,667,26,0.182709273,0.060117967,0.910652921,0.861330561,0.138669439
YIL079C,4820,0,1,0,265,4144,666,26,0.182513233,0.060104332,0.910652921,0.861538462,0.138461538
YDL105W,4821,0,1,0,265,4145,665,26,0.182317193,0.060090703,0.910652921,0.861746362,0.138253638
YPR151C,4822,0,1,0,265,4146,664,26,0.182121153,0.06007708,0.910652921,0.861954262,0.138045738
YJR145C,4823,0,1,0,265,4147,663,26,0.181925113,0.060063463,0.910652921,0.862162162,0.137837838
YLR014C,4824,0,1,0,265,4148,662,26,0.181729073,0.060049853,0.910652921,0.862370062,0.137629938
YLL045C,4825,0,1,0,265,4149,661,26,0.181533033,0.060036248,0.910652921,0.862577963,0.137422037
YBL072C,4826,0,1,0,265,4150,660,26,0.181336993,0.06002265,0.910652921,0.862785863,0.137214137
YAR002C-A,4827,0,1,0,265,4151,659,26,0.181140953,0.060009058,0.910652921,0.862993763,0.137006237
YGL189C,4828,0,1,0,265,4152,658,26,0.180944913,0.059995472,0.910652921,0.863201663,0.136798337
YDR179C,4829,0,1,0,265,4153,657,26,0.180748873,0.059981892,0.910652921,0.863409563,0.136590437
YER011W,4830,0,1,0,265,4154,656,26,0.180552833,0.059968319,0.910652921,0.863617464,0.136382536
YLR355C,4831,1,0,0,266,4154,656,25,0.180748873,0.060180995,0.914089347,0.863617464,0.136382536
YHR010W,4832,0,1,0,266,4155,655,25,0.180552833,0.060167383,0.914089347,0.863825364,0.136174636
YLR467W,4833,0,1,0,266,4156,654,25,0.180356793,0.060153777,0.914089347,0.864033264,0.135966736
YBR021W,4834,0,1,0,266,4157,653,25,0.180160753,0.060140176,0.914089347,0.864241164,0.135758836
YDR109C,4835,0,1,0,266,4158,652,25,0.179964713,0.060126582,0.914089347,0.864449064,0.135550936
YAL036C,4836,0,1,0,266,4159,651,25,0.179768673,0.060112994,0.914089347,0.864656965,0.135343035
YJL214W,4837,0,1,0,266,4160,650,25,0.179572633,0.060099413,0.914089347,0.864864865,0.135135135
YDL083C,4838,0,1,0,266,4161,649,25,0.179376593,0.060085837,0.914089347,0.865072765,0.134927235
YKL082C,4839,0,1,0,266,4162,648,25,0.179180553,0.060072267,0.914089347,0.865280665,0.134719335
YJL037W,4840,0,1,0,266,4163,647,25,0.178984513,0.060058704,0.914089347,0.865488565,0.134511435
YLL064C,4841,0,1,0,266,4164,646,25,0.178788473,0.060045147,0.914089347,0.865696466,0.134303534
YHR089C,4842,0,1,0,266,4165,645,25,0.178592433,0.060031596,0.914089347,0.865904366,0.134095634
YDL218W,4843,0,0,1,266,4165,645,25,0.178592433,0.060031596,0.914089347,0.865904366,0.134095634
YER150W,4844,0,1,0,266,4166,644,25,0.178396393,0.060018051,0.914089347,0.866112266,0.133887734
YBR067C,4845,0,1,0,266,4167,643,25,0.178200353,0.060004512,0.914089347,0.866320166,0.133679834
YLR029C,4846,0,1,0,266,4168,642,25,0.178004313,0.059990979,0.914089347,0.866528067,0.133471933
YMR011W,4847,0,1,0,266,4169,641,25,0.177808273,0.059977452,0.914089347,0.866735967,0.133264033
YDR496C,4848,0,1,0,266,4170,640,25,0.177612233,0.059963931,0.914089347,0.866943867,0.133056133
YOL077C,4849,0,1,0,266,4171,639,25,0.177416193,0.059950417,0.914089347,0.867151767,0.132848233
YHR169W,4850,0,1,0,266,4172,638,25,0.177220153,0.059936909,0.914089347,0.867359667,0.132640333
YFR034C,4851,0,1,0,266,4173,637,25,0.177024113,0.059923406,0.914089347,0.867567568,0.132432432
YJL144W,4852,0,1,0,266,4174,636,25,0.176828073,0.05990991,0.914089347,0.867775468,0.132224532
YKL029C,4853,0,1,0,266,4175,635,25,0.176632033,0.05989642,0.914089347,0.867983368,0.132016632
YGR118W,4854,0,1,0,266,4176,634,25,0.176435993,0.059882936,0.914089347,0.868191268,0.131808732
YHR070W,4855,0,1,0,266,4177,633,25,0.176239953,0.059869458,0.914089347,0.868399168,0.131600832
YDR398W,4856,0,1,0,266,4178,632,25,0.176043913,0.059855986,0.914089347,0.868607069,0.131392931
YGR153W,4857,0,0,1,266,4178,632,25,0.176043913,0.059855986,0.914089347,0.868607069,0.131392931
YIR027C,4858,0,0,1,266,4178,632,25,0.176043913,0.059855986,0.914089347,0.868607069,0.131392931
YER074W,4859,0,1,0,266,4179,631,25,0.175847873,0.05984252,0.914089347,0.868814969,0.131185031
YGR148C,4860,0,1,0,266,4180,630,25,0.175651833,0.05982906,0.914089347,0.869022869,0.130977131
YBR072W,4861,0,1,0,266,4181,629,25,0.175455793,0.059815606,0.914089347,0.869230769,0.130769231
YDR471W,4862,0,1,0,266,4182,628,25,0.175259753,0.059802158,0.914089347,0.869438669,0.130561331
YKR081C,4863,0,1,0,266,4183,627,25,0.175063713,0.059788717,0.914089347,0.86964657,0.13035343
YDR247W,4864,0,1,0,266,4184,626,25,0.174867673,0.059775281,0.914089347,0.86985447,0.13014553
YJL127C,4865,0,1,0,266,4185,625,25,0.174671633,0.059761851,0.914089347,0.87006237,0.12993763
YER055C,4866,0,1,0,266,4186,624,25,0.174475593,0.059748428,0.914089347,0.87027027,0.12972973
YIR017C,4867,0,1,0,266,4187,623,25,0.174279553,0.05973501,0.914089347,0.87047817,0.12952183
YDR070C,4868,0,0,1,266,4187,623,25,0.174279553,0.05973501,0.914089347,0.87047817,0.12952183
YJL194W,4869,0,1,0,266,4188,622,25,0.174083513,0.059721599,0.914089347,0.870686071,0.129313929
YGR211W,4870,0,1,0,266,4189,621,25,0.173887473,0.059708193,0.914089347,0.870893971,0.129106029
YEL048C,4871,0,1,0,266,4190,620,25,0.173691433,0.059694794,0.914089347,0.871101871,0.128898129
YLR432W,4872,0,1,0,266,4191,619,25,0.173495393,0.0596814,0.914089347,0.871309771,0.128690229
YJL077C,4873,0,0,1,266,4191,619,25,0.173495393,0.0596814,0.914089347,0.871309771,0.128690229
YOR272W,4874,0,1,0,266,4192,618,25,0.173299353,0.059668013,0.914089347,0.871517672,0.128482328
YLR009W,4875,0,1,0,266,4193,617,25,0.173103313,0.059654631,0.914089347,0.871725572,0.128274428
YDR039C,4876,0,1,0,266,4194,616,25,0.172907273,0.059641256,0.914089347,0.871933472,0.128066528
YIR042C,4877,0,0,1,266,4194,616,25,0.172907273,0.059641256,0.914089347,0.871933472,0.128066528
YDL049C,4878,0,1,0,266,4195,615,25,0.172711233,0.059627886,0.914089347,0.872141372,0.127858628
YJR156C,4879,0,0,1,266,4195,615,25,0.172711233,0.059627886,0.914089347,0.872141372,0.127858628
YPR112C,4880,0,1,0,266,4196,614,25,0.172515193,0.059614523,0.914089347,0.872349272,0.127650728
