Gene,Rank,Positive,Negative,Agnositc,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YFL014W,4398,0,1,0,95,3191,872,10,0.232005758,0.02891053,0.904761905,0.785380261,0.214619739
YGR142W,4399,0,1,0,95,3192,871,10,0.231765835,0.028901734,0.904761905,0.785626384,0.214373616
YNR003C,4400,0,1,0,95,3193,870,10,0.231525912,0.028892944,0.904761905,0.785872508,0.214127492
YBL024W,4401,0,1,0,95,3194,869,10,0.231285988,0.028884159,0.904761905,0.786118632,0.213881368
YDR043C,4402,0,1,0,95,3195,868,10,0.231046065,0.02887538,0.904761905,0.786364755,0.213635245
YER045C,4403,0,1,0,95,3196,867,10,0.230806142,0.028866606,0.904761905,0.786610879,0.213389121
YBL082C,4404,0,1,0,95,3197,866,10,0.230566219,0.028857837,0.904761905,0.786857002,0.213142998
YNL234W,4407,0,1,0,95,3198,865,10,0.230326296,0.028849074,0.904761905,0.787103126,0.212896874
YGL045W,4408,0,1,0,95,3199,864,10,0.230086372,0.028840316,0.904761905,0.787349249,0.212650751
YGR248W,4409,0,1,0,95,3200,863,10,0.229846449,0.028831563,0.904761905,0.787595373,0.212404627
YOL078W,4411,0,1,0,95,3201,862,10,0.229606526,0.028822816,0.904761905,0.787841496,0.212158504
YKL014C,4412,0,1,0,95,3202,861,10,0.229366603,0.028814073,0.904761905,0.78808762,0.21191238
YGL076C,4413,0,1,0,95,3203,860,10,0.229126679,0.028805337,0.904761905,0.788333744,0.211666256
YER104W,4414,0,1,0,95,3204,859,10,0.228886756,0.028796605,0.904761905,0.788579867,0.211420133
YHL039W,4416,0,1,0,95,3205,858,10,0.228646833,0.028787879,0.904761905,0.788825991,0.211174009
YDR473C,4417,0,1,0,95,3206,857,10,0.22840691,0.028779158,0.904761905,0.789072114,0.210927886
YMR081C,4418,0,1,0,95,3207,856,10,0.228166987,0.028770442,0.904761905,0.789318238,0.210681762
YJL198W,4419,0,1,0,95,3208,855,10,0.227927063,0.028761732,0.904761905,0.789564361,0.210435639
YLL035W,4420,0,1,0,95,3209,854,10,0.22768714,0.028753027,0.904761905,0.789810485,0.210189515
YFR055W,4421,0,1,0,95,3210,853,10,0.227447217,0.028744327,0.904761905,0.790056608,0.209943392
YNL012W,4422,0,1,0,95,3211,852,10,0.227207294,0.028735632,0.904761905,0.790302732,0.209697268
YBL018C,4423,0,1,0,95,3212,851,10,0.22696737,0.028726943,0.904761905,0.790548856,0.209451144
YGR088W,4424,0,1,0,95,3213,850,10,0.226727447,0.028718259,0.904761905,0.790794979,0.209205021
YOR001W,4425,0,1,0,95,3214,849,10,0.226487524,0.02870958,0.904761905,0.791041103,0.208958897
YNR002C,4426,0,1,0,95,3215,848,10,0.226247601,0.028700906,0.904761905,0.791287226,0.208712774
YEL057C,4427,0,1,0,95,3216,847,10,0.226007678,0.028692238,0.904761905,0.79153335,0.20846665
YEL061C,4428,0,1,0,95,3217,846,10,0.225767754,0.028683575,0.904761905,0.791779473,0.208220527
YOR349W,4429,0,1,0,95,3218,845,10,0.225527831,0.028674917,0.904761905,0.792025597,0.207974403
YBR005W,4430,0,1,0,95,3219,844,10,0.225287908,0.028666264,0.904761905,0.79227172,0.20772828
YOR192C,4431,0,1,0,95,3220,843,10,0.225047985,0.028657617,0.904761905,0.792517844,0.207482156
YJR070C,4432,0,1,0,95,3221,842,10,0.224808061,0.028648975,0.904761905,0.792763968,0.207236032
YHR087W,4435,0,1,0,95,3222,841,10,0.224568138,0.028640338,0.904761905,0.793010091,0.206989909
YGR224W,4437,0,1,0,95,3223,840,10,0.224328215,0.028631706,0.904761905,0.793256215,0.206743785
YDR534C,4438,0,1,0,95,3224,839,10,0.224088292,0.028623079,0.904761905,0.793502338,0.206497662
YDL031W,4442,0,1,0,95,3225,838,10,0.223848369,0.028614458,0.904761905,0.793748462,0.206251538
YNL145W,4443,0,1,0,95,3226,837,10,0.223608445,0.028605842,0.904761905,0.793994585,0.206005415
YGR188C,4444,0,1,0,95,3227,836,10,0.223368522,0.028597231,0.904761905,0.794240709,0.205759291
YAL024C,4445,0,1,0,95,3228,835,10,0.223128599,0.028588625,0.904761905,0.794486832,0.205513168
YIR012W,4446,0,1,0,95,3229,834,10,0.222888676,0.028580024,0.904761905,0.794732956,0.205267044
YOL028C,4447,0,1,0,95,3230,833,10,0.222648752,0.028571429,0.904761905,0.794979079,0.205020921
YCR105W,4448,0,1,0,95,3231,832,10,0.222408829,0.028562838,0.904761905,0.795225203,0.204774797
YBR142W,4449,0,1,0,95,3232,831,10,0.222168906,0.028554253,0.904761905,0.795471327,0.204528673
YBR030W,4450,0,1,0,95,3233,830,10,0.221928983,0.028545673,0.904761905,0.79571745,0.20428255
YNL009W,4451,0,1,0,95,3234,829,10,0.22168906,0.028537098,0.904761905,0.795963574,0.204036426
YLR313C,4454,0,1,0,95,3235,828,10,0.221449136,0.028528529,0.904761905,0.796209697,0.203790303
YPL076W,4455,0,1,0,95,3236,827,10,0.221209213,0.028519964,0.904761905,0.796455821,0.203544179
YDL171C,4456,0,1,0,95,3237,826,10,0.22096929,0.028511405,0.904761905,0.796701944,0.203298056
YDL154W,4458,0,1,0,95,3238,825,10,0.220729367,0.02850285,0.904761905,0.796948068,0.203051932
YMR120C,4459,0,1,0,95,3239,824,10,0.220489443,0.028494301,0.904761905,0.797194191,0.202805809
YBR020W,4462,0,1,0,95,3240,823,10,0.22024952,0.028485757,0.904761905,0.797440315,0.202559685
YIL122W,4463,0,1,0,95,3241,822,10,0.220009597,0.028477218,0.904761905,0.797686439,0.202313561
YJL056C,4464,0,1,0,95,3242,821,10,0.219769674,0.028468684,0.904761905,0.797932562,0.202067438
YPR190C,4465,0,1,0,95,3243,820,10,0.21952975,0.028460156,0.904761905,0.798178686,0.201821314
YDR038C,4467,0,1,0,95,3244,819,10,0.219289827,0.028451632,0.904761905,0.798424809,0.201575191
YDR439W,4468,0,1,0,95,3245,818,10,0.219049904,0.028443114,0.904761905,0.798670933,0.201329067
YDR217C,4469,0,1,0,95,3246,817,10,0.218809981,0.0284346,0.904761905,0.798917056,0.201082944
YOR098C,4472,0,1,0,95,3247,816,10,0.218570058,0.028426092,0.904761905,0.79916318,0.20083682
YAL053W,4473,0,1,0,95,3248,815,10,0.218330134,0.028417589,0.904761905,0.799409303,0.200590697
YGL156W,4474,0,1,0,95,3249,814,10,0.218090211,0.028409091,0.904761905,0.799655427,0.200344573
YIL073C,4475,0,1,0,95,3250,813,10,0.217850288,0.028400598,0.904761905,0.799901551,0.200098449
YER127W,4476,0,1,0,95,3251,812,10,0.217610365,0.02839211,0.904761905,0.800147674,0.199852326
YKL220C,4477,0,1,0,95,3252,811,10,0.217370441,0.028383627,0.904761905,0.800393798,0.199606202
YLL060C,4478,0,1,0,95,3253,810,10,0.217130518,0.028375149,0.904761905,0.800639921,0.199360079
YLR142W,4480,0,1,0,95,3254,809,10,0.216890595,0.028366677,0.904761905,0.800886045,0.199113955
YOR095C,4482,0,1,0,95,3255,808,10,0.216650672,0.028358209,0.904761905,0.801132168,0.198867832
YDR317W,4485,0,1,0,95,3256,807,10,0.216410749,0.028349746,0.904761905,0.801378292,0.198621708
YER131W,4486,0,1,0,95,3257,806,10,0.216170825,0.028341289,0.904761905,0.801624415,0.198375585
YOR377W,4487,0,1,0,95,3258,805,10,0.215930902,0.028332836,0.904761905,0.801870539,0.198129461
YIL113W,4489,0,1,0,95,3259,804,10,0.215690979,0.028324389,0.904761905,0.802116663,0.197883337
YGL121C,4490,0,1,0,95,3260,803,10,0.215451056,0.028315946,0.904761905,0.802362786,0.197637214
YOR156C,4492,0,1,0,95,3261,802,10,0.215211132,0.028307509,0.904761905,0.80260891,0.19739109
YJL045W,4493,0,1,0,95,3262,801,10,0.214971209,0.028299077,0.904761905,0.802855033,0.197144967
YLR002C,4494,0,1,0,95,3263,800,10,0.214731286,0.028290649,0.904761905,0.803101157,0.196898843
YFR027W,4495,0,1,0,95,3264,799,10,0.214491363,0.028282227,0.904761905,0.80334728,0.19665272
YNL302C,4496,0,1,0,95,3265,798,10,0.21425144,0.02827381,0.904761905,0.803593404,0.196406596
YNL248C,4499,0,1,0,95,3266,797,10,0.214011516,0.028265397,0.904761905,0.803839527,0.196160473
YLR264W,4500,0,1,0,95,3267,796,10,0.213771593,0.02825699,0.904761905,0.804085651,0.195914349
YHR046C,4501,0,1,0,95,3268,795,10,0.21353167,0.028248588,0.904761905,0.804331775,0.195668225
YOR049C,4502,0,1,0,95,3269,794,10,0.213291747,0.02824019,0.904761905,0.804577898,0.195422102
YGR006W,4503,0,1,0,95,3270,793,10,0.213051823,0.028231798,0.904761905,0.804824022,0.195175978
YMR174C,4505,0,1,0,95,3271,792,10,0.2128119,0.028223411,0.904761905,0.805070145,0.194929855
YHR065C,4506,0,1,0,95,3272,791,10,0.212571977,0.028215028,0.904761905,0.805316269,0.194683731
YOL124C,4508,0,1,0,95,3273,790,10,0.212332054,0.028206651,0.904761905,0.805562392,0.194437608
YJL207C,4509,0,1,0,95,3274,789,10,0.212092131,0.028198278,0.904761905,0.805808516,0.194191484
YCL018W,4512,0,1,0,95,3275,788,10,0.211852207,0.028189911,0.904761905,0.806054639,0.193945361
YGL195W,4513,0,1,0,95,3276,787,10,0.211612284,0.028181549,0.904761905,0.806300763,0.193699237
YKR094C,4514,0,1,0,95,3277,786,10,0.211372361,0.028173191,0.904761905,0.806546887,0.193453113
YOR011W,4517,0,1,0,95,3278,785,10,0.211132438,0.028164838,0.904761905,0.80679301,0.19320699
YCL027W,4519,0,1,0,95,3279,784,10,0.210892514,0.028156491,0.904761905,0.807039134,0.192960866
YNL209W,4520,0,1,0,95,3280,783,10,0.210652591,0.028148148,0.904761905,0.807285257,0.192714743
YOR056C,4522,0,1,0,95,3281,782,10,0.210412668,0.02813981,0.904761905,0.807531381,0.192468619
YPL193W,4523,0,1,0,95,3282,781,10,0.210172745,0.028131478,0.904761905,0.807777504,0.192222496
YPR144C,4524,0,1,0,95,3283,780,10,0.209932821,0.02812315,0.904761905,0.808023628,0.191976372
YPR156C,4525,0,1,0,95,3284,779,10,0.209692898,0.028114827,0.904761905,0.808269751,0.191730249
YDR500C,4527,0,1,0,95,3285,778,10,0.209452975,0.028106509,0.904761905,0.808515875,0.191484125
YOR182C,4528,0,1,0,95,3286,777,10,0.209213052,0.028098196,0.904761905,0.808761999,0.191238001
YGL008C,4529,0,1,0,95,3287,776,10,0.208973129,0.028089888,0.904761905,0.809008122,0.190991878
YKL163W,4531,0,1,0,95,3288,775,10,0.208733205,0.028081584,0.904761905,0.809254246,0.190745754
YLL008W,4533,0,1,0,95,3289,774,10,0.208493282,0.028073286,0.904761905,0.809500369,0.190499631
YBR249C,4534,0,1,0,95,3290,773,10,0.208253359,0.028064993,0.904761905,0.809746493,0.190253507
YNL162W,4535,0,1,0,95,3291,772,10,0.208013436,0.028056704,0.904761905,0.809992616,0.190007384
YBR068C,4536,0,1,0,95,3292,771,10,0.207773512,0.02804842,0.904761905,0.81023874,0.18976126
YJR119C,4537,0,1,0,95,3293,770,10,0.207533589,0.028040142,0.904761905,0.810484863,0.189515137
YPL126W,4538,0,1,0,95,3294,769,10,0.207293666,0.028031868,0.904761905,0.810730987,0.189269013
YNR057C,4540,0,1,0,95,3295,768,10,0.207053743,0.028023599,0.904761905,0.810977111,0.189022889
YHR052W,4541,0,1,0,95,3296,767,10,0.20681382,0.028015335,0.904761905,0.811223234,0.188776766
YGR251W,4542,0,1,0,95,3297,766,10,0.206573896,0.028007075,0.904761905,0.811469358,0.188530642
YGR221C,4543,0,1,0,95,3298,765,10,0.206333973,0.027998821,0.904761905,0.811715481,0.188284519
YBR069C,4545,0,1,0,95,3299,764,10,0.20609405,0.027990572,0.904761905,0.811961605,0.188038395
YDR440W,4547,0,1,0,95,3300,763,10,0.205854127,0.027982327,0.904761905,0.812207728,0.187792272
YKR024C,4549,0,1,0,95,3301,762,10,0.205614203,0.027974087,0.904761905,0.812453852,0.187546148
YBR267W,4550,0,1,0,95,3302,761,10,0.20537428,0.027965852,0.904761905,0.812699975,0.187300025
YPL167C,4551,0,1,0,95,3303,760,10,0.205134357,0.027957622,0.904761905,0.812946099,0.187053901
YCR098C,4552,0,1,0,95,3304,759,10,0.204894434,0.027949397,0.904761905,0.813192222,0.186807778
YDR101C,4553,0,1,0,95,3305,758,10,0.204654511,0.027941176,0.904761905,0.813438346,0.186561654
YLL005C,4554,0,1,0,95,3306,757,10,0.204414587,0.027932961,0.904761905,0.81368447,0.18631553
YNL308C,4555,0,1,0,95,3307,756,10,0.204174664,0.02792475,0.904761905,0.813930593,0.186069407
YBR034C,4556,0,1,0,95,3308,755,10,0.203934741,0.027916544,0.904761905,0.814176717,0.185823283
YLR336C,4558,0,1,0,95,3309,754,10,0.203694818,0.027908343,0.904761905,0.81442284,0.18557716
YJL130C,4560,0,1,0,95,3310,753,10,0.203454894,0.027900147,0.904761905,0.814668964,0.185331036
YNL301C,4562,0,1,0,95,3311,752,10,0.203214971,0.027891955,0.904761905,0.814915087,0.185084913
YML123C,4561,0,1,0,95,3312,751,10,0.202975048,0.027883769,0.904761905,0.815161211,0.184838789
YDR295C,4563,0,1,0,95,3313,750,10,0.202735125,0.027875587,0.904761905,0.815407334,0.184592666
YMR162C,4564,0,1,0,95,3314,749,10,0.202495202,0.02786741,0.904761905,0.815653458,0.184346542
YEL021W,4565,0,1,0,95,3315,748,10,0.202255278,0.027859238,0.904761905,0.815899582,0.184100418
YOR133W,4566,0,1,0,95,3316,747,10,0.202015355,0.02785107,0.904761905,0.816145705,0.183854295
YGR085C,4567,0,1,0,95,3317,746,10,0.201775432,0.027842907,0.904761905,0.816391829,0.183608171
YMR006C,4568,0,1,0,95,3318,745,10,0.201535509,0.027834749,0.904761905,0.816637952,0.183362048
YOL120C,4570,0,1,0,95,3319,744,10,0.201295585,0.027826596,0.904761905,0.816884076,0.183115924
YDL150W,4571,0,1,0,95,3320,743,10,0.201055662,0.027818448,0.904761905,0.817130199,0.182869801
YLR185W,4572,0,1,0,95,3321,742,10,0.200815739,0.027810304,0.904761905,0.817376323,0.182623677
YJR147W,4573,0,1,0,95,3322,741,10,0.200575816,0.027802166,0.904761905,0.817622446,0.182377554
YLR136C,4575,0,1,0,95,3323,740,10,0.200335893,0.027794032,0.904761905,0.81786857,0.18213143
YER015W,4577,0,1,0,95,3324,739,10,0.200095969,0.027785902,0.904761905,0.818114694,0.181885306
YCL037C,4579,0,1,0,95,3325,738,10,0.199856046,0.027777778,0.904761905,0.818360817,0.181639183
YER002W,4580,0,1,0,95,3326,737,10,0.199616123,0.027769658,0.904761905,0.818606941,0.181393059
YNR019W,4582,0,1,0,95,3327,736,10,0.1993762,0.027761543,0.904761905,0.818853064,0.181146936
YIR041W,4583,0,1,0,95,3328,735,10,0.199136276,0.027753433,0.904761905,0.819099188,0.180900812
YOR167C,4584,0,1,0,95,3329,734,10,0.198896353,0.027745327,0.904761905,0.819345311,0.180654689
YLR401C,4585,0,1,0,95,3330,733,10,0.19865643,0.027737226,0.904761905,0.819591435,0.180408565
YGL178W,4586,0,1,0,95,3331,732,10,0.198416507,0.02772913,0.904761905,0.819837558,0.180162442
YDR135C,4587,0,1,0,95,3332,731,10,0.198176583,0.027721039,0.904761905,0.820083682,0.179916318
YCR028C,4588,0,1,0,95,3333,730,10,0.19793666,0.027712952,0.904761905,0.820329806,0.179670194
YIL029C,4589,0,1,0,95,3334,729,10,0.197696737,0.02770487,0.904761905,0.820575929,0.179424071
YHL033C,4590,0,1,0,95,3335,728,10,0.197456814,0.027696793,0.904761905,0.820822053,0.179177947
YLR409C,4592,0,1,0,95,3336,727,10,0.197216891,0.02768872,0.904761905,0.821068176,0.178931824
YMR280C,4593,0,1,0,95,3337,726,10,0.196976967,0.027680653,0.904761905,0.8213143,0.1786857
YAL028W,4594,0,1,0,95,3338,725,10,0.196737044,0.02767259,0.904761905,0.821560423,0.178439577
YDR312W,4595,0,1,0,95,3339,724,10,0.196497121,0.027664531,0.904761905,0.821806547,0.178193453
YNL096C,4596,0,1,0,95,3340,723,10,0.196257198,0.027656477,0.904761905,0.82205267,0.17794733
YDR021W,4598,0,1,0,95,3341,722,10,0.196017274,0.027648428,0.904761905,0.822298794,0.177701206
YJR155W,4599,0,1,0,95,3342,721,10,0.195777351,0.027640384,0.904761905,0.822544918,0.177455082
YBR152W,4601,0,1,0,95,3343,720,10,0.195537428,0.027632344,0.904761905,0.822791041,0.177208959
YBR208C,4602,0,1,0,95,3344,719,10,0.195297505,0.027624309,0.904761905,0.823037165,0.176962835
YOR096W,4603,0,1,0,95,3345,718,10,0.195057582,0.027616279,0.904761905,0.823283288,0.176716712
YER179W,4604,0,1,0,95,3346,717,10,0.194817658,0.027608253,0.904761905,0.823529412,0.176470588
YMR128W,4606,0,1,0,95,3347,716,10,0.194577735,0.027600232,0.904761905,0.823775535,0.176224465
YJR078W,4607,0,1,0,95,3348,715,10,0.194337812,0.027592216,0.904761905,0.824021659,0.175978341
YLR074C,4608,0,1,0,95,3349,714,10,0.194097889,0.027584204,0.904761905,0.824267782,0.175732218
YPL058C,4609,0,1,0,95,3350,713,10,0.193857965,0.027576197,0.904761905,0.824513906,0.175486094
YJL116C,4610,1,0,0,96,3350,713,9,0.194097889,0.027858387,0.914285714,0.824513906,0.175486094
YHR085W,4611,0,1,0,96,3351,712,9,0.193857965,0.027850305,0.914285714,0.82476003,0.17523997
YMR049C,4612,0,1,0,96,3352,711,9,0.193618042,0.027842227,0.914285714,0.825006153,0.174993847
YDL216C,4613,0,1,0,96,3353,710,9,0.193378119,0.027834155,0.914285714,0.825252277,0.174747723
YDR382W,4615,0,1,0,96,3354,709,9,0.193138196,0.027826087,0.914285714,0.8254984,0.1745016
YFL031W,4616,0,1,0,96,3355,708,9,0.192898273,0.027818024,0.914285714,0.825744524,0.174255476
YLL056C,4617,0,1,0,96,3356,707,9,0.192658349,0.027809965,0.914285714,0.825990647,0.174009353
YNL117W,4618,0,1,0,96,3357,706,9,0.192418426,0.027801911,0.914285714,0.826236771,0.173763229
YIL096C,4620,0,1,0,96,3358,705,9,0.192178503,0.027793862,0.914285714,0.826482894,0.173517106
YJL088W,4621,0,1,0,96,3359,704,9,0.19193858,0.027785818,0.914285714,0.826729018,0.173270982
YPR043W,4622,0,1,0,96,3360,703,9,0.191698656,0.027777778,0.914285714,0.826975142,0.173024858
YDR060W,4623,0,1,0,96,3361,702,9,0.191458733,0.027769743,0.914285714,0.827221265,0.172778735
YHR197W,4624,0,1,0,96,3362,701,9,0.19121881,0.027761712,0.914285714,0.827467389,0.172532611
YDR037W,4625,0,1,0,96,3363,700,9,0.190978887,0.027753686,0.914285714,0.827713512,0.172286488
YLR276C,4626,0,1,0,96,3364,699,9,0.190738964,0.027745665,0.914285714,0.827959636,0.172040364
YBR247C,4627,0,1,0,96,3365,698,9,0.19049904,0.027737648,0.914285714,0.828205759,0.171794241
YJL153C,4629,0,1,0,96,3366,697,9,0.190259117,0.027729636,0.914285714,0.828451883,0.171548117
YBL004W,4630,0,1,0,96,3367,696,9,0.190019194,0.027721629,0.914285714,0.828698006,0.171301994
YJR123W,4631,0,1,0,96,3368,695,9,0.189779271,0.027713626,0.914285714,0.82894413,0.17105587
YLR056W,4632,0,1,0,96,3369,694,9,0.189539347,0.027705628,0.914285714,0.829190254,0.170809746
YKR019C,4635,0,1,0,96,3370,693,9,0.189299424,0.027697634,0.914285714,0.829436377,0.170563623
YBR284W,4636,0,1,0,96,3371,692,9,0.189059501,0.027689645,0.914285714,0.829682501,0.170317499
YMR131C,4637,0,1,0,96,3372,691,9,0.188819578,0.027681661,0.914285714,0.829928624,0.170071376
YCL054W,4646,0,1,0,96,3373,690,9,0.188579655,0.027673681,0.914285714,0.830174748,0.169825252
YPL090C,4648,0,1,0,96,3374,689,9,0.188339731,0.027665706,0.914285714,0.830420871,0.169579129
YNL218W,4649,0,1,0,96,3375,688,9,0.188099808,0.027657736,0.914285714,0.830666995,0.169333005
YPR163C,4652,0,1,0,96,3376,687,9,0.187859885,0.02764977,0.914285714,0.830913118,0.169086882
YBR213W,4653,0,1,0,96,3377,686,9,0.187619962,0.027641808,0.914285714,0.831159242,0.168840758
YMR062C,4655,0,1,0,96,3378,685,9,0.187380038,0.027633851,0.914285714,0.831405365,0.168594635
YPR001W,4661,0,1,0,96,3379,684,9,0.187140115,0.027625899,0.914285714,0.831651489,0.168348511
YJL122W,4669,0,1,0,96,3380,683,9,0.186900192,0.027617952,0.914285714,0.831897613,0.168102387
YOR078W,4670,0,1,0,96,3381,682,9,0.186660269,0.027610009,0.914285714,0.832143736,0.167856264
YGR264C,4671,0,1,0,96,3382,681,9,0.186420345,0.02760207,0.914285714,0.83238986,0.16761014
YHR007C,4674,0,1,0,96,3383,680,9,0.186180422,0.027594136,0.914285714,0.832635983,0.167364017
YKL055C,4675,0,1,0,96,3384,679,9,0.185940499,0.027586207,0.914285714,0.832882107,0.167117893
YLL057C,4680,0,1,0,96,3385,678,9,0.185700576,0.027578282,0.914285714,0.83312823,0.16687177
YPL212C,4683,0,1,0,96,3386,677,9,0.185460653,0.027570362,0.914285714,0.833374354,0.166625646
YJL177W,4633,0,1,0,96,3387,676,9,0.185220729,0.027562446,0.914285714,0.833620477,0.166379523
YPR110C,4638,0,1,0,96,3388,675,9,0.184980806,0.027554535,0.914285714,0.833866601,0.166133399
YPR030W,4639,0,1,0,96,3389,674,9,0.184740883,0.027546628,0.914285714,0.834112725,0.165887275
YKL180W,4640,0,1,0,96,3390,673,9,0.18450096,0.027538726,0.914285714,0.834358848,0.165641152
YOR195W,4641,0,1,0,96,3391,672,9,0.184261036,0.027530829,0.914285714,0.834604972,0.165395028
YIL078W,4643,0,1,0,96,3392,671,9,0.184021113,0.027522936,0.914285714,0.834851095,0.165148905
YDL220C,4644,0,1,0,96,3393,670,9,0.18378119,0.027515047,0.914285714,0.835097219,0.164902781
YNR044W,4650,0,1,0,96,3394,669,9,0.183541267,0.027507163,0.914285714,0.835343342,0.164656658
YLR457C,4651,0,1,0,96,3395,668,9,0.183301344,0.027499284,0.914285714,0.835589466,0.164410534
YGR272C,4657,0,1,0,96,3396,667,9,0.18306142,0.027491409,0.914285714,0.835835589,0.164164411
YJL190C,4659,0,1,0,96,3397,666,9,0.182821497,0.027483539,0.914285714,0.836081713,0.163918287
YOR091W,4662,0,1,0,96,3398,665,9,0.182581574,0.027475673,0.914285714,0.836327837,0.163672163
YFL003C,4663,0,1,0,96,3399,664,9,0.182341651,0.027467811,0.914285714,0.83657396,0.16342604
YLR003C,4664,0,1,0,96,3400,663,9,0.182101727,0.027459954,0.914285714,0.836820084,0.163179916
YBR155W,4665,0,1,0,96,3401,662,9,0.181861804,0.027452102,0.914285714,0.837066207,0.162933793
YNL279W,4667,0,1,0,96,3402,661,9,0.181621881,0.027444254,0.914285714,0.837312331,0.162687669
YNL202W,4672,0,1,0,96,3403,660,9,0.181381958,0.02743641,0.914285714,0.837558454,0.162441546
YER054C,4673,0,1,0,96,3404,659,9,0.181142035,0.027428571,0.914285714,0.837804578,0.162195422
YDR240C,4676,0,1,0,96,3405,658,9,0.180902111,0.027420737,0.914285714,0.838050701,0.161949299
YFL050C,4677,0,1,0,96,3406,657,9,0.180662188,0.027412907,0.914285714,0.838296825,0.161703175
YML063W,4678,0,1,0,96,3407,656,9,0.180422265,0.027405081,0.914285714,0.838542949,0.161457051
YPL012W,4685,0,1,0,96,3408,655,9,0.180182342,0.02739726,0.914285714,0.838789072,0.161210928
YBL087C,4686,0,1,0,96,3409,654,9,0.179942418,0.027389444,0.914285714,0.839035196,0.160964804
YBL084C,4688,0,1,0,96,3410,653,9,0.179702495,0.027381631,0.914285714,0.839281319,0.160718681
YDR314C,4689,0,1,0,96,3411,652,9,0.179462572,0.027373824,0.914285714,0.839527443,0.160472557
YPR168W,4696,0,1,0,96,3412,651,9,0.179222649,0.027366021,0.914285714,0.839773566,0.160226434
YDR125C,4690,0,1,0,96,3413,650,9,0.178982726,0.027358222,0.914285714,0.84001969,0.15998031
YNL128W,4691,0,1,0,96,3414,649,9,0.178742802,0.027350427,0.914285714,0.840265813,0.159734187
YIL053W,4692,0,1,0,96,3415,648,9,0.178502879,0.027342637,0.914285714,0.840511937,0.159488063
