Gene,WT_A,WT_B,I59T_A,I59T_B,Fold Change,Log2 Fold Change
YGR176W,41.67616622,41.2275189,99.89416359,57.83383362,2.396913456,1.261177819
YBR220C,1756.810699,2137.27206,4213.868801,2379.109621,2.398590129,1.262186651
YOR009W,258.8731094,204.2636164,621.008717,347.0030017,2.398892332,1.262368407
tD(GUC)N,36.06591307,47.78644237,86.57494178,57.83383362,2.400464439,1.263313564
YKL031W,25.64687152,18.73978132,61.60140088,21.390596,2.401907025,1.264180307
YPL148C,639.5688585,862.9669298,1536.705217,796.2055176,2.402720515,1.264668844
YJL191W,3494.386244,3504.339107,8397.769353,3278.306898,2.403217265,1.264967083
YJL159W,142594.2012,113449.6991,343053.2068,124250.8419,2.405800544,1.266517039
YIL043C,5986.140105,6948.710913,14416.39271,6945.605744,2.408295238,1.268012266
YEL040W,1799.28833,1577.889587,4340.401408,2182.633036,2.412287867,1.27040208
YML086C,3843.023404,4301.716802,9271.843284,4396.163599,2.41264294,1.270614419
YHR140W,317.380035,189.2717913,765.8552542,134.6815303,2.413054287,1.270860373
YBR183W,1651.818819,1007.263246,3987.44203,710.6431337,2.413970578,1.271408093
YER117W,28823.87773,43440.68708,69614.57771,36432.93845,2.415170449,1.27212501
YLR088W,2275.358383,2419.305768,5500.838609,2384.655331,2.417570195,1.273557779
YPR156C,3315.659608,2786.605482,8016.506628,2799.791343,2.417771296,1.273677782
YKR053C,581.8633976,505.9740956,1406.842804,422.2662099,2.417823169,1.273708735
YOR103C,1493.930266,1625.67603,3612.838917,1481.496834,2.418345086,1.274020125
YBR255C-A,1065.146633,1557.275828,2577.269421,1307.995333,2.419638143,1.274791308
YJR131W,1267.115746,1203.093961,3066.750822,1095.673862,2.420261,1.275162635
YNL241C,8610.135648,7346.931267,20842.91723,6826.7691,2.420742028,1.275449343
YPR196W,776.6193282,838.6052141,1881.340081,846.1169083,2.422473936,1.276481144
YLR251W,664.4142653,512.5330191,1609.960937,414.3437669,2.423128191,1.27687073
YMR151W,24.04394205,36.54257357,58.27159543,25.35181748,2.423545827,1.277119363
tD(GUC)Q,4.80878841,14.99182506,11.65431909,5.545710073,2.423545828,1.277119364
YKR057W,4475.37908,6795.044707,10853.50087,5763.577255,2.425157886,1.278078675
YPR146C,157.8885528,174.2799663,382.9276271,148.1496834,2.425303293,1.278165173
YOL105C,1642.201242,1486.064659,3984.112225,1907.724265,2.426080387,1.278627354
YNL114C,85.75672664,113.375677,208.1128408,103.7840028,2.426781536,1.27904424
YLR413W,6303.52014,9528.241812,15303.78586,11887.62566,2.427815811,1.279658974
YLL028W,5736.083108,4506.917407,13940.23053,4167.204998,2.430269971,1.281116587
YLR426W,946.529852,1001.641312,2300.895568,908.7042077,2.430874804,1.281475593
YLR055C,1764.023882,1871.167165,4293.784132,2103.408606,2.434085035,1.283379569
YHL003C,1887.449451,2230.033977,4595.131525,2066.173124,2.434571968,1.283668149
YEL045C,23.24247731,12.18085786,56.6066927,15.84488592,2.435484477,1.284208788
YML007C-A,64.91864353,59.96730022,158.165759,58.62607792,2.436368821,1.284732547
YBR252W,1555.643051,1933.008443,3790.983508,1977.441763,2.436923757,1.285061115
YIL030C,7121.01417,8019.689416,17371.59505,8134.764433,2.439483286,1.286575599
YJR132W,4562.738736,5666.909871,11148.18866,6360.13721,2.443310762,1.28883737
YGL084C,1258.299634,1222.770731,3075.075336,1263.629652,2.443833927,1.289146249
YBR118W,76858.06369,83397.64881,187865.9588,79871.69321,2.444323338,1.289435139
YDR438W,693.2669957,628.7196633,1694.870976,627.4574826,2.444759359,1.289692466
YNL268W,6268.255692,7854.77934,15333.75411,8166.454205,2.446255364,1.290575014
YJR040W,1974.809107,2097.918519,4833.212615,2043.19804,2.447432817,1.291269258
YNL283C,2777.075307,2187.869469,6797.797833,2033.691108,2.447826249,1.291501157
YHL036W,2066.176087,1636.919898,5057.974483,2084.394743,2.447988105,1.291596548
YER150W,2453.283554,2018.274448,6008.63394,2120.045737,2.449221139,1.29232304
YIR039C,1804.097118,1263.061261,4420.316739,1012.48821,2.450154537,1.292872746
YBR141W-A,62.51424933,36.54257357,153.1710508,43.57343629,2.450178198,1.292886678
YLR197W,6319.549435,10076.38042,15495.24968,10639.04865,2.451954817,1.293932394
YDL072C,3426.261742,2769.739679,8401.099158,2121.630225,2.45197238,1.293942728
YIR021W,590.6795097,671.8211603,1448.465372,785.1140975,2.452201826,1.294077723
snR17b,30476.49801,22588.9324,74752.46752,17072.07234,2.45279059,1.294424067
YLR228C,1506.753702,1906.772749,3696.084053,1719.170123,2.45301143,1.294553956
YFR047C,2919.736029,3476.229435,7165.741335,2884.561482,2.454242871,1.295278025
YLR184W,8.816112084,4.68494533,21.64373545,5.545710073,2.455020449,1.295735042
YOR365C,185.1383538,223.9403868,454.5184444,204.3990284,2.455020449,1.295735041
YKR092C,1679.06862,2056.691,4122.299151,2963.785912,2.45511059,1.295788012
YBL042C,9533.423022,11827.61298,23413.52704,12195.8087,2.45594127,1.296276061
YDL146W,548.2018787,468.494533,1346.906306,408.0058125,2.456953101,1.29687032
YNR062C,25.64687152,12.18085786,63.26630361,15.84488592,2.466823431,1.302654455
tV(AAC)E2,12.82343576,6.558923462,31.6331518,11.09142015,2.466823431,1.302654455
YPL058C,8271.116065,6320.928239,20405.04782,6002.835032,2.467024723,1.302772174
YOR142W,7092.16144,6992.7494,17504.78727,6700.010013,2.468187931,1.303452247
YDR411C,910.4639389,796.4407061,2250.948486,761.3467686,2.472309325,1.305859258
YMR150C,834.3247891,964.1617489,2062.814478,889.6903446,2.472435801,1.30593306
ITS2-2,92.16844452,41.2275189,228.0916735,60.21056651,2.474726298,1.307268974
YPL250C,973.779653,1095.340218,2410.779148,777.1916545,2.475692669,1.30783223
YNR019W,2726.583028,2463.344255,6751.180556,2519.336862,2.47605904,1.308045715
YOL120C,28645.95256,38986.24106,70949.82969,37519.89762,2.476783746,1.308467909
YMR238W,11392.01974,12859.23794,28236.75024,12152.23526,2.478643022,1.309550507
YIL121W,1053.926126,811.4325312,2613.897281,741.5406612,2.480152277,1.310428702
YOR228C,786.236905,639.9635321,1952.930898,491.1914636,2.483896248,1.312604913
YLR315W,174.7193122,90.8879394,434.5396116,84.77013969,2.487072586,1.314448614
YPR157W,186.7412832,110.5647098,464.5078607,100.6150256,2.48744066,1.314662109
YKL192C,2634.414584,2633.876265,6554.722034,2681.746943,2.488113327,1.315052198
snR4,67229.26636,75146.52309,167309.4048,80698.79625,2.488639455,1.315357233
YNR017W,2116.668365,2415.557812,5276.07674,3005.77486,2.49263268,1.3176703
YDR417C,20.03661837,22.48773758,49.9470818,13.46815303,2.492789995,1.317761348
tS(GCU)O,4.007323675,0.936989066,9.989416359,0,2.492789994,1.317761347
YPR064W,20.03661837,9.36989066,49.9470818,13.46815303,2.492789995,1.317761348
YBR174C,4.007323675,1.873978132,9.989416359,4.753465777,2.492789994,1.317761347
YNL226W,4.007323675,3.747956264,9.989416359,0,2.492789994,1.317761347
YCR085W,4.007323675,5.621934396,9.989416359,7.130198665,2.492789994,1.317761347
YGR068W-A,16.0292947,13.11784692,39.95766544,11.09142015,2.492789994,1.317761348
YGR296W,8.01464735,9.36989066,19.97883272,9.506931554,2.492789994,1.317761348
tX(XXX)L,8.01464735,9.36989066,19.97883272,1.584488592,2.492789994,1.317761348
YMR254C,8.01464735,9.36989066,19.97883272,15.84488592,2.492789994,1.317761348
tP(AGG)C,12.02197102,14.05483599,29.96824908,13.46815303,2.492789995,1.317761348
YNL142W,24605.76883,27578.39918,61340.01115,23234.94072,2.492911787,1.317831833
YEL047C,3825.39118,3427.506003,9536.562818,3214.927354,2.492964084,1.317862098
YIL157C,843.9423659,853.5970391,2104.437046,915.8344064,2.493579101,1.318217969
YHR183W,13441.36507,14951.53453,33526.1462,15028.8743,2.49425159,1.318606994
YOR122C,8639.789843,9869.305832,21555.4956,8036.52614,2.494909713,1.318987608
YHL017W,1607.738258,1769.035357,4012.415571,1878.411226,2.495689551,1.319438483
YML123C,8799.281325,16930.45543,21966.72657,11472.48965,2.496422805,1.319862296
YDR047W,2226.469034,2372.456315,5562.440009,2695.215096,2.498323545,1.320960325
YKL221W,173.9178475,104.9427754,434.5396116,80.01667391,2.498533749,1.321081706
YAR020C,110.6021334,111.5016989,276.3738526,112.4986901,2.498811226,1.321241917
YGR247W,382.2986786,307.3324136,955.654165,317.6899628,2.49975796,1.321788412
ETS1-2,574.650215,465.6835658,1436.811053,320.0666956,2.500322832,1.322114382
YOL062C,3104.072918,3230.7383,7775.095733,3008.943837,2.504804474,1.324697991
YMR153C-A,77.74207929,58.09332209,194.793619,68.92525377,2.505639427,1.325178819
YKL008C,2049.345327,2022.959394,5136.224911,1787.303132,2.506275952,1.325545271
YNL209W,37950.95813,44804.00617,95345.64934,48675.48956,2.512338398,1.3290308
YHR032W,3440.688107,4427.273337,8645.839859,4951.526851,2.512822898,1.329308994
YMR241W,11084.25728,13033.51791,27857.15242,13266.92298,2.513217775,1.329535689
YLR245C,456.0334342,503.1631284,1147.117979,532.388167,2.515425171,1.330802273
YDR220C,26.44833625,41.2275189,66.59610906,31.68977185,2.517969691,1.332260917
YGR199W,2554.26811,2589.837778,6436.513941,2513.791152,2.519905376,1.33336956
YKR067W,1948.360771,1416.727468,4909.798141,1326.216952,2.519963558,1.333402871
tD(GUC)G2,11.22050629,12.18085786,28.30334635,2.376732888,2.522466065,1.334834861
YJR013W,1320.012418,1507.615407,3329.805453,1394.349961,2.522556157,1.334886387
YDR155C,7533.768509,7381.599862,19023.17855,9167.850995,2.525054828,1.336314715
YER023W,4452.938067,4570.632664,11253.07753,4434.98357,2.527112967,1.337490157
YLR138W,4484.996657,4882.650023,11357.9664,4841.404894,2.532435868,1.340525734
YDL144C,2094.227352,2234.718922,5309.374795,2417.929592,2.53524279,1.342123915
snR33,8978.809426,9846.818095,22767.54479,10395.82965,2.53569752,1.342382658
YLR367W,4068.234995,5303.358114,10325.72671,5105.222244,2.538134282,1.343768398
YGR149W,2263.336412,1828.065668,5745.579309,1737.391741,2.538544106,1.344001327
YLR286W-A,14.42636523,16.86580319,36.62785998,11.88366444,2.538952771,1.344233559
tM(CAU)P,7.213182615,9.36989066,18.31392999,3.168977185,2.538952771,1.344233559
tE(UUC)J,7.213182615,1.873978132,18.31392999,4.753465777,2.538952771,1.344233559
YKL131W,7.213182615,13.11784692,18.31392999,3.168977185,2.538952771,1.344233559
YER145C,11036.1694,13837.45453,28021.97779,15980.3597,2.53910363,1.344319278
YEL064C,882.4126732,782.3858701,2240.95907,633.0031926,2.539581692,1.344590883
YDR212W,7660.399937,10236.60555,19466.04268,10097.15355,2.541126161,1.345468003
YLR120W-A,68.12450247,96.5098738,173.1498836,64.17178799,2.54166823,1.345775724
YGL026C,18563.52619,20677.47471,47194.99759,19651.61977,2.542350904,1.34616317
YDL123W,650.7893648,637.1525649,1654.91331,575.9616033,2.542932321,1.346493066
YDR342C,646.7820411,659.6403025,1644.923894,527.6347012,2.543242993,1.34666931
YOL122C,4186.050311,3075.198115,10653.71255,2876.639039,2.545051244,1.347694705
YCL040W,14625.92995,11178.27956,37238.87928,9142.499178,2.54608626,1.348281298
YMR222C,526.5623309,548.1386036,1341.911598,562.4934503,2.548438275,1.34961341
YDR414C,376.6884254,347.6229435,960.6488732,347.795246,2.55024792,1.350637504
YML078W,5139.793345,5299.610157,13114.43878,5006.191707,2.551549819,1.351373811
YJL077W-A,367.0708486,574.3742975,937.3402351,446.0335387,2.553567625,1.352514266
YGL008C,444016.272,512784.1322,1134945.875,500129.5638,2.556090726,1.353939044
YDL023C,20.83808311,16.86580319,53.27688725,21.390596,2.556707686,1.354287224
tS(AGA)G,10.41904155,5.621934396,26.63844362,15.84488592,2.556707687,1.354287224
snR79,1044.30855,1338.957375,2670.503973,1044.970227,2.557198227,1.354563999
YFL030W,3647.466009,2841.887837,9328.449977,2108.954316,2.55751526,1.354742848
YBR021W,1463.474606,1651.911723,3746.031135,1624.893051,2.559683044,1.355965178
YGL104C,637.1644643,448.8177626,1631.604672,345.4185131,2.560727667,1.356553831
YKR040C,24.04394205,27.17268291,61.60140088,20.5983517,2.56203416,1.357289712
YNL237W,872.7950964,692.4349198,2237.629264,528.4269455,2.563750957,1.358256125
YPR004C,2567.893011,2961.822438,6588.020089,3212.550621,2.56553527,1.359259859
YER190W,88.16112084,71.21116902,226.4267708,53.87261214,2.568329085,1.36083007
snR66,431.9894921,568.7523631,1110.490119,462.670669,2.570641507,1.362128431
YKL174C,2426.033753,2828.76999,6236.725614,2666.694301,2.570749729,1.362189166
YMR034C,585.8707212,472.2424893,1506.736968,488.8147307,2.571790864,1.362773328
YIR013C,16.83075943,15.92881412,43.28747089,16.63713022,2.571926185,1.362849237
YDL095W,8315.99809,7271.035152,21395.66494,8188.637045,2.572831873,1.363357184
YNR056C,137.0504697,140.5483599,352.959378,128.343576,2.575397069,1.364794881
YCR043C,2333.063843,3062.080268,6008.63394,2534.389503,2.575426282,1.364811246
YPL036W,14379.07881,15015.24978,37034.09625,12793.16089,2.57555416,1.364882878
YEL076C-A,20.03661837,6.558923462,51.61198452,8.714687258,2.575882994,1.365067063
YDR459C,847.9496896,1016.633137,2186.01728,1017.241676,2.578003515,1.366254231
YHR044C,213.1896195,178.9649116,551.0828025,178.2549666,2.584942005,1.370131913
YDR050C,30525.38736,34598.32126,78994.63967,33458.06112,2.587834144,1.371745157
YER070W,6468.621876,4133.05877,16752.25123,4210.778434,2.589771291,1.372824696
YEL052W,1872.221621,1755.91751,4849.861642,1791.264354,2.590431382,1.373192369
YDL237W,2556.672504,2907.477072,6632.972463,2160.450196,2.594377048,1.375388166
YPR011C,1200.594173,1199.346004,3116.697904,1208.964796,2.595962877,1.376269753
YML133C,6.41171788,5.621934396,16.64902727,9.506931554,2.596656244,1.376655037
RUF22,6.41171788,11.24386879,16.64902727,0.792244296,2.596656244,1.376655037
YDR039C,73.73475562,82.45503781,191.4638136,68.92525377,2.596656244,1.376655037
YLR122C,16.0292947,19.67677039,41.62256816,21.390596,2.596656243,1.376655036
YDR182W-A,3.20585894,2.810967198,8.324513633,8.714687258,2.596656244,1.376655037
tG(UCC)O,3.20585894,7.495912528,8.324513633,0,2.596656244,1.376655037
YMR141W-A,3.20585894,5.621934396,8.324513633,4.753465777,2.596656244,1.376655037
tQ(CUG)M,3.20585894,3.747956264,8.324513633,3.168977185,2.596656244,1.376655037
YBR190W,3.20585894,5.621934396,8.324513633,4.753465777,2.596656244,1.376655037
tK(CUU)F,3.20585894,0,8.324513633,1.584488592,2.596656244,1.376655037
YER056C,42157.84652,56788.09632,109580.5677,56201.01813,2.599292344,1.378118904
YNR030W,2124.683012,2355.590512,5524.147247,2261.065221,2.599986547,1.378504158
YBR099C,104.9918803,94.63589567,273.0440472,76.05545243,2.600620604,1.378855945
YMR272C,8001.823914,9010.086859,20822.9384,8090.398752,2.60227401,1.37977288
YDR059C,1996.448655,1842.120504,5197.826312,1571.020439,2.603536184,1.380472457
YPL006W,5225.550072,4317.645616,13622.23411,3942.207618,2.606851704,1.382308515
Q0250,54360.14711,58650.83059,141734.834,50053.20239,2.607329846,1.382573106
YDR404C,1687.083267,1717.500958,4402.002809,1747.690917,2.609238616,1.383628885
YDR354W,2502.172903,3119.236601,6529.748494,2803.752564,2.609631207,1.38384594
YIL087C,312.5712466,245.4911353,815.802336,201.2300512,2.60997243,1.384034567
YGR161W-C,1316.005095,1249.943414,3441.353936,1088.543663,2.615000465,1.386811203
YFR055W,7855.957332,8119.010257,20559.88377,7038.298327,2.617107362,1.38797311
YGL204C,132.2416813,117.1236333,346.2997671,152.1109049,2.618688478,1.388844445
YGL226C-A,1634.186595,1998.597678,4283.794715,1720.754611,2.621362045,1.390316623
YIL088C,3001.485432,3051.773388,7868.330286,3180.860849,2.621478753,1.390380853
YPL261C,15.22782996,21.55074852,39.95766544,15.84488592,2.623989468,1.39176193
YHR039C,5298.483363,6035.146574,13908.59738,5233.56582,2.625014825,1.392325571
YNL228W,57.70546092,47.78644237,151.5061481,34.85874903,2.625507979,1.39259658
YGL089C,5230.35886,5912.401006,13743.77201,4517.376977,2.627691976,1.39379617
YNL046W,673.2303774,852.6600501,1769.791598,716.981088,2.62880532,1.394407305
YPL278C,505.7242478,645.5854665,1330.257279,560.9089617,2.63040043,1.39528244
YHL006W-A,24.04394205,9.36989066,63.26630361,11.09142015,2.631278327,1.39576386
YER158W-A,12.02197102,14.05483599,31.6331518,24.55957318,2.631278328,1.39576386
YBR056W-A,1951.56663,2164.444742,5136.224911,2410.007149,2.631847067,1.396075658
YMR035W,307.7624582,334.5050966,810.8076278,272.5320379,2.634524147,1.397542403
snR72,74.53622035,79.64407061,196.4585217,75.26320814,2.635745692,1.39821118
YLR281C,20.83808311,25.29870478,54.94178998,19.01386311,2.636604801,1.398681343
YMR122W-A,9617.576819,10395.89369,25363.12814,10946.43944,2.637164082,1.398987337
snR48,385.5045375,416.9601344,1017.255566,518.1277697,2.638764183,1.399862428
YKL141W,4901.758319,4522.846222,12946.2836,3778.213048,2.641150942,1.401166754
YHR050W,2353.100462,2222.538065,6216.746781,2311.768856,2.641938532,1.401596901
YOR270C,22683.05493,26820.37503,59993.10485,23061.43922,2.644842374,1.403181744
YML132W,258.0716447,262.3569385,682.6101179,172.7092566,2.645041142,1.403290163
YOL154W,184.336889,181.7758788,487.8164989,265.4018392,2.646331407,1.403993746
YKL181W,13634.51807,18318.13624,36093.42621,19026.53902,2.647209533,1.404472392
YKR030W,1332.835854,1738.114717,3529.59378,1435.546665,2.648183397,1.405003038
YPL028W,6019.801624,5316.475961,15953.09793,4669.487882,2.650103596,1.406048758
YBR019C,231.6233084,225.8143649,614.3491061,198.061074,2.652363056,1.407278265
YFL039C,58991.81182,59823.9409,156815.5229,57496.33755,2.658259139,1.410481752
YLR164W,349.4386244,229.5623212,929.0157214,221.8284029,2.658594833,1.410663929
YLR242C,492.0993473,584.6811772,1308.613543,518.1277697,2.659246655,1.411017598
YDR236C,783.8325108,824.5503781,2084.458214,765.3079901,2.659315843,1.411055134
YGL146C,660.4069416,719.6076027,1756.472377,671.8231631,2.659681882,1.411253699
tW(CCA)P,45.68348989,64.65224555,121.537899,76.05545243,2.660433765,1.411661486
YJR019C,407.9455501,366.3627248,1085.516578,362.0556433,2.660934965,1.41193325
YML084W,31.25712466,16.86580319,83.24513633,24.55957318,2.663237173,1.413180913
snR74,716.509473,661.5142806,1909.643427,484.061265,2.665203321,1.414245596
YJL214W,127.4328929,125.5565348,339.6401562,85.56238399,2.665247162,1.414269328
YGR045C,42.47763095,44.97547517,113.2133854,44.36568059,2.665247163,1.414269328
YJL190C,7840.729502,11191.3974,20901.18883,11462.19048,2.665719921,1.414525209
YLR120C,8464.269066,7254.169349,22567.75646,7486.708599,2.666238075,1.414805608
snR49,710.8992199,865.777897,1896.324206,697.9672249,2.667500755,1.41548868
YLR317W,115.4109218,76.83310341,308.0070044,73.67871954,2.668785585,1.416183401
YDL229W,48021.36252,63273.93464,128217.4888,70840.10823,2.670009389,1.416844815
YGL182C,5.610253145,2.810967198,14.98412454,6.337954369,2.670846422,1.417297021
tY(GUA)F2,5.610253145,1.873978132,14.98412454,2.376732888,2.670846422,1.417297021
tV(AAC)L,11.22050629,5.621934396,29.96824908,17.42937452,2.670846422,1.417297021
YPL250W-A,11.22050629,14.05483599,29.96824908,13.46815303,2.670846422,1.417297021
YMR243C,5126.969909,5993.919055,13700.48454,6680.203905,2.672238141,1.418048582
YIL047C,10803.74463,10647.94375,28871.07818,11896.34035,2.672321419,1.418093541
snR5,1958.779812,1934.882421,5236.119075,1932.283838,2.673153482,1.418542674
SCR1,1484497.827,1773428.898,3984515.131,1358810.674,2.684082832,1.424429194
YEL059W,350.2400892,346.6859544,940.6700405,382.653995,2.685786321,1.425344529
YBR295W,8452.247095,7205.445918,22702.61358,7169.81088,2.685985552,1.425451545
YLR432W,11711.00271,16165.87236,31471.65624,18181.21435,2.68735795,1.426188498
