Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,CellCompOutput Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,,,Rankings Similarity to AG
YGR002C,-1,-1,0.694475066,0.59772574,4860,2809,1217,2039,3234,4607,,,
YNL064C,1,1,0.692574532,0.972497214,4861,4849,5068,2844,3242,3467,,,
YNR023W,-1,-1,0.692386606,0.426260168,4862,4630,1880,891,2332,4988,,,
YGR071C,0,-1,0.691071601,-0.02497709,4863,4806,6043,1262,2107,3505,,,
YOR344C,0,-1,0.688613005,0.402165528,4864,3914,3768,3319,5073,5245,,,
YMR069W,0,-1,0.687557369,0.136403064,4865,2072,3148,5405,2245,1833,,,
YFR013W,-1,-1,0.684423322,0.483909291,4866,3411,3741,2677,3649,3792,,,
YLR376C,-1,-1,0.684380979,0.442822016,4867,4159,3128,1292,3204,4154,,,
YDL047W,-1,-1,0.684131496,0.432972577,4868,4165,1131,1239,4108,5550,,,
YOR148C,-1,-1,0.680804632,0.216150168,4869,3038,2555,2220,2337,2035,,,
YMR164C,-1,-1,0.678448808,0.58518948,4870,3347,3216,2906,5163,5104,,,
YDR496C,0,-1,0.677232288,-0.092342183,4871,2955,2330,4848,5609,5462,,,
YHR086W,-1,-1,0.676655513,0.004462858,4872,3536,2866,1576,4533,4552,,,
YLR015W,0,-1,0.676112404,0.249118869,4873,4227,3781,3577,5388,5735,,,
YBR278W,-1,-1,0.676084727,0.480939228,4874,3237,2501,3430,5018,5181,,,
YBL023C,-1,-1,0.675802701,0.578050682,4875,3600,1846,890,1047,894,,,
YIL026C,-1,-1,0.674927463,0.541818421,4876,2565,2911,3272,4904,4620,,,
YDR051C,-1,-1,0.674692278,0.451073897,4877,2419,4748,672,1004,1006,,,
YKL149C,-1,-1,0.673669198,0.532108738,4878,2466,2720,1142,1561,1935,,,
YBL005W,-1,-1,0.672473946,0.707570847,4879,3481,3832,2337,109,198,,,
YPL038W,-1,-1,0.671762232,0.322533232,4880,4865,2006,3151,2818,2760,,,
YER110C,0,-1,0.670313599,-0.182994567,4881,5447,915,4769,5766,5200,,,
YOL145C,-1,1,0.669314405,0.424957335,4882,4046,1388,2024,1644,1662,,,
YDL156W,-1,-1,0.669017094,0.492674989,4883,4116,4552,4415,2243,1951,,,
YOR101W,0,0,0.668867223,-0.360216973,4884,5027,542,3204,4010,4864,,,
YFL013C,-1,-1,0.667348663,0.221288961,4885,3283,2401,2833,5143,4890,,,
YLR226W,-1,-1,0.665494109,0.395149606,4887,4881,3680,2658,5496,5567,,,
YKR080W,-1,0,0.663907332,0.633083665,4888,3407,3970,3807,5276,4497,,,
YIR002C,-1,-1,0.663104351,0.495901756,4889,2361,2979,1672,4682,4366,,,
YMR167W,-1,-1,0.661757805,0.519144915,4890,3456,3318,2736,4993,4299,,,
YPL133C,0,-1,0.658456135,0.909828874,4891,3314,2273,3709,3162,1839,,,
YER112W,-1,-1,0.653760295,0.318543908,4892,2632,1941,1721,3526,5210,,,
YGL111W,-1,-1,0.653224697,-0.416885124,4893,5187,1472,4172,5678,5503,,,
YDR443C,-1,-1,0.653166998,0.626434902,4894,3361,594,3557,4320,2685,,,
YKL021C,-1,-1,0.650587933,-0.265984974,4895,1379,1323,3908,5043,3479,,,
YDR363W,-1,-1,0.650548057,0.376145742,4896,3445,4070,3356,5187,4818,,,
YER156C,0,-1,0.649582534,0.284495543,4897,2049,5173,2603,2095,3340,,,
YMR019W,0,-1,0.647103169,0.307543874,4898,5324,5007,3009,3943,3574,,,
YLR357W,-1,-1,0.646241959,0.326968535,4899,4571,2097,1842,1991,1187,,,
YOL067C,-1,-1,0.644928388,0.440291261,4900,5003,2499,4300,302,610,,,
YPL008W,-1,-1,0.639621802,0.562252754,4901,4279,3350,2301,3279,3459,,,
YNL271C,-1,-1,0.638081502,0.23958196,4902,4949,1362,3105,195,342,,,
YPL082C,-1,-1,0.635965924,0.338914422,4903,5309,4161,3586,5079,5053,,,
YPR056W,-1,-1,0.635825655,0.109501977,4904,3849,2498,1248,2905,4325,,,
YDR520C,0,-1,0.635006198,0.001396948,4905,4427,4433,3499,2044,1946,,,
YLR071C,-1,-1,0.63425918,0.113635713,4906,4143,1441,531,3002,5492,,,
YJL047C,-1,-1,0.633097509,0.2175472,4907,3063,3165,3297,3638,2001,,,
YER147C,-1,-1,0.632237276,0.399934542,4908,4702,3479,2862,3074,1958,,,
YCL061C,-1,-1,0.630162671,0.344798278,4909,3592,3911,4747,1580,869,,,
YOL086W-A,0,-1,0.6272086,0.819552376,4910,5369,4563,6009,2580,2457,,,
YCR018C,-1,-1,0.624961904,0.630014936,4911,4953,3464,5504,3324,3384,,,
YBR289W,-1,-1,0.62180149,0.538717615,4912,4553,1635,1623,981,672,,,
YJR140C,-1,-1,0.621409621,0.268926737,4913,5481,3946,3035,4047,4353,,,
YER173W,-1,-1,0.618433306,0.400736906,4914,4163,2383,2958,5507,4923,,,
YGR075C,-1,-1,0.618380829,0.579978961,4915,3511,2012,2640,1548,4236,,,
YDR485C,-1,-1,0.617868602,0.152869564,4916,5112,3223,2755,3179,1916,,,
YPL128C,0,-1,0.617467778,0.426080445,4917,5190,3631,1115,2934,4150,,,
YGR246C,-1,-1,0.612722922,0.522549213,4918,2913,2296,1237,3555,4347,,,
YMR061W,-1,-1,0.611595682,0.196238905,4919,5156,3298,794,1977,1927,,,
YGL194C,-1,-1,0.607943968,0.23122353,4920,5311,3465,5066,5660,5254,,,
YGL174W,-1,-1,0.607257604,0.329677115,4921,3733,2545,1873,4498,3282,,,
YNL082W,-1,-1,0.60172465,-0.033261351,4922,3127,1697,3617,4785,4809,,,
YDL175C,-1,-1,0.601252247,0.425074181,4923,4729,3468,2884,3852,3683,,,
YJL176C,0,-1,0.599887021,0.461746909,4924,3003,3331,1452,3387,3722,,,
YOL123W,-1,-1,0.598392163,0.302749466,4925,3643,2150,1388,3838,4326,,,
YOL142W,-1,-1,0.596022935,-0.040894653,4926,4549,2042,2314,3147,4993,,,
YNL286W,-1,-1,0.593000001,0.282856233,4927,4921,3995,2744,1866,3065,,,
YPL177C,-1,-1,0.592839897,0.074608073,4928,2693,2680,1304,2585,2349,,,
YGL157W,0,0,0.589606531,0.429829712,4929,2766,5316,2470,4232,3692,,,
YNL068C,-1,-1,0.588459683,0.156737808,4930,4955,2215,3223,5185,4953,,,
YDL102W,-1,-1,0.583742786,0.368330966,4931,4359,2955,3385,5487,5434,,,
YPL089C,-1,-1,0.583092428,0.073480871,4932,4289,2800,3992,4598,4517,,,
YDR228C,-1,-1,0.578941825,0.50645016,4933,2975,3275,1571,3784,4796,,,
YDR280W,-1,-1,0.575399519,-0.345746097,4934,2958,553,2216,2814,5083,,,
YDL139C,-1,-1,0.574697254,0.322138932,4935,3660,5297,4491,2177,1896,,,
YDR180W,-1,-1,0.574273816,-0.039046177,4936,5297,3894,3140,4019,4258,,,
YOR162C,-1,-1,0.568112151,-0.296569423,4937,3589,432,2055,3572,2260,,,
YLR095C,-1,-1,0.565382904,0.425842665,4938,3657,3937,1397,1859,1754,,,
YLR145W,-1,-1,0.564671137,0.105023974,4939,2943,1834,2651,2456,2914,,,
YDL132W,-1,-1,0.56324131,0.195008011,4940,3545,2159,741,1388,1172,,,
YDR052C,-1,-1,0.561529406,-0.032679273,4941,3483,3606,3676,5661,5589,,,
YDR416W,-1,-1,0.558747612,0.351446485,4942,5180,2982,2777,2409,1338,,,
YHR046C,-1,-1,0.55697412,0.566706802,4943,5258,1336,4501,3677,3795,,,
YDR320C-A,-1,-1,0.552920396,0.757788962,4944,5777,4218,5651,3456,2618,,,
YPR046W,-1,-1,0.549671439,0.135802422,4945,5033,1478,2437,1464,1388,,,
YAL011W,-1,-1,0.549579985,0.536135879,4946,4442,3674,4139,3858,1661,,,
YPL122C,-1,-1,0.54743407,-0.021414561,4947,4901,1598,1345,4122,4865,,,
YJR135C,-1,-1,0.546614477,0.072662577,4948,2721,2471,2704,1921,1268,,,
YOR210W,-1,-1,0.544415677,-0.102897815,4949,4450,299,3840,3423,5262,,,
YMR288W,-1,-1,0.543918496,0.17443635,4950,2354,1452,2491,4910,3713,,,
YNL186W,-1,-1,0.543155608,-0.362079087,4951,4588,612,3813,4816,3835,,,
YDR507C,-1,-1,0.54206227,-0.140207602,4952,4613,3022,3838,4107,4396,,,
YOL034W,-1,-1,0.537577704,0.33281852,4953,4015,3135,4188,5241,4574,,,
YLR182W,-1,-1,0.533802042,0.119023376,4954,4811,2062,716,2774,5653,,,
YDR469W,0,-1,0.533260814,0.19622176,4955,4344,866,2840,3783,5134,,,
YDR034C,0,-1,0.531738485,-0.129397412,4956,3507,3640,1261,2450,2039,,,
YBR247C,-1,-1,0.527781156,-0.427614531,4957,4748,172,4627,5782,5756,,,
YIL132C,-1,-1,0.527736528,0.731097299,4958,2249,3324,4697,5096,3155,,,
YDL036C,-1,-1,0.525860492,0.031180906,4959,5429,5647,3638,3792,2376,,,
YPL161C,-1,0,0.524536969,0.136672729,4960,3441,3102,2150,3601,3326,,,
YOR048C,-1,-1,0.523261971,0.294909634,4961,4831,3359,4077,5363,4232,,,
YOR006C,0,-1,0.523022733,0.171362051,4962,1807,4400,3029,2819,2758,,,
YKL074C,-1,-1,0.521850116,0.368129583,4963,2776,2704,3528,4839,3436,,,
YDL103C,0,0,0.521032496,-0.397529253,4964,4860,1727,271,1093,2109,,,
YNL062C,-1,-1,0.520741394,0.083247233,4965,4945,645,4230,5311,5354,,,
YGR178C,-1,1,0.518603534,-0.101721224,4966,3394,2002,657,2077,2333,,,
YPL153C,-1,-1,0.51807704,0.4732417,4967,5196,1989,3960,3065,2180,,,
YML106W,0,0,0.515315108,-0.544878809,4968,2887,2163,3150,2275,2905,,,
YNL224C,-1,-1,0.513849738,0.449252199,4969,2485,4437,3005,3580,2158,,,
YJR147W,-1,-1,0.513233896,0.288489377,4970,5401,2861,4573,2522,2042,,,
YAR003W,0,-1,0.512229911,0.265760585,4971,5588,2701,1607,4432,5268,,,
YKL216W,0,0,0.512217562,0.368376034,4972,3126,2506,4694,927,728,,,
YLR265C,-1,-1,0.510620595,0.010942967,4973,4598,2632,2699,4040,3814,,,
YGL066W,0,-1,0.506856586,0.29811769,4975,1178,3736,3273,5531,5570,,,
YBR055C,-1,-1,0.505813362,0.195817944,4976,2769,2470,2258,1057,730,,,
YBL093C,-1,-1,0.50265219,0.048229715,4977,5128,3021,3487,1760,737,,,
YPL193W,-1,-1,0.50247534,-0.085803,4978,4382,3163,4523,4840,3002,,,
YKL173W,-1,-1,0.501466182,0.149307446,4979,5188,3772,1760,4674,5271,,,
YJL013C,-1,-1,0.500644191,0.030301402,4980,3359,2727,1919,4650,5495,,,
YJR067C,-1,0,0.500344048,0.129251003,4981,3802,4753,1163,1682,2712,,,
YKL214C,0,0,0.498232514,0.529320135,4982,251,3049,895,1126,2420,,,
YIL096C,0,-1,0.49365328,-0.337509081,4983,4996,771,4620,4974,4383,,,
YNL218W,-1,-1,0.491095448,0.521967802,4984,4915,3849,4649,4804,3290,,,
YIL061C,-1,-1,0.489798968,0.169055968,4985,4900,2287,2638,4943,4622,,,
YBR058C,-1,-1,0.485889085,0.463261893,4986,3931,2503,663,1118,637,,,
YHR169W,-1,-1,0.485578176,-0.184064859,4987,4752,1308,4850,5777,5517,,,
YLR435W,-1,-1,0.485006524,-0.530893015,4988,4191,816,4391,4743,4287,,,
YPR152C,-1,-1,0.480570927,0.126831175,4989,5599,6095,5065,2431,2439,,,
YOL125W,-1,-1,0.480284623,-0.169819632,4990,5341,3072,3641,5189,3718,,,
YDL220C,0,0,0.478497367,0.572625753,4991,3301,2228,4644,5347,4109,,,
YBR156C,-1,-1,0.477956761,0.201882175,4992,5319,3619,3231,3753,3676,,,
YPR187W,-1,-1,0.477522226,-0.607526252,4993,4827,532,3993,2858,5037,,,
YLR401C,-1,-1,0.47657808,-0.610529108,4994,3897,2423,4585,5024,3715,,,
YGR278W,-1,-1,0.476078769,0.286875012,4995,2582,3111,3038,4348,4179,,,
YGR104C,-1,-1,0.475010018,0.105182121,4996,4397,3280,3185,5644,5660,,,
YLR430W,-1,-1,0.474179159,0.330449459,4997,3688,2221,2709,4915,4562,,,
YDR390C,-1,0,0.47356818,0.433917316,4998,3796,2282,1376,2776,4250,,,
YCL016C,-1,-1,0.472219649,0.1270917,4999,5423,3147,1478,3731,4129,,,
YOR274W,-1,-1,0.470151431,0.134648714,5000,3829,4982,1987,2919,2045,,,
YCR047C,-1,-1,0.469277265,-0.285915682,5001,5286,4066,4727,5235,3297,,,
YMR213W,-1,-1,0.464679476,0.49956446,5002,4825,2640,3219,5299,5108,,,
YJR055W,-1,-1,0.464466295,0.356368978,5003,3473,2750,3821,3041,2941,,,
YDR288W,-1,-1,0.46407108,-0.404824706,5004,4245,1034,1601,1652,1266,,,
YDL063C,0,-1,0.463421977,-0.451761456,5005,2719,1521,5143,5760,5740,,,
YDL111C,-1,-1,0.463254452,-0.325871892,5006,2070,854,3021,3432,4537,,,
YHR069C,-1,-1,0.460300929,-0.882201378,5007,2658,914,3685,5019,5006,,,
YPR169W,0,-1,0.456888951,-0.173746557,5008,4225,2662,3645,4794,4479,,,
YPL117C,-1,-1,0.45524157,0.247877159,5009,3422,2962,2017,453,519,,,
YMR009W,0,0,0.454390022,-0.025027995,5010,2786,2516,2455,1181,1025,,,
YKR055W,-1,-1,0.454293781,0.275211722,5011,3617,3353,646,2125,2901,,,
YDL188C,-1,-1,0.454163691,-0.092753474,5012,4091,2328,393,2357,4337,,,
YER171W,-1,-1,0.453832183,-0.050958244,5013,4252,909,1712,4470,4913,,,
YCR065W,-1,1,0.452182596,-0.270568636,5014,3974,3366,3294,5131,4304,,,
YMR201C,-1,-1,0.4479764,-0.000133518,5015,3885,2483,3037,4738,4086,,,
YOL052C,0,0,0.447030256,0.183938216,5016,3554,2247,2633,1862,1775,,,
YLR383W,-1,-1,0.446315144,0.151107381,5017,4989,2531,3911,5088,3847,,,
YER163C,0,0,0.445925001,-0.315214239,5018,496,4858,265,1013,2108,,,
YGR156W,-1,-1,0.445865381,0.437454226,5019,4919,3514,2158,3897,4542,,,
YLR068W,-1,-1,0.445434998,-0.169633112,5020,4194,1162,4000,3641,3041,,,
YLR085C,-1,-1,0.443867232,-0.366109367,5021,2918,1700,1227,1895,1510,,,
YGL210W,-1,-1,0.442189381,-0.243443533,5022,4299,2307,1927,2860,3356,,,
YHR167W,-1,-1,0.428907469,-0.172683666,5023,3555,3349,1383,2518,3599,,,
YJL197W,-1,1,0.42344527,0.015098506,5024,4469,5234,1492,3699,3259,,,
YPL208W,0,0,0.422926199,-0.328185037,5025,4118,1974,806,1966,3761,,,
YPR031W,0,-1,0.421743481,-0.226466274,5026,4407,1835,3158,3576,2159,,,
YBL008W,-1,-1,0.419920871,0.246373635,5027,4869,3599,3221,1156,778,,,
YER029C,-1,-1,0.418625688,0.016929339,5028,4547,2428,2914,3772,5133,,,
YLR011W,-1,-1,0.415173413,0.102385972,5029,2569,3097,1205,2353,2034,,,
YBR083W,-1,-1,0.414924954,0.125797359,5030,5163,3393,2270,5468,5433,,,
YLR074C,-1,-1,0.411216716,0.007186559,5031,4670,481,4608,5732,5609,,,
YNL232W,-1,-1,0.410525772,-0.267165971,5032,3727,1303,2583,5174,5144,,,
YMR106C,-1,-1,0.410376388,0.384812192,5033,4030,3912,4701,2401,1603,,,
YIR015W,-1,-1,0.410299668,0.316523238,5034,4128,3788,5139,478,594,,,
YER040W,-1,-1,0.409603997,-0.150001569,5035,3997,3161,2383,5150,5352,,,
YPR022C,-1,-1,0.408670351,0.106081506,5036,4540,4334,851,1513,2020,,,
YNL154C,-1,-1,0.408560956,-0.112706033,5037,2704,2398,260,1274,4982,,,
YDR120C,-1,-1,0.408473296,-0.601643894,5038,5547,4949,4268,5582,5647,,,
YOL054W,-1,-1,0.407737453,0.33801621,5039,4893,3237,3622,4703,4283,,,
YJL168C,-1,-1,0.407205936,-0.101333646,5040,4987,4000,1952,4335,5399,,,
YOR283W,0,0,0.40609445,0.017104301,5041,3935,4350,2907,2877,2352,,,
YDR004W,-1,-1,0.402459645,-0.128241676,5042,4315,2786,1910,1565,1177,,,
YML124C,-1,-1,0.402421116,0.26499741,5043,2722,3016,1502,1383,1226,,,
YPL024W,-1,-1,0.402019641,-0.032782701,5044,4587,3693,1817,363,333,,,
YJR006W,-1,-1,0.399550055,0.019759529,5045,5236,1743,471,1883,4530,,,
YMR199W,-1,-1,0.398699147,0.305510324,5046,3304,2369,2047,3878,5265,,,
YMR021C,-1,-1,0.398510095,0.038723821,5047,3902,2057,1253,3794,3405,,,
YDR480W,-1,-1,0.398383146,-0.410683314,5048,4378,3398,3032,3500,2264,,,
YDR103W,-1,-1,0.396894653,0.345322529,5049,4041,2375,2274,4201,3053,,,
YGR158C,-1,-1,0.396711143,-0.644793942,5050,4350,649,2732,4668,4875,,,
YLR136C,-1,-1,0.396383285,0.469215138,5051,4926,3639,4575,5373,4580,,,
YGL240W,-1,-1,0.395807447,0.448116395,5052,4618,3550,4999,5755,5465,,,
YDL201W,-1,-1,0.387379006,0.168811815,5053,5104,1359,4202,3228,4343,,,
YGR058W,-1,-1,0.383918924,0.256262866,5054,4459,4498,3098,3975,4048,,,
YDL003W,-1,-1,0.383439113,-0.289573828,5055,4712,2787,3153,5012,5638,,,
YPL139C,-1,-1,0.382869845,-0.124395853,5056,4241,1960,498,852,3483,,,
YBL046W,-1,-1,0.381470155,0.531420948,5057,5516,3947,3508,616,443,,,
YCR060W,-1,-1,0.380746718,-0.071304358,5058,4626,4026,1938,1728,2222,,,
YJR060W,-1,-1,0.379718652,0.058422843,5059,5084,4119,1717,984,996,,,
YMR258C,0,-1,0.378386528,-0.304019356,5060,611,5402,590,1647,2427,,,
YAR014C,-1,-1,0.373892121,0.055909532,5061,4487,3477,3779,5145,4569,,,
YER089C,-1,-1,0.372944074,0.459451597,5062,3247,3752,2561,336,509,,,
YGL090W,-1,-1,0.371619878,0.147853988,5063,5182,3052,5118,5473,5062,,,
YDL141W,0,0,0.369329564,0.287095821,5064,5111,3482,2451,160,278,,,
YJL191W,-1,-1,0.369041771,-0.096551692,5065,4703,2484,4395,4052,5173,,,
YNR015W,-1,-1,0.366570587,-0.065732837,5066,5293,2689,2509,4351,2988,,,
YOR039W,-1,-1,0.365873909,-0.051088453,5067,3725,1499,668,1269,1634,,,
YDR531W,0,-1,0.365647325,0.306815823,5068,4402,3703,1624,3342,2952,,,
YDR419W,-1,-1,0.363509409,-0.116120467,5069,2906,3342,3401,4448,2992,,,
YPR141C,-1,-1,0.362136438,-0.238482709,5070,2590,2176,1277,741,834,,,
YPR118W,0,0,0.361539595,-0.371411001,5071,4962,1029,2748,2455,3349,,,
YDR523C,-1,-1,0.359637437,0.323701132,5072,4774,3915,5326,5340,4824,,,
YCR038C,-1,-1,0.359108624,0.103324349,5073,5153,1788,3519,5200,4971,,,
YER104W,-1,-1,0.358750312,0.208776745,5074,4725,3964,4414,3986,3577,,,
YKL113C,-1,-1,0.358687748,-0.382502042,5075,5069,852,3387,4753,4839,,,
YGR003W,-1,-1,0.356167588,0.050400776,5076,4995,3691,3798,5420,4394,,,
YDR098C,-1,-1,0.354523053,-0.605501288,5077,4812,3354,1986,3354,2256,,,
YHR197W,-1,-1,0.352052967,-0.495948334,5078,5414,1225,4624,5731,5617,,,
YDR130C,-1,-1,0.350164119,0.054821983,5079,1235,2166,2145,2385,2037,,,
YNL250W,-1,-1,0.349249548,0.185155453,5080,3012,2419,4312,2034,1086,,,
YCR035C,-1,-1,0.347714029,-0.632873083,5081,4079,2254,3611,3830,4444,,,
YNL251C,-1,-1,0.347551839,0.044915006,5082,4673,3628,2461,2545,3515,,,
YDR195W,-1,-1,0.343370204,0.190560173,5083,5385,3256,1104,3480,5131,,,
YML027W,-1,-1,0.34232571,0.23932528,5084,5020,1894,2580,3508,2265,,,
YCR053W,-1,0,0.342273856,0.596467162,5085,3887,3103,2889,5275,4914,,,
YIL019W,-1,-1,0.339564554,-0.856002904,5086,4790,575,5211,5749,5694,,,
YMR268C,-1,-1,0.332860008,-0.056317382,5087,4215,2768,3020,3739,3402,,,
YFL002C,-1,-1,0.332399346,-0.289182747,5088,3938,1179,4254,5539,5360,,,
YCR016W,0,0,0.331406221,-0.230364356,5089,3803,296,4972,5167,4388,,,
YLR106C,-1,-1,0.328022456,0.276074863,5090,4786,3534,4218,5477,5459,,,
YDL043C,-1,-1,0.323765578,0.01415295,5091,3842,3444,2420,2815,4936,,,
YDR118W,-1,-1,0.322405596,-0.487576941,5092,4923,1015,2943,1489,1104,,,
YIL150C,-1,-1,0.322355538,0.248637525,5093,4944,1264,4918,5572,4829,,,
YJL115W,-1,-1,0.318517659,0.295977227,5094,5305,2809,1991,2443,2682,,,
YHR178W,-1,-1,0.318195722,-0.398336475,5095,5025,2437,1666,3469,4608,,,
YNL292W,-1,-1,0.31417831,-0.402739315,5096,5121,1773,1564,3535,3252,,,
YGR203W,0,0,0.3099815,0.165057273,5097,4309,4340,3429,4749,4289,,,
YIL008W,-1,-1,0.309544776,-0.407164904,5098,4608,1963,4381,2049,1635,,,
YMR037C,-1,-1,0.306984242,-0.042219264,5099,3698,2292,1190,4452,5137,,,
YML114C,-1,-1,0.302401408,-0.134455977,5100,5055,3963,987,3579,4737,,,
YOR172W,-1,-1,0.30136456,0.1080612,5101,2863,2947,1692,1808,2023,,,
YLR032W,-1,-1,0.294387758,0.142975546,5102,4871,4003,4177,5401,4916,,,
YGR103W,-1,-1,0.291724984,-0.344776722,5103,5120,666,5169,5671,5760,,,
YGL128C,-1,-1,0.284767347,0.103253105,5104,4187,5169,2711,3311,2790,,,
YKL010C,-1,-1,0.283588611,-0.158508397,5105,4671,2206,1049,3409,3033,,,
YMR179W,-1,-1,0.271639158,-0.09577071,5107,4596,2574,3525,5152,5216,,,
YOR074C,-1,0,0.269990851,0.089836031,5108,3893,1274,766,2526,4247,,,
YOL057W,0,0,0.268971487,-0.153506882,5109,4951,6018,1569,1835,1570,,,
YGL071W,-1,-1,0.259104825,-0.024898798,5110,3694,2566,3328,5207,4954,,,
YML021C,-1,-1,0.257242654,-0.344180445,5111,4958,1579,2517,3231,4155,,,
YFR001W,-1,-1,0.246923759,-0.438183066,5112,2369,1757,5153,4282,4801,,,
YOL001W,-1,-1,0.246304731,0.178105655,5113,3677,3695,2213,4626,3708,,,
YOL006C,-1,-1,0.24609427,-0.478757886,5114,3539,1508,3822,2979,1431,,,
YNL298W,-1,-1,0.244133255,-0.002232629,5115,4973,2976,1326,427,548,,,
YML112W,-1,-1,0.238003469,0.320656969,5116,2545,5631,876,188,78,,,
YOR197W,0,-1,0.237998732,-0.107237407,5117,4545,638,1866,3119,2050,,,
YLR424W,-1,-1,0.237158874,-0.329995922,5118,4551,2583,1854,4958,4688,,,
YDL236W,-1,0,0.236311204,-0.413368483,5119,5198,3340,915,1277,2016,,,
YBR198C,-1,-1,0.230471388,0.212088625,5120,4319,2600,1029,1482,850,,,
YMR227C,-1,-1,0.2267193,-0.201112153,5121,4133,2643,3895,5341,4900,,,
YDR079C-A,-1,-1,0.22392356,0.377458898,5122,5519,4193,5747,3705,2812,,,
YOR151C,-1,-1,0.221529287,-0.057560453,5123,4285,1312,1332,4834,5741,,,
YNL262W,-1,-1,0.218965985,-0.353614626,5124,5061,3091,1833,4521,4922,,,
YDR361C,-1,-1,0.209583554,-1.160731325,5125,5421,1350,4903,5354,5110,,,
YPR032W,-1,-1,0.208837851,-0.150358791,5126,4948,3369,2873,2590,1544,,,
YGL201C,-1,-1,0.205645114,-0.187879158,5127,4413,3367,3006,4580,3287,,,
YGR233C,0,-1,0.203364431,0.077824162,5128,1275,3463,3015,4941,4753,,,
YOR355W,-1,-1,0.202352945,0.03114443,5129,4084,2392,2687,4895,4209,,,
YNL072W,-1,-1,0.200730215,-0.462952207,5130,4603,2764,2388,3489,2620,,,
YKR038C,-1,-1,0.200239705,-0.19194987,5131,5263,2630,653,2029,2331,,,
YAL041W,-1,-1,0.193266878,-0.215803649,5132,5077,2223,1904,4831,4648,,,
YBR152W,-1,-1,0.186147576,0.250653153,5133,5426,3758,4601,3293,3535,,,
YBR239C,-1,-1,0.183626751,0.140962923,5134,5312,5546,4062,1439,603,,,
YDR364C,-1,-1,0.180647767,-0.269448313,5135,5478,2915,3013,4930,5510,,,
YLR131C,0,-1,0.175017536,-0.380327822,5136,3395,1387,3800,4567,3978,,,
YGL220W,-1,-1,0.168942383,-0.157232808,5137,5197,5415,1385,892,3304,,,
YML099C,-1,0,0.167833418,0.160147299,5138,5086,3706,2336,3758,2375,,,
YBR281C,0,0,0.1601663,-0.276881282,5139,4411,2424,1809,1800,1050,,,
YDR312W,-1,-1,0.158785555,-0.602301945,5140,3920,2255,4595,5248,4231,,,
YIL020C,0,0,0.147698951,-0.569698236,5141,5034,149,3877,4426,3429,,,
YML074C,-1,-1,0.147611507,0.03557305,5142,5150,3274,2482,1896,1152,,,
YIL091C,0,-1,0.145967251,-0.464903919,5143,4988,4279,4660,5219,4094,,,
YNL022C,0,-1,0.142512663,-0.521742358,5144,946,182,2988,4478,3975,,,
YPL194W,-1,-1,0.139328099,-0.177840904,5145,5322,1532,2531,5224,5304,,,
YNR011C,-1,-1,0.138628525,-0.036630156,5146,4890,1959,3468,5008,4301,,,
YFR005C,-1,-1,0.138213079,-0.29109021,5147,4070,2184,3613,4525,3283,,,
YCL031C,-1,-1,0.137365841,-0.816540487,5148,4125,1294,2592,3527,4218,,,
YOR078W,-1,-1,0.130477934,-0.446728704,5149,5148,1868,4670,4555,5046,,,
YKR024C,-1,-1,0.126003187,-0.537441667,5150,4718,3681,4549,5633,5439,,,
YNL139C,-1,-1,0.111979988,0.450128141,5151,5755,2937,4938,4789,4373,,,
YOR014W,-1,-1,0.109021045,-0.250460575,5152,4297,1551,397,2449,4855,,,
YDL190C,-1,-1,0.096897515,-0.278636962,5153,4810,2066,2091,3203,2603,,,
YNL059C,-1,-1,0.092378777,-0.468945675,5154,3294,1616,832,1380,1231,,,
YER028C,-1,-1,0.091597025,0.036271544,5155,5408,4034,5111,5619,5224,,,
YNL175C,0,-1,0.091430551,-0.471233982,5156,5044,324,5187,4921,4621,,,
YGL116W,-1,-1,0.089232058,-0.479393528,5157,5331,3057,2550,5314,5058,,,
YPL064C,-1,-1,0.084765726,-0.474607268,5158,4371,5440,2062,3972,3575,,,
YFR034C,-1,-1,0.084476318,0.180771885,5159,4966,3518,4851,5059,3716,,,
YJR025C,0,0,0.076908888,-0.097226052,5160,3450,3796,2191,2977,1956,,,
YNL309W,-1,-1,0.074764821,0.072480697,5161,5274,3973,3214,5616,5739,,,
YGR047C,-1,-1,0.067522511,-0.141506996,5162,5224,3661,1725,3328,4435,,,
YLR234W,-1,-1,0.060706152,0.037655447,5163,5032,4122,5186,990,874,,,
YBL069W,-1,0,0.037907895,-0.288028429,5164,4916,1205,3363,5278,4699,,,
YPR110C,-1,-1,0.034685973,-1.193612542,5165,4257,625,4638,5331,5330,,,
YEL047C,0,0,0.033366903,-0.005967354,5166,4938,3779,2593,3415,2152,,,
YJL085W,-1,-1,0.024167287,-0.564276828,5167,4791,3131,3738,5583,5767,,,
YMR049C,-1,-1,0.020774399,-0.451763158,5168,4664,514,4612,5598,5118,,,
YHR058C,-1,-1,0.01751675,-0.21853126,5169,4078,2089,1892,4717,5095,,,
YOL080C,-1,-1,-0.000950857,-1.051506149,5170,5176,123,4332,4665,3014,,,
YLR002C,-1,-1,-0.007149677,-1.199586826,5171,4782,2185,4494,5545,5219,,,
YDR146C,0,-1,-0.008344645,-0.447916671,5172,5572,765,1154,1570,1313,,,
