Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,ST Diff,SPELL Diff,MEFIT Diff,bioPIXIE Diff,,
YDR042C,0,0,1.048127626,0.912925962,4474,4274,5178,2544,2744,200,-704,1930,1730,,
YER151C,-1,-1,1.047983962,0.906164815,4475,2049,1470,4310,3992,2426,3005,165,483,,
YMR017W,-1,-1,1.047952709,0.566055623,4476,3572,5258,4361,3425,904,-782,115,1051,,
YPR171W,-1,-1,1.047853743,0.796452058,4477,632,2983,239,113,3845,1494,4238,4364,,
YCL048W,-1,-1,1.047507833,0.90228602,4478,2488,5480,3797,2970,1990,-1002,681,1508,,
YOR058C,-1,-1,1.047302791,0.721026617,4479,2703,2973,657,688,1776,1506,3822,3791,,
YLR323C,-1,-1,1.04715578,0.918933169,4480,5036,3550,3725,4038,-556,930,755,442,,
YNR026C,-1,-1,1.046398924,0.792300102,4481,1348,1461,3626,4035,3133,3020,855,446,,
YIL140W,-1,-1,1.045127629,0.728866988,4482,3530,3099,5194,5772,952,1383,-712,-1290,,
YMR165C,-1,-1,1.044899857,0.738845467,4483,3323,3926,3005,2248,1160,557,1478,2235,,
YBR084C-A,-1,-1,1.044778496,0.436216418,4484,2257,5346,3471,5130,2227,-862,1013,-646,,
YNL123W,-1,-1,1.044709825,0.794439181,4485,615,1804,4161,3476,3870,2681,324,1009,,
YMR306W,-1,-1,1.044544818,0.825351137,4486,3625,5038,3430,1789,861,-552,1056,2697,,
YAR014C,-1,-1,1.043907241,0.720909554,4487,3477,3779,5145,4569,1010,708,-658,-82,,
YHR064C,-1,-1,1.043780085,0.635459846,4488,1795,4032,4616,3623,2693,456,-128,865,,
YLR452C,-1,-1,1.04356053,0.595312967,4489,1590,3181,2924,2285,2899,1308,1565,2204,,
YGL142C,-1,-1,1.043431873,0.829916209,4490,4014,1961,5124,5247,476,2529,-634,-757,,
YLR054C,-1,-1,1.043165518,0.629237541,4491,4013,5333,3140,3107,478,-842,1351,1384,,
YIL001W,0,0,1.04310161,0.898242139,4492,5584,2284,2533,1836,-1092,2208,1959,2656,,
YNL217W,-1,-1,1.042710621,0.660113517,4493,5271,3118,3869,5171,-778,1375,624,-678,,
YLR138W,-1,-1,1.042697607,0.890620161,4494,2433,3055,4590,4278,2061,1439,-96,216,,
YMR172W,-1,-1,1.042600367,0.733669351,4495,2840,2323,3222,4032,1655,2172,1273,463,,
YEL018W,-1,-1,1.042295111,0.79123694,4496,3888,1454,2188,4930,608,3042,2308,-434,,
YGL001C,-1,-1,1.04197271,0.697404198,4497,2665,855,734,661,1832,3642,3763,3836,,
YLR094C,0,0,1.041619812,0.906745423,4498,3422,1831,3679,3457,1076,2667,819,1041,,
YOR295W,-1,-1,1.041316343,0.729767478,4499,2867,3399,3195,3924,1632,1100,1304,575,,
YKL181W,-1,-1,1.041224755,0.849194479,4500,325,4709,4477,4459,4175,-209,23,41,,
YPR122W,-1,-1,1.040852312,0.717711921,4501,3870,3467,5429,5358,631,1034,-928,-857,,
YDR236C,-1,-1,1.040764549,0.766465537,4502,3300,2044,2015,1895,1202,2458,2487,2607,,
YML119W,0,0,1.040529158,0.908674423,4503,5966,1628,2519,3514,-1463,2875,1984,989,,
YDL136W,-1,-1,1.040490938,0.637120041,4504,1189,5479,1997,5576,3315,-975,2507,-1072,,
YDR444W,-1,-1,1.040127751,0.707024763,4505,5645,2676,2887,2043,-1140,1829,1618,2462,,
YOL097C,-1,-1,1.039711302,0.686172575,4506,1400,3290,5126,4093,3106,1216,-620,413,,
YOR175C,-1,-1,1.039517258,0.843920413,4507,5535,2043,1928,1315,-1028,2464,2579,3192,,
YMR107W,0,0,1.039131108,0.873711595,4508,4985,5432,4639,2382,-477,-924,-131,2126,,
YLR381W,-1,-1,1.03900692,0.814010046,4509,3591,2921,3575,1668,918,1588,934,2841,,
YHL018W,-1,-1,1.038961889,0.692782485,4510,5022,5209,1863,1210,-512,-699,2647,3300,,
YOR186W,0,0,1.038550825,0.849822772,4511,5395,5244,5738,5365,-884,-733,-1227,-854,,
YOR312C,-1,-1,1.038531542,0.357801838,4512,2491,5267,2868,5450,2021,-755,1644,-938,,
YER087C-B,-1,-1,1.038506637,0.902757081,4513,3558,5609,4483,3974,955,-1096,30,539,,
YLR004C,-1,-1,1.038202084,0.894267866,4514,3361,4703,3862,3807,1153,-189,652,707,,
YPL279C,0,-1,1.037812203,1.036610228,4515,5228,5028,4927,4487,-713,-513,-412,28,,
YDR331W,-1,-1,1.037774866,0.769572688,4516,3118,2069,3170,4153,1398,2447,1346,363,,
YLR420W,0,0,1.036968381,0.874672039,4517,1997,2781,1033,755,2520,1736,3484,3762,,
YAL020C,-1,-1,1.036764272,0.66317984,4518,3577,3983,2540,1295,941,535,1978,3223,,
YOL028C,-1,-1,1.036203771,0.852377372,4519,2197,4447,2990,3089,2322,72,1529,1430,,
YER185W,-1,-1,1.035753059,0.842199585,4520,4292,5327,3990,3132,228,-807,530,1388,,
YLL016W,-1,-1,1.034810538,0.913550516,4521,3629,5280,3265,3243,892,-759,1256,1278,,
YLL017W,-1,-1,1.034781711,0.672874485,4522,3989,5307,2595,2748,533,-785,1927,1774,,
YIL064W,-1,-1,1.034628411,0.957926918,4523,1708,3906,3150,1852,2815,617,1373,2671,,
YDR389W,-1,-1,1.034131231,0.674455914,4524,2222,2484,200,489,2302,2040,4324,4035,,
YLR084C,-1,-1,1.033684587,0.984756829,4525,2138,2872,5427,5588,2387,1653,-902,-1063,,
YBL054W,-1,-1,1.03320013,0.662098574,4526,1862,5122,5578,5313,2664,-596,-1052,-787,,
YJL127C,-1,-1,1.032990213,0.935991689,4527,1208,4865,1626,1012,3319,-338,2901,3515,,
YJL039C,0,0,1.032906594,0.913504376,4528,3542,4043,3749,1825,986,485,779,2703,,
YOR315W,-1,-1,1.032556789,0.536574418,4529,1567,3446,3903,4673,2962,1083,626,-144,,
YOR044W,-1,-1,1.032069411,0.812964432,4530,4325,3386,3906,4168,205,1144,624,362,,
YDR326C,-1,-1,1.031651905,0.791788873,4531,2031,4205,3405,1649,2500,326,1126,2882,,
YGL097W,-1,-1,1.031008549,0.675757062,4532,525,1268,3793,4443,4007,3264,739,89,,
YGR280C,-1,-1,1.030803225,0.478484911,4533,1319,4808,5708,5385,3214,-275,-1175,-852,,
YKR025W,-1,-1,1.030689441,0.856129061,4534,1640,3462,5459,5061,2894,1072,-925,-527,,
YDR261C,-1,-1,1.030371787,0.782954287,4535,1783,1990,1625,1860,2752,2545,2910,2675,,
YLR181C,-1,-1,1.03031536,0.852172756,4536,3721,667,2564,4990,815,3869,1972,-454,,
YDR206W,-1,-1,1.029894653,0.721902346,4537,3819,3265,4690,4746,718,1272,-153,-209,,
YER176W,-1,-1,1.029039624,0.938777779,4538,3068,3334,3678,2965,1470,1204,860,1573,,
YMR183C,-1,-1,1.028935637,0.577655374,4539,1549,604,2117,3160,2990,3935,2422,1379,,
YPR022C,-1,-1,1.02886654,0.600746761,4540,4334,851,1513,2020,206,3689,3027,2520,,
YAR023C,0,0,1.028409651,0.878029191,4541,4955,3976,3941,2278,-414,565,600,2263,,
YKR056W,-1,-1,1.028329937,0.526980349,4542,2740,3905,5353,5646,1802,637,-811,-1104,,
YGL100W,-1,-1,1.028328776,0.846738905,4543,1176,277,806,5080,3367,4266,3737,-537,,
YMR132C,0,0,1.027631643,0.886869188,4544,4924,4171,3332,2362,-380,373,1212,2182,,
YOR197W,-1,-1,1.027517006,0.778686456,4545,638,1866,3119,2050,3907,2679,1426,2495,,
YBR162C,-1,-1,1.027439335,0.65199689,4546,3585,4027,1421,981,961,519,3125,3565,,
YER029C,-1,-1,1.027209485,0.50248271,4547,2428,2914,3772,5133,2119,1633,775,-586,,
YNL021W,-1,-1,1.026730213,0.76742871,4548,3831,1165,1993,3908,717,3383,2555,640,,
YOL142W,-1,-1,1.026635832,0.533908077,4549,2042,2314,3147,4993,2507,2235,1402,-444,,
YPL209C,-1,-1,1.026187305,0.855972874,4550,3346,4941,5648,5120,1204,-391,-1098,-570,,
YLR424W,-1,-1,1.025566669,0.816432451,4551,2583,1854,4958,4688,1968,2697,-407,-137,,
YGR264C,-1,-1,1.025055723,0.629876253,4552,164,4671,5399,4513,4388,-119,-847,39,,
YBR289W,-1,-1,1.024832616,0.796138752,4553,1635,1623,981,672,2918,2930,3572,3881,,
YML047C,-1,-1,1.024666928,0.654073522,4554,3825,5539,4939,3018,729,-985,-385,1536,,
YER038C,-1,-1,1.024240432,0.756880953,4555,3171,5035,4225,4061,1384,-480,330,494,,
YPL085W,-1,-1,1.023468895,0.776300422,4556,2810,3678,5602,5252,1746,878,-1046,-696,,
YDL226C,-1,-1,1.022554152,0.541041411,4557,3517,453,286,283,1040,4104,4271,4274,,
YJL187C,-1,-1,1.022536373,0.711190106,4558,1786,1645,1022,1067,2772,2913,3536,3491,,
YGL246C,-1,-1,1.022103201,0.943350261,4559,777,4048,5161,5276,3782,511,-602,-717,,
YPR095C,-1,-1,1.021963246,0.683364034,4560,2164,3689,3713,3125,2396,871,847,1435,,
YER051W,-1,-1,1.021721798,0.811446631,4561,3070,3069,3761,3569,1491,1492,800,992,,
YHR101C,-1,-1,1.021507802,0.777553996,4563,3602,2637,2319,3209,961,1926,2244,1354,,
YKL179C,-1,-1,1.020913022,0.55556953,4564,2448,1119,2482,1873,2116,3445,2082,2691,,
YGL146C,0,0,1.020660652,0.802509979,4565,4254,3930,4215,2379,311,635,350,2186,,
YPR116W,0,1,1.020526647,0.879666727,4566,4432,5335,2845,1047,134,-769,1721,3519,,
YPL149W,-1,1,1.020521398,1.056856519,4567,4042,3154,2283,3344,525,1413,2284,1223,,
YLR411W,-1,-1,1.020247867,0.766413456,4568,4069,2143,2294,2904,499,2425,2274,1664,,
YOL135C,-1,-1,1.020146918,0.475710947,4569,2080,1329,3417,5040,2489,3240,1152,-471,,
YGR055W,-1,-1,1.01992609,0.791723283,4570,3024,3183,4707,4507,1546,1387,-137,63,,
YLR357W,-1,-1,1.019895311,0.839002336,4571,2097,1842,1991,1187,2474,2729,2580,3384,,
YMR247W-A,0,-1,1.019841041,0.928208235,4572,4847,5997,2707,2571,-275,-1425,1865,2001,,
YOR032W-A,0,-1,1.019841041,0.928208235,4573,4744,6017,2702,2566,-171,-1444,1871,2007,,
YDL160C-A,0,-1,1.019841041,0.928208235,4574,5910,5899,2604,2469,-1336,-1325,1970,2105,,
YGL041C-B,0,-1,1.019841041,0.928208235,4575,4713,5919,2634,2498,-138,-1344,1941,2077,,
YLR162W,0,0,1.019314427,0.911785056,4576,5416,5441,2756,2755,-840,-865,1820,1821,,
YPL157W,-1,-1,1.018974431,0.70996674,4577,993,4169,4752,4560,3584,408,-175,17,,
YMR246W,-1,-1,1.018595734,0.763642915,4579,2948,4223,2060,1292,1631,356,2519,3287,,
YBR154C,-1,-1,1.018222835,0.450756012,4580,414,3569,1178,1091,4166,1011,3402,3489,,
YDR362C,-1,-1,1.01778029,0.649701341,4581,3297,1726,3950,4045,1284,2855,631,536,,
YDR132C,0,0,1.017671404,0.903143955,4582,4307,3669,3212,1959,275,913,1370,2623,,
YGL254W,-1,-1,1.017168074,0.811602159,4584,2668,3634,4453,4078,1916,950,131,506,,
YLR264C-A,0,0,1.016795069,0.940004996,4585,4590,5614,3624,2637,-5,-1029,961,1948,,
YIL030C,-1,-1,1.016627155,0.799050219,4586,1693,2305,3283,1823,2893,2281,1303,2763,,
YPL024W,-1,-1,1.01636618,0.724267089,4587,3693,1817,363,333,894,2770,4224,4254,,
YNL186W,-1,-1,1.016288312,0.5401166,4588,612,3813,4816,3835,3976,775,-228,753,,
YGL131C,-1,-1,1.015994196,0.743169713,4589,4617,3168,1214,827,-28,1421,3375,3762,,
YOR190W,-1,-1,1.015225979,0.828797035,4590,4116,4806,3096,3101,474,-216,1494,1489,,
YOR224C,-1,-1,1.014974768,0.551312169,4592,814,3646,4874,5214,3778,946,-282,-622,,
YDR488C,-1,-1,1.014561218,0.65138122,4594,3637,4368,656,670,957,226,3938,3924,,
YLR346C,0,0,1.01391121,0.804840405,4595,2862,4187,2056,1467,1733,408,2539,3128,,
YMR179W,-1,-1,1.013712797,0.678766342,4596,2574,3525,5152,5216,2022,1071,-556,-620,,
YDR144C,-1,-1,1.013584816,0.637885857,4597,1309,3921,4855,2310,3288,676,-258,2287,,
YLR265C,-1,-1,1.013264377,0.527534307,4598,2632,2699,4040,3814,1966,1899,558,784,,
YGR260W,-1,-1,1.013247,0.733507876,4599,3867,1616,2297,2906,732,2983,2302,1693,,
YDR452W,-1,-1,1.012687155,0.58718261,4600,436,573,1931,1846,4164,4027,2669,2754,,
YOL002C,-1,-1,1.012525854,1.038947961,4601,1970,3654,1515,1010,2631,947,3086,3591,,
YKL049C,-1,-1,1.012318142,0.661010151,4602,3098,2154,3148,4671,1504,2448,1454,-69,,
YNL072W,-1,-1,1.012167691,0.635668143,4603,2764,2388,3489,2620,1839,2215,1114,1983,,
YOR380W,-1,-1,1.011705748,0.646884265,4604,2147,2837,2509,3351,2457,1767,2095,1253,,
YLR274W,-1,-1,1.011690692,0.76078694,4605,2246,1212,3605,4996,2359,3393,1000,-391,,
YOR091W,-1,-1,1.011579901,0.474121274,4606,1878,4662,5062,3717,2728,-56,-456,889,,
YOR298W,-1,-1,1.011555771,0.912696262,4607,2797,5165,2732,2750,1810,-558,1875,1857,,
YIL008W,-1,-1,1.011372481,0.706112614,4608,1963,4381,2049,1635,2645,227,2559,2973,,
YFR028C,-1,1,1.011271224,0.609050587,4609,3783,1995,4536,3606,826,2614,73,1003,,
YPL067C,0,0,1.011215312,0.866019627,4610,5738,3233,1618,983,-1128,1377,2992,3627,,
YPL190C,-1,-1,1.010865653,0.911102042,4611,1297,1965,4882,5350,3314,2646,-271,-739,,
YBR002C,-1,-1,1.009995343,0.759756417,4612,858,2774,938,924,3754,1838,3674,3688,,
YDR507C,-1,-1,1.009575736,0.456385011,4613,3022,3838,4107,4396,1591,775,506,217,,
YKL098W,0,0,1.009402676,0.945887978,4614,4485,854,2494,3915,129,3760,2120,699,,
YBR098W,-1,-1,1.009391955,0.929399334,4615,3418,4193,5562,4845,1197,422,-947,-230,,
YAR042W,-1,-1,1.008891184,0.862433979,4616,2644,5127,1212,1248,1972,-511,3404,3368,,
YNL117W,-1,-1,1.008811644,0.797710672,4617,3643,4618,5613,5314,974,-1,-996,-697,,
YGL240W,-1,-1,1.00868164,0.819250975,4618,3550,4999,5755,5465,1068,-381,-1137,-847,,
YCL050C,-1,-1,1.008637914,0.91400692,4619,4060,1550,1965,2330,559,3069,2654,2289,,
YBR135W,-1,-1,1.008310277,0.862471858,4620,4107,1950,1805,1142,513,2670,2815,3478,,
YGR159C,-1,-1,1.00807511,0.582099809,4621,1621,5104,5705,5487,3000,-483,-1084,-866,,
YDR124W,0,0,1.007685815,0.886402241,4622,5018,5067,5751,5442,-396,-445,-1129,-820,,
YDR207C,-1,-1,1.007540436,0.717270191,4623,2702,3070,3263,1624,1921,1553,1360,2999,,
YCL026C-A,-1,-1,1.007394314,1.119818664,4624,3383,5535,3467,3553,1241,-911,1157,1071,,
YBR030W,-1,-1,1.007215154,0.806595025,4625,3110,4450,978,846,1515,175,3647,3779,,
YCR060W,-1,-1,1.00705723,0.697597002,4626,4026,1938,1728,2222,600,2688,2898,2404,,
YDL114W,-1,-1,1.0069489,0.864832664,4628,4656,5559,4222,3420,-28,-931,406,1208,,
YJR078W,-1,-1,1.006880283,0.823337254,4629,3295,4607,5559,5020,1334,22,-930,-391,,
YNR023W,-1,-1,1.006088118,0.687719409,4630,1880,891,2332,4988,2750,3739,2298,-358,,
YJL216C,-1,-1,1.005899394,0.657299856,4631,5994,5194,2965,2935,-1363,-563,1666,1696,,
YMR026C,-1,-1,1.00580781,0.712344491,4632,2613,254,511,911,2019,4378,4121,3721,,
YKR034W,-1,-1,1.00562291,0.768316108,4633,4062,5418,4084,3138,571,-785,549,1495,,
YMR134W,1,1,1.005232037,0.790291729,4634,65,2631,1880,1541,4569,2003,2754,3093,,
YKL029C,-1,-1,1.005127484,0.969080363,4635,90,4853,344,236,4545,-218,4291,4399,,
YNR016C,-1,-1,1.004953962,0.592510535,4636,2380,4107,3085,2700,2256,529,1551,1936,,
YHR084W,-1,-1,1.004531178,0.960635975,4637,4155,4037,5725,5743,482,600,-1088,-1106,,
YLR100W,-1,-1,1.004409119,0.669691063,4638,3396,870,421,601,1242,3768,4217,4037,,
YPL048W,-1,-1,1.004271828,0.755854103,4639,2778,720,779,748,1861,3919,3860,3891,,
YML065W,-1,-1,1.003493418,0.60674283,4640,589,2357,4345,2854,4051,2283,295,1786,,
YPR181C,-1,-1,1.00344704,0.677579394,4641,931,1283,1755,1473,3710,3358,2886,3168,,
YGL012W,-1,-1,1.002820758,0.617419537,4642,1099,1315,3687,5132,3543,3327,955,-490,,
YER140W,-1,-1,1.002670162,0.564533121,4643,5836,3278,4311,4066,-1193,1365,332,577,,
YER014W,-1,-1,1.001694387,0.824368094,4644,3547,1317,1849,1107,1097,3327,2795,3537,,
YKL077W,-1,-1,1.001683787,0.618940555,4645,5921,518,1827,4985,-1276,4127,2818,-340,,
YER018C,-1,-1,1.001572304,0.912553419,4646,2818,3728,5186,3625,1828,918,-540,1021,,
YIL095W,-1,-1,1.001305316,0.743342144,4647,5583,2288,190,37,-936,2359,4457,4610,,
YBR070C,-1,-1,1.001217955,0.665305453,4648,2869,2471,3373,5506,1779,2177,1275,-858,,
YER157W,-1,-1,1.000848666,0.765793437,4649,3345,2710,4845,3733,1304,1939,-196,916,,
YCR042C,-1,-1,1.000746543,0.621842597,4650,3018,2093,4252,4942,1632,2557,398,-292,,
YNR034W-A,0,0,1.000544632,0.894328902,4651,5582,5607,4248,3695,-931,-956,403,956,,
YDR365C,-1,-1,0.999848037,0.620053898,4652,3716,5198,5711,5364,936,-546,-1059,-712,,
YDR263C,-1,-1,0.999596854,0.822235332,4653,1430,4279,3033,3231,3223,374,1620,1422,,
YHR085W,-1,-1,0.99904648,0.65023529,4654,3038,4611,5683,5319,1616,43,-1029,-665,,
YKL110C,-1,-1,0.998887464,0.737008137,4655,2645,4102,4651,3731,2010,553,4,924,,
YOR212W,-1,-1,0.998884125,0.509406745,4656,1620,734,1601,3616,3036,3922,3055,1040,,
YLR214W,-1,-1,0.99870498,0.850794367,4657,3725,3762,5066,5246,932,895,-409,-589,,
YGR225W,-1,-1,0.998043147,0.682970441,4658,3687,5485,5652,5191,971,-827,-994,-533,,
YHR203C,-1,-1,0.99786138,0.489711112,4659,1629,5444,5377,5765,3030,-785,-718,-1106,,
YOR305W,0,0,0.99750117,0.809598472,4660,971,1513,542,398,3689,3147,4118,4262,,
YLL005C,-1,-1,0.997055549,0.802807361,4661,3740,4554,2808,2927,921,107,1853,1734,,
YNL158W,-1,-1,0.996683294,0.749276668,4662,2085,2613,430,814,2577,2049,4232,3848,,
YOL021C,-1,-1,0.996453909,0.562550703,4663,891,3171,5220,5008,3772,1492,-557,-345,,
YMR049C,-1,-1,0.996350087,0.713496295,4664,514,4612,5598,5118,4150,52,-934,-454,,
YIR028W,-1,-1,0.996218223,0.861438284,4665,3673,4959,5722,5514,992,-294,-1057,-849,,
YDR336W,0,0,0.996021862,0.880841965,4666,4828,2594,1094,825,-162,2072,3572,3841,,
YKL132C,-1,-1,0.995436777,0.882520482,4667,5338,4518,2900,3087,-671,149,1767,1580,,
YOL102C,-1,-1,0.995404245,0.633997808,4668,2469,1969,1724,2891,2199,2699,2944,1777,,
YGR271C-A,-1,-1,0.995308835,0.439584629,4669,5778,5931,2504,2348,-1109,-1262,2165,2321,,
YLR074C,-1,-1,0.995225716,0.9147951,4670,481,4608,5732,5609,4189,62,-1062,-939,,
YKL010C,-1,-1,0.995009616,0.71630917,4671,2206,1049,3409,3033,2465,3622,1262,1638,,
YDR252W,-1,-1,0.994899505,0.722822951,4672,2162,3194,2563,2237,2510,1478,2109,2435,,
YNL251C,-1,-1,0.994406823,0.88022285,4673,3628,2461,2545,3515,1045,2212,2128,1158,,
YFR012W,0,-1,0.99317141,0.77594833,4674,4265,5434,5768,5418,409,-760,-1094,-744,,
YJL074C,-1,-1,0.992942656,0.653916768,4675,1354,1426,1740,1509,3321,3249,2935,3166,,
YLL054C,-1,-1,0.992543928,0.728816592,4676,5956,4259,3667,2271,-1280,417,1009,2405,,
YDL160C,-1,-1,0.992267962,1.004678855,4677,3744,3672,5508,4973,933,1005,-831,-296,,
YDR332W,-1,1,0.991754576,0.681002665,4678,5915,3260,1207,523,-1237,1418,3471,4155,,
YFL009W,-1,-1,0.991336963,0.77043229,4679,1012,1406,3286,1830,3667,3273,1393,2849,,
YBR020W,-1,-1,0.991201687,0.801566659,4680,2418,4462,902,621,2262,218,3778,4059,,
YKR103W,-1,-1,0.990241453,0.729571272,4681,3314,5121,4376,2990,1367,-440,305,1691,,
YDL213C,-1,-1,0.989994551,0.588502901,4682,3808,5031,5677,5318,874,-349,-995,-636,,
YBR236C,-1,-1,0.989707892,0.783313077,4683,1810,744,742,901,2873,3939,3941,3782,,
YDL164C,-1,-1,0.989663703,0.924082313,4684,2653,3783,2489,1137,2031,901,2195,3547,,
YFL001W,-1,-1,0.989124779,0.773888098,4685,2029,1784,2371,3913,2656,2901,2314,772,,
YOR108W,0,0,0.988831297,0.870381661,4686,1157,4128,1943,780,3529,558,2743,3906,,
YHR191C,-1,-1,0.987966011,0.768010779,4687,2655,1327,2775,2203,2032,3360,1912,2484,,
YIL092W,0,0,0.987807675,0.805365867,4688,5500,4614,2432,2040,-812,74,2256,2648,,
YLR326W,0,0,0.987422769,0.936557242,4689,5983,2372,3154,3530,-1294,2317,1535,1159,,
YMR055C,-1,-1,0.987362691,0.784281353,4690,3160,988,379,427,1530,3702,4311,4263,,
YIL043C,-1,-1,0.985889337,0.867497361,4691,1626,2804,1915,1613,3065,1887,2776,3078,,
YGL255W,-1,-1,0.985016909,1.059121623,4692,3839,5102,5560,4514,853,-410,-868,178,,
YPL183C,-1,-1,0.984983169,0.505382196,4693,4511,3954,5180,3988,182,739,-487,705,,
YGL171W,-1,-1,0.984931827,0.3888199,4694,204,5020,5747,5718,4490,-326,-1053,-1024,,
YLR324W,-1,-1,0.984907242,0.744413847,4695,1475,955,3070,3097,3220,3740,1625,1598,,
YNL283C,-1,-1,0.984805723,0.701103739,4696,3642,1031,1573,1235,1054,3665,3123,3461,,
YOR365C,0,-1,0.984155726,0.906665257,4698,4412,5206,3031,2940,286,-508,1667,1758,,
YLR017W,-1,-1,0.983602743,0.694878378,4699,1929,3722,4275,3588,2770,977,424,1111,,
YIR027C,0,0,0.983346728,0.905616693,4700,3774,4858,5588,5251,926,-158,-888,-551,,
YDR309C,-1,-1,0.983312859,0.644286298,4701,3536,3025,5542,5722,1165,1676,-841,-1021,,
YER147C,-1,-1,0.983227853,0.838750006,4702,3479,2862,3074,1958,1223,1840,1628,2744,,
YJL191W,-1,-1,0.983218112,0.776262548,4703,2484,4395,4052,5173,2219,308,651,-470,,
YBR240C,-1,-1,0.982193205,0.98837468,4705,3635,4907,4539,4275,1070,-202,166,430,,
YGR218W,-1,-1,0.981932135,0.657764549,4706,2777,977,3796,4712,1929,3729,910,-6,,
YOL101C,-1,-1,0.981784422,0.800143994,4707,4031,4986,1898,1015,676,-279,2809,3692,,
YPR054W,-1,-1,0.98034034,0.669104573,4708,3710,5152,4189,3965,998,-444,519,743,,
YOL030W,-1,-1,0.980166255,0.684113006,4709,4435,2103,3853,3996,274,2606,856,713,,
YER093C,-1,-1,0.980029736,0.737821544,4710,3786,2622,4491,4358,924,2088,219,352,,
YGR096W,-1,-1,0.979774344,0.894645403,4711,3122,3974,1858,1663,1589,737,2853,3048,,
YDL003W,-1,-1,0.979661582,0.425897404,4712,2787,3153,5012,5638,1925,1559,-300,-926,,
YER039C-A,0,0,0.978132968,0.854041304,4713,5721,5592,3980,2974,-1008,-879,733,1739,,
YPR030W,-1,-1,0.977333331,0.684100514,4714,3896,4639,4288,2076,818,75,426,2638,,
YKL050C,0,0,0.977275041,0.842919259,4715,5653,5317,3583,1584,-938,-602,1132,3131,,
YPL012W,-1,-1,0.976740398,0.386599086,4717,947,4685,5720,5759,3770,32,-1003,-1042,,
YKR024C,-1,-1,0.976555565,0.801796766,4718,3681,4549,5633,5439,1037,169,-915,-721,,
YHR079C,-1,-1,0.976309063,0.795416104,4719,3263,3950,4928,4812,1456,769,-209,-93,,
YGR175C,-1,-1,0.976228485,1.025435511,4720,1091,4183,655,694,3629,537,4065,4026,,
YLR105C,-1,-1,0.976179525,0.810205068,4721,5506,1416,682,400,-785,3305,4039,4321,,
YBR159W,-1,-1,0.974951129,0.713726495,4722,712,727,670,786,4010,3995,4052,3936,,
YCR089W,-1,-1,0.974911443,0.785798149,4723,3873,5011,2145,1565,850,-288,2578,3158,,
YEL025C,0,0,0.974687165,0.881699735,4724,4958,3042,3315,2791,-234,1682,1409,1933,,
YER104W,-1,-1,0.974501328,0.685798854,4725,3964,4414,3986,3577,761,311,739,1148,,
YOR296W,0,0,0.97449409,0.77623264,4726,5167,2876,4999,3871,-441,1850,-273,855,,
YOL041C,-1,-1,0.974477039,0.833491912,4727,449,4199,5634,5195,4278,528,-907,-468,,
YAL048C,1,1,0.974266877,0.936766436,4728,5052,3902,304,628,-324,826,4424,4100,,
YDL175C,-1,-1,0.973142792,0.728345411,4729,3468,2884,3852,3683,1261,1845,877,1046,,
YOR067C,-1,-1,0.973072305,0.710886255,4730,1096,1249,2340,1778,3634,3481,2390,2952,,
YBR298C,-1,-1,0.972691867,0.59861635,4731,1552,4250,5674,5632,3179,481,-943,-901,,
YLL018C-A,1,1,0.972680712,0.768158649,4732,4406,5594,1429,619,326,-862,3303,4113,,
YNR024W,-1,-1,0.972591195,0.629638164,4733,5875,3751,2094,3312,-1142,982,2639,1421,,
YFR057W,0,0,0.971330176,0.788951294,4735,4518,5497,3551,2609,217,-762,1184,2126,,
YJR013W,-1,-1,0.970970708,0.59574075,4736,2271,217,997,4420,2465,4519,3739,316,,
YMR101C,-1,-1,0.970708066,0.696274734,4737,3047,5294,2999,2939,1690,-557,1738,1798,,
YGR288W,-1,-1,0.970289972,0.691414231,4738,4015,5075,3421,3549,723,-337,1317,1189,,
YDR179C,-1,-1,0.970186266,0.822805696,4739,3909,4829,2372,2340,830,-90,2367,2399,,
YGL234W,-1,-1,0.969938185,0.93688721,4740,3895,4983,4965,3189,845,-243,-225,1551,,
YJL156C,-1,-1,0.969545561,0.909383265,4741,1500,1343,2348,3345,3241,3398,2393,1396,,
YBL066C,-1,-1,0.968982454,0.687339783,4742,5161,3506,3063,1621,-419,1236,1679,3121,,
YDR249C,0,0,0.968800399,0.845150988,4743,5162,4201,2989,3230,-419,542,1754,1513,,
YML014W,-1,-1,0.968714307,0.887524538,4744,3523,3702,1892,1366,1221,1042,2852,3378,,
YNL144C,0,0,0.967867808,0.834375271,4745,4362,4295,5156,5431,383,450,-411,-686,,
YBL031W,-1,-1,0.967867502,0.655230615,4746,5660,3230,1245,573,-914,1516,3501,4173,,
YML123C,-1,-1,0.967672529,0.93720664,4747,2441,4561,5491,5114,2306,186,-744,-367,,
YBR247C,-1,-1,0.96711688,0.684625302,4748,172,4627,5782,5756,4576,121,-1034,-1008,,
YBL063W,-1,-1,0.966478483,0.490170848,4749,1302,3040,1208,1028,3447,1709,3541,3721,,
YGR068C,-1,-1,0.966426912,0.773144553,4750,5940,5180,3695,2374,-1190,-430,1055,2376,,
YDR025W,-1,-1,0.965989279,0.453318133,4751,3611,5331,4007,5296,1140,-580,744,-545,,
