Gene,Anno,NN,SPELL,MEFIT,bioPIXIE,NN_SPELL Diff,NN_MEFIT_Diff,NN_bioPIXIE_Diff
YBR101C,0/-,0.506711409,0.464298094,0.798321184,0.851787874,0.042413316,-0.291609775,-0.38748978
YOL052C-A,0/-,0.124496644,0.03830156,0.41749503,0.609431681,0.086195085,-0.292998386,-0.571130121
YPR169W,0/-,0.204530201,0.368457539,0.504307488,0.234928312,-0.163927338,-0.299777287,0.133529227
YOR382W,0/-,0.000838926,0.285095321,0.305279435,0.130074279,-0.284256394,-0.304440508,0.155021042
YGL010W,0/-,0.284563758,0.575736568,0.589352772,0.417861461,-0.29117281,-0.304789014,0.157875107
YLR287C,0/-,0.319463087,0.193067591,0.624254473,0.39920539,0.126395496,-0.304791386,-0.206137799
YLR336C,0/-,0.096308725,0.210398614,0.403136735,0.241147003,-0.114089889,-0.30682801,-0.030748389
YAL036C,0/-,0.124328859,0.162218371,0.431632428,0.62532389,-0.037889512,-0.307303569,-0.463105519
YHR144C,0/-,0.195973154,0.326343154,0.505191076,0.544653653,-0.13037,-0.309217921,-0.218310499
YBR242W,0/-,0.290100671,0.467071057,0.599955821,0.86854379,-0.176970386,-0.309855149,-0.401472733
YDR305C,0/-,0.460738255,0.511265165,0.770929976,0.786664363,-0.05052691,-0.310191721,-0.275399199
YER087W,0/-,0.630201342,0.969844021,0.941904131,0.739851442,-0.339642679,-0.311702788,0.229992578
YDL082W,0/-,0.370973154,0.183362218,0.683675723,0.016928658,0.187610936,-0.312702569,0.166433561
YDL122W,0/-,0.386744966,0.349740035,0.700242987,0.435135602,0.037004932,-0.31349802,-0.085395567
YPL158C,0/-,0.465939597,0.752512998,0.78042854,0.884435999,-0.286573401,-0.314488943,-0.131923001
YHR003C,0/-,0.490436242,0.864471404,0.805831677,0.918638798,-0.374035162,-0.315395435,-0.054167394
YDR064W,0/-,0.541778523,0.26152513,0.859730506,0.03437554,0.280253394,-0.317951982,0.22714959
YLR406C,0/-,0.506879195,0.151473137,0.825491495,0.043703576,0.355406058,-0.318612301,0.107769561
YLR227C,0/-,0.145637584,0.562564991,0.465208748,0.34893764,-0.416927407,-0.319571164,0.213627351
YGR148C,0/-,0.615100671,0.158058925,0.934835432,0.037484885,0.457041746,-0.319734761,0.12057404
YOL084W,0/-,0.020469799,0.087348354,0.34128562,0.33287269,-0.066878555,-0.320815821,-0.245524336
YLR104W,0/-,0.419798658,0.901039861,0.740667108,0.738987735,-0.481241204,-0.320868451,0.162052126
YGL050W,0/-,0.390268456,0.69237435,0.718135631,0.424771118,-0.302105894,-0.327867174,0.267603232
YLR344W,0/-,0.567114094,0.139861352,0.897503866,0.051304198,0.427252742,-0.330389772,0.088557154
YHR009C,0/-,0.454194631,0.959445407,0.784846477,0.651580584,-0.505250776,-0.330651846,0.307864823
YDR496C,0/-,0.011744966,0.160138648,0.343494588,0.059250302,-0.148393682,-0.331749622,0.100888346
YBL027W,0/-,0.507550336,0.181629116,0.839407996,0.845396442,0.325921219,-0.331857661,-0.663767325
YIL133C,0/-,0.399832215,0.185961872,0.733156616,0.00863707,0.213870343,-0.333324401,0.177324801
YPR004C,0/-,0.530872483,0.979029463,0.86503203,0.922093626,-0.44815698,-0.334159547,0.056935837
YJR075W,0/-,0.378020134,0.827036395,0.713055003,0.968388323,-0.449016261,-0.335034869,-0.141351928
YNL122C,0/-,0.639765101,0.985788562,0.978131213,0.982898601,-0.346023461,-0.338366112,0.002889961
YMR180C,0/-,0.009731544,0.507105719,0.349900596,0.396441527,-0.497374176,-0.340169053,0.110664192
YOR369C,0/-,0.584731544,0.16915078,0.927104042,0.095353256,0.415580764,-0.342372499,0.073797524
YER071C,0/-,0.615771812,0.595667244,0.960680362,0.742788046,0.020104568,-0.34490855,-0.147120802
YOR164C,0/-,0.575,0.961005199,0.920918931,0.374503368,-0.386005199,-0.345918931,0.586501831
YDR067C,0/-,0.523154362,0.671230503,0.870333554,0.874071515,-0.14807614,-0.347179192,-0.202841012
YLR441C,0/-,0.505369128,0.171057192,0.852882704,0.005527725,0.334311935,-0.347513576,0.165529467
YPL230W,0/-,0.00352349,0.289774697,0.355202121,0.446709276,-0.286251207,-0.351678631,-0.15693458
YBR028C,0/-,0.490604027,0.827209705,0.845151314,0.508205217,-0.336605679,-0.354547287,0.319004489
YPL072W,0/-,0.62885906,0.887348354,0.983653634,0.921229919,-0.258489293,-0.354794573,-0.033881565
YJR123W,0/-,0.439261745,0.197746967,0.795228628,0.019519779,0.241514778,-0.355966883,0.178227188
YJL046W,0/-,0.638590604,0.980589255,0.998011928,0.82432199,-0.341998651,-0.359421324,0.156267265
YMR230W,0/-,0.333221477,0.090121317,0.694941462,0.053204353,0.243100159,-0.361719986,0.036916964
YML022W,0/-,0.47466443,0.301906412,0.837640822,0.441354293,0.172758017,-0.362976392,-0.13944788
YJL055W,0/-,0.431040268,0.833968804,0.799204771,0.671791328,-0.402928536,-0.368164503,0.162177476
YHL001W,0/-,0.347315436,0.15389948,0.717914734,0.033684574,0.193415956,-0.370599298,0.120214906
YBL021C,0/-,0.529697987,0.835008666,0.900375525,0.500431854,-0.305310679,-0.370677538,0.334576812
YOR006C,0/-,0.391442953,0.475216638,0.762535896,0.531870789,-0.083773685,-0.371092943,-0.056654152
YLR017W,0/-,0.260738255,0.355112652,0.63286945,0.389359129,-0.094374397,-0.372131195,-0.034246478
YDR248C,0/-,0.40704698,0.742461005,0.780207643,0.562100535,-0.335414025,-0.373160663,0.18036047
YKR078W,0/-,0.392114094,0.416984402,0.766512039,0.598203489,-0.024870308,-0.374397945,-0.181219087
YML106W,0/-,0.46795302,0.454246101,0.842942346,0.48160304,0.01370692,-0.374989326,-0.02735694
YKL006W,0/-,0.468624161,0.125996534,0.844709521,0.041457937,0.342627627,-0.37608536,0.084538596
YBR219C,0/-,0.338926174,0.702426343,0.715705765,0.901191916,-0.363500169,-0.376779591,-0.198765573
YHR153C,0/-,0.353187919,0.240554593,0.732052132,0.170668509,0.112633327,-0.378864212,0.069886083
YHR010W,0/-,0.46761745,0.162911612,0.848022973,0.04059423,0.304705838,-0.380405524,0.122317381
YNR055C,0/-,0.191442953,0.843674177,0.572564612,0.170841251,-0.652231224,-0.381121659,0.672832926
YNR076W,0/-,0.019295302,0.248006932,0.401148664,0.246674728,-0.22871163,-0.381853362,0.001332204
YCL047C,0/-,0.374832215,0.68492201,0.757676165,0.482639489,-0.310089796,-0.38284395,0.202282522
YMR115W,0/-,0.459228188,0.941594454,0.843825933,0.946277423,-0.482366266,-0.384597745,-0.004682969
YDR367W,0/-,0.577684564,0.612824957,0.962889331,0.075142512,-0.035140393,-0.385204767,0.537682445
YLR325C,0/-,0.481040268,0.096880416,0.869008173,0.128346865,0.384159853,-0.387967905,-0.031466449
YMR105C,0/-,0.03590604,0.348700173,0.423901038,0.008982553,-0.312794133,-0.387994998,0.33971762
YPL143W,0/-,0.504194631,0.137608319,0.892202342,0.063568837,0.366586312,-0.388007711,0.074039481
YKL027W,0/-,0.346644295,0.549393414,0.734923791,0.941440663,-0.202749119,-0.388279495,-0.392047249
YOR370C,0/-,0.394295302,0.850779896,0.790148001,0.432889964,-0.456484594,-0.395852699,0.417889932
YBR062C,0/-,0.496644295,0.716637782,0.894190413,0.878217309,-0.219993486,-0.397546118,-0.161579527
YPR147C,0/-,0.414261745,0.954419411,0.812900376,0.646398342,-0.540157666,-0.398638631,0.308021069
YJL153C,0/-,0.095637584,0.198093588,0.495471615,0.197961651,-0.102456004,-0.399834031,0.000131936
YOR096W,0/-,0.509395973,0.202599653,0.916942788,0.025565728,0.30679632,-0.407546815,0.177033925
YGL147C,0/-,0.387919463,0.120970537,0.796774906,0.079979271,0.266948926,-0.408855443,0.040991266
YKL096W,0/-,0.334395973,0.511785095,0.743317871,0.674555191,-0.177389122,-0.408921897,-0.162770096
YGL031C,0/-,0.483389262,0.143674177,0.896841175,0.021419934,0.339715085,-0.413451913,0.122254242
YER007C-A,0/-,0.49647651,0.28440208,0.910536779,0.444981862,0.21207443,-0.414060269,-0.160579782
YIL134W,0/-,0.515268456,0.933448873,0.93638171,0.732769045,-0.418180417,-0.421113253,0.200679829
YFR045W,0/-,0.441442953,0.801906412,0.862823062,0.737260321,-0.360463459,-0.421380109,0.064646091
YER115C,0/-,0.31761745,0.378336222,0.739562624,0.36603904,-0.060718772,-0.421945175,0.012297182
YNL175C,0/-,0.02533557,0.102079723,0.448641484,0.204698566,-0.076744152,-0.423305914,-0.102618844
YDL110C,0/-,0.344127517,0.763084922,0.767616523,0.516324063,-0.418957405,-0.423489006,0.246760859
YMR269W,0/-,0.147147651,0.149393414,0.5734482,0.206771463,-0.002245763,-0.426300549,-0.057378049
YHR100C,0/-,0.348489933,0.466897747,0.780870334,0.335982035,-0.118407814,-0.432380401,0.130915712
YLL014W,0/-,0.426342282,0.620623917,0.859067815,0.273449646,-0.194281635,-0.432725533,0.347174271
YPR022C,0/-,0.275167785,0.852512998,0.708195273,0.650544135,-0.577345213,-0.433027488,0.201968863
YLR388W,0/-,0.484395973,0.24627383,0.920035343,0.092762135,0.238122143,-0.43563937,0.153511695
YER056C-A,0/-,0.509899329,0.106412478,0.945880274,0.056659181,0.403486851,-0.435980945,0.049753297
YDR383C,0/-,0.248993289,0.256672444,0.686768279,0.202625669,-0.007679155,-0.437774991,0.054046774
YPL079W,0/-,0.394630872,0.172097054,0.832560194,0.034030057,0.222533819,-0.437929322,0.138066997
YOR276W,0/-,0.267785235,0.395667244,0.712392313,0.297633443,-0.127882009,-0.444607078,0.098033802
YKL180W,0/-,0.488758389,0.196187175,0.934172741,0.013128347,0.292571214,-0.445414352,0.183058828
YPL052W,0/-,0.102516779,0.424610052,0.555776452,0.709103472,-0.322093273,-0.453259674,-0.28449342
YDL021W,0/-,0.001342282,0.642980936,0.454605699,0.341682501,-0.641638654,-0.453263417,0.301298435
YPL105C,0/-,0.220134228,0.870710572,0.676827921,0.198307134,-0.650576344,-0.456693693,0.672403438
YJL136C,0/-,0.44261745,0.179896014,0.903247184,0.131628951,0.262721436,-0.460629734,0.048267062
YPL081W,0/-,0.336241611,0.372790295,0.7972167,0.115564001,-0.036548684,-0.460975089,0.257226294
YDR196C,0/-,0.438926174,0.896707106,0.901038215,0.793746761,-0.457780931,-0.462112041,0.102960345
YDR357C,0/-,0.423154362,0.573310225,0.88601723,0.363966143,-0.150155863,-0.462862868,0.209344083
YNL076W,0/-,0.133724832,0.803466205,0.598188646,0.693038521,-0.669741372,-0.464463814,0.110427683
YOR101W,0/-,0.261744966,0.444887348,0.72940137,0.153048886,-0.183142382,-0.467656403,0.291838463
YGR001C,0/-,0.483053691,0.471923744,0.951402695,0.607704267,0.011129948,-0.468349004,-0.135780523
YJL193W,0/-,0.157885906,0.695840555,0.627126132,0.105199516,-0.537954649,-0.469240226,0.590641038
YHL013C,0/-,0.097818792,0.354592721,0.567704882,0.667645535,-0.256773929,-0.46988609,-0.313052814
YPR011C,0/-,0.448825503,0.977989601,0.919151756,0.921575402,-0.529164098,-0.470326253,0.0564142
YNL096C,0/-,0.314932886,0.203812825,0.786834548,0.013646571,0.111120061,-0.471901662,0.190166254
YOR166C,0/-,0.278020134,0.648873484,0.750165673,0.744169978,-0.370853349,-0.472145538,-0.095296494
YDR500C,0/-,0.412751678,0.215771231,0.885133643,0.057522888,0.196980447,-0.472381965,0.158248342
YBR191W,0/-,0.363758389,0.120623917,0.838745306,0.066505441,0.243134472,-0.474986917,0.054118475
YPL220W,0/-,0.355536913,0.17677643,0.83145571,0.061841423,0.178760483,-0.475918797,0.114935006
YGR071C,0/-,0.191946309,0.781455806,0.670421913,0.391777509,-0.589509497,-0.478475604,0.389678297
YCL005W,0/-,0.268288591,0.86135182,0.748840292,0.344273622,-0.593063229,-0.480551701,0.517078197
YOR293W,0/-,0.447147651,0.173656846,0.927766733,0.171532216,0.273490805,-0.480619082,0.002124629
YER010C,0/-,0.456543624,0.786828423,0.940357853,0.22352738,-0.330284799,-0.483814229,0.563301043
YDR253C,0/-,0.046644295,0.570710572,0.534570356,0.196406979,-0.524066277,-0.48792606,0.374303593
YLR408C,0/-,0.44295302,0.788734835,0.931521979,0.1547763,-0.345781815,-0.488568959,0.633958535
YNL086W,0/-,0.348322148,0.44610052,0.836978131,0.210571774,-0.097778372,-0.488655984,0.235528746
YOR234C,0/-,0.388087248,0.256325823,0.87762315,0.021592676,0.131761425,-0.489535902,0.234733147
YOL052C,0/-,0.349328859,0.543847487,0.83984979,0.693384004,-0.194518628,-0.490520931,-0.149536517
YER113C,0/-,0.160067114,0.881629116,0.651424785,0.072896873,-0.721562002,-0.491357671,0.808732243
YER099C,0/-,0.217281879,0.786481802,0.709299757,0.586457074,-0.569199923,-0.492017878,0.200024729
YDL001W,0/-,0.38942953,0.575043328,0.885354539,0.449300397,-0.185613797,-0.495925009,0.12574293
YBL068W,0/-,0.169798658,0.368630849,0.672189088,0.759025738,-0.198832192,-0.50239043,-0.390394889
YLR018C,0/-,0.149328859,0.651473137,0.657168102,0.681292106,-0.502144278,-0.507839243,-0.029818969
YHR128W,0/-,0.161073826,0.354939341,0.676607025,0.303333909,-0.193865516,-0.515533199,0.051605432
YPL103C,0/-,0.346812081,0.965511265,0.867903689,0.323199171,-0.618699185,-0.521091608,0.642312094
YOR246C,0/-,0.27114094,0.729809359,0.792356969,0.677146312,-0.458668419,-0.52121603,0.052663047
YDR482C,0/-,0.054697987,0.468630849,0.577203446,0.673000518,-0.413932863,-0.522505459,-0.204369669
YPR062W,0/-,0.361912752,0.625476603,0.886238127,0.56020038,-0.263563851,-0.524325375,0.065276223
YJL177W,0/-,0.379194631,0.197400347,0.906339739,0.024702021,0.181794284,-0.527145108,0.172698326
YKL216W,0/-,0.193120805,0.186828423,0.72586702,0.874589739,0.006292382,-0.532746215,-0.687761316
YML054C,0/-,0.140771812,0.81559792,0.67483985,0.778200035,-0.674826108,-0.534068038,0.037397886
YDL136W,0/-,0.404194631,0.054766031,0.939032472,0.036621178,0.3494286,-0.534837841,0.018144853
YMR194W,0/-,0.368288591,0.114558059,0.905897946,0.19537053,0.253730532,-0.537609355,-0.080812471
YKL181W,0/-,0.152348993,0.184228769,0.693395184,0.230609777,-0.031879776,-0.541046191,-0.046381008
YGL101W,0/-,0.267281879,0.73067591,0.818643693,0.614786664,-0.463394031,-0.551361814,0.115889246
YPR158W,0/-,0.137919463,0.380069324,0.6922907,0.786837105,-0.242149861,-0.554371237,-0.406767781
YLR061W,0/-,0.313255034,0.13864818,0.868124586,0.038348592,0.174606853,-0.554869552,0.100299588
YLR180W,0/-,0.097651007,0.185095321,0.652529269,0.722059078,-0.087444314,-0.554878262,-0.536963757
YNL162W,0/-,0.266610738,0.214384749,0.821957146,0.039385041,0.05222599,-0.555346408,0.174999708
YNL067W,0/-,0.360738255,0.302946274,0.922244312,0.464847124,0.057791981,-0.561506057,-0.16190085
YLR367W,0/-,0.356879195,0.301039861,0.92025624,0.09828986,0.055839333,-0.563377046,0.202750001
YDR533C,0/-,0.015100671,0.414211438,0.579854208,0.069096562,-0.399110767,-0.564753537,0.345114876
YOR059C,0/-,0.085738255,0.804159445,0.652087475,0.242528934,-0.71842119,-0.56634922,0.561630511
YLR364W,0/-,0.345973154,0.398786828,0.914733819,0.108308862,-0.052813674,-0.568760665,0.290477967
YNL255C,0/-,0.305536913,0.295840555,0.877844047,0.764553463,0.009696358,-0.572307134,-0.468712909
YOR021C,0/-,0.350838926,0.594280763,0.92379059,0.229227846,-0.243441836,-0.572951664,0.365052917
YLR178C,0/-,0.005704698,0.380415945,0.578749724,0.131974434,-0.374711247,-0.573045026,0.24844151
YMR242C,0/-,0.320134228,0.124263432,0.897724763,0.072205908,0.195870797,-0.577590534,0.052057524
YDL061C,0/-,0.35,0.150606586,0.928429423,0.053549836,0.199393414,-0.578429423,0.09705675
YHR087W,0/-,0.036409396,0.231715771,0.621824608,0.540335118,-0.195306375,-0.585415212,-0.308619347
YOL120C,0/-,0.309563758,0.208318891,0.902363596,0.063396096,0.101244868,-0.592799838,0.144922795
YKR049C,0/-,0.17852349,0.579202773,0.778440468,0.792883054,-0.400679283,-0.599916978,-0.213680281
YPL090C,0/-,0.341946309,0.194800693,0.943450409,0.019865262,0.147145615,-0.6015041,0.174935432
YER156C,0/-,0.283557047,0.549046794,0.88667992,0.422525479,-0.265489747,-0.603122873,0.126521314
YNR021W,0/-,0.284731544,0.832582322,0.888447095,0.267058214,-0.547850779,-0.603715552,0.565524109
YDR399W,0/-,0.053187919,0.148873484,0.656947206,0.455173605,-0.095685564,-0.603759286,-0.306300122
YDR471W,0/-,0.290939597,0.157712305,0.899712834,0.07617896,0.133227292,-0.608773237,0.081533345
YDR152W,0/-,0.184060403,0.358405546,0.794786835,0.537743997,-0.174345143,-0.610726432,-0.179338451
YGL231C,0/-,0.342449664,0.712651646,0.958250497,0.337363966,-0.370201982,-0.615800833,0.37528768
YJR067C,0/-,0.25704698,0.798613518,0.873205213,0.511141821,-0.541566538,-0.616158233,0.287471698
YLR065C,0/-,0.288590604,0.597053726,0.908990501,0.367593712,-0.308463122,-0.620399897,0.229460014
YER131W,0/-,0.281208054,0.22287695,0.901921803,0.036275695,0.058331104,-0.620713749,0.186601254
YOR062C,0/-,0.10033557,0.485961872,0.726971504,0.632060805,-0.385626301,-0.626635934,-0.146098933
YGR173W,0/-,0.107550336,0.478336222,0.755025403,0.283123165,-0.370785886,-0.647475068,0.195213057
YLR146C,0/-,0.161409396,0.710571924,0.81047051,0.675418898,-0.549162528,-0.649061114,0.035153026
YBL060W,0/-,0.037248322,0.688561525,0.694278772,0.869234756,-0.651313203,-0.65703045,-0.18067323
YNL141W,0/-,0.097986577,0.095493934,0.768058317,0.021247193,0.002492643,-0.67007174,0.074246741
YKL156W,0/-,0.172986577,0.283882149,0.895294897,0.142338919,-0.110895572,-0.72230832,0.14154323
YPL038W,0/-,0.033557047,0.45407279,0.766070245,0.532907238,-0.420515743,-0.732513198,-0.078834448
YPL198W,0/-,0.13204698,0.285441941,0.870996245,0.427189497,-0.153394961,-0.738949265,-0.141747556
YMR233W,0/-,0.16442953,0.505719237,0.907886017,0.573501468,-0.341289707,-0.743456487,-0.067782231
YAL046C,0/-,0.218959732,0.889254766,0.988071571,0.865088962,-0.670295034,-0.769111839,0.024165804
YFL001W,0/-,0.053355705,0.690987868,0.871658935,0.321299015,-0.637632164,-0.818303231,0.369688853
YNR024W,0/-,0.04295302,0.350086655,0.897282969,0.428225946,-0.307133635,-0.854329949,-0.078139291
YEL039C,0/-,0.006879195,0.349566724,0.91539651,0.908619796,-0.34268753,-0.908517315,-0.559053072
YCR079W,0/+,0.933557047,0.736048527,0.135188867,0.916047677,0.19750852,0.79836818,-0.17999915
YGL059W,0/+,0.77114094,0.376429809,,0.914320263,0.39471113,0.77114094,-0.537890453
YIL146C,0/+,0.71090604,0.185788562,,0.340991536,0.525117479,0.71090604,-0.155202974
YJL127C-B,0/+,0.615939597,0.013864818,,0.548281223,0.602074779,0.615939597,-0.534416405
YER153C,0/+,0.601006711,0.170883882,,0.95698739,0.430122829,0.601006711,-0.786103508
YJL185C,0/+,0.531040268,0.520103986,,0.576265331,0.010936282,0.531040268,-0.056161345
YPL189C-A,0/+,0.528020134,0.000866551,,0.52703403,0.527153583,0.528020134,-0.526167479
YOR228C,0/+,0.556879195,0.733795494,0.087475149,0.906374158,-0.176916299,0.469404046,-0.172578664
YDL239C,0/+,0.504026846,0.150259965,0.035785288,0.702366557,0.35376688,0.468241557,-0.552106592
YPL250C,0/+,0.445469799,0.238994801,,0.2874417,0.206474998,0.445469799,-0.048446899
YOR019W,0/+,0.523657718,0.287521664,0.089905014,0.274486094,0.236136054,0.433752704,0.013035569
YMR159C,0/+,0.507718121,0.148700173,0.084161696,0.111418207,0.359017947,0.423556424,0.037281966
YPR116W,0/+,0.441778523,0.077469671,0.026286724,0.820176196,0.364308853,0.415491799,-0.742706526
YLR422W,0/+,0.436073826,0.515771231,0.032913629,0.644670928,-0.079697405,0.403160196,-0.128899697
YOR124C,0/+,0.731879195,0.935008666,0.344819969,0.196061496,-0.203129471,0.387059226,0.73894717
YLR356W,0/+,0.472315436,0.641767764,0.087916943,0.944550009,-0.169452328,0.384398493,-0.302782244
YKL037W,0/+,0.381208054,0.146967071,,0.87839005,0.234240983,0.381208054,-0.731422979
YEL059C-A,0/+,0.878691275,0.322010399,0.516898608,0.149248575,0.556680877,0.361792667,0.172761824
YLR393W,0/+,0.644798658,0.248353553,0.284515131,0.948004837,0.396445105,0.360283526,-0.699651284
YIL165C,0/+,0.480536913,0.236915078,0.127236581,0.520124374,0.243621835,0.353300332,-0.283209296
YBR269C,0/+,0.872818792,0.891334489,0.523304617,0.852133356,-0.018515697,0.349514175,0.039201132
YAL048C,0/+,0.235067114,0.323916811,,0.891518397,-0.088849697,0.235067114,-0.567601586
YLR091W,0/+,0.382550336,0.582668977,0.167881599,0.944895491,-0.200118642,0.214668736,-0.362226514
YHR117W,0/+,0.962751678,0.978336222,0.790810691,0.92140266,-0.015584544,0.171940986,0.056933562
YDR332W,0/+,0.341778523,0.435181976,0.188645902,0.910692693,-0.093403452,0.153132621,-0.475510717
YNL295W,0/+,0.612583893,0.743500867,0.473602827,0.412851961,-0.130916974,0.138981065,0.330648906
YJL197W,0/+,0.485234899,0.741594454,0.378838083,0.444463638,-0.256359555,0.106396817,0.297130816
YMR257C,0/+,0.721812081,0.846793761,0.62447537,0.917084125,-0.12498168,0.097336711,-0.070290364
YLR077W,0/+,0.949328859,0.983708839,0.872100729,0.75557091,-0.03437998,0.07722813,0.228137928
YBR227C,0/+,0.68590604,0.928596187,0.613209631,0.938676801,-0.242690147,0.072696409,-0.010080614
YJL127C-A,0/+,0.069798658,,,,0.069798658,0.069798658,0
YBR163W,0/+,0.134395973,0.747833622,0.067373537,0.965451719,-0.613437649,0.067022437,-0.217618097
YKR016W,0/+,0.989597315,0.993067591,0.926662249,0.984280532,-0.003470276,0.062935067,0.008787059
YLR099W-A,0/+,0.062919463,0.011611785,,0.566073588,0.051307678,0.062919463,-0.554461803
