Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG Rank,CellCompOutput Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YMR043W,-1,-1,-1,0.9412295348540751,0.9524629142148091,4641,2100,3738,819.0,3717,5424
YPL228W,-1,-1,-1,0.940423939923594,0.5371580837581129,4642,3354,1406,1139.0,3875,5237
YJL030W,-1,-1,-1,0.939770052042193,0.8478101277261425,4643,2598,2342,1670.0,1823,2402
YAR015W,-1,0,-1,0.9392401563996327,1.104728181436206,4644,2079,3196,3775.0,5105,4386
YGL163C,-1,-1,-1,0.9387445385807646,0.887686957647548,4645,3517,2577,3661.0,5638,5288
YNL097C,0,-1,-1,0.9383700034040177,0.2791097504100914,4646,2605,1701,1635.0,3235,4433
YLR052W,-1,-1,-1,0.9365460082977831,0.5134988809495153,4647,3367,1191,1223.0,2194,4601
YDL051W,-1,-1,-1,0.9358388173009107,0.2925859444454832,4648,4935,2496,4803.0,4504,5624
YIR018W,-1,-1,-1,0.9347202217507505,0.6407178961237648,4649,941,2540,4711.0,2954,2138
YER067W,0,0,-1,0.9342150479822815,-0.2261618703358028,4650,91,5948,4371.0,5286,5353
YDR412W,-1,-1,-1,0.9339144915163874,0.33569828755772296,4651,2256,786,5163.0,5120,4892
YML062C,-1,-1,-1,0.933843641447093,0.6959426257271429,4652,2237,2485,2513.0,4417,5720
YPL254W,-1,-1,-1,0.9331667880990548,0.4493483640426535,4653,3184,724,1562.0,3790,5264
YOL094C,-1,-1,-1,0.932186784836168,0.579722120973809,4654,2767,953,534.0,2110,4097
YBR170C,-1,-1,1,0.9300042079862006,0.0864786845473029,4655,2092,624,1525.0,1059,766
YOL017W,-1,-1,-1,0.9261185478218301,0.7144701275187231,4656,2309,1874,4780.0,5030,4384
YGR218W,-1,-1,-1,0.9260966585067931,0.40037407102931777,4657,4706,2777,977.0,3796,4712
YGR292W,0,0,-1,0.9250855618072841,1.5895283847745054,4658,5137,4128,5460.0,5718,5192
YMR042W,-1,-1,-1,0.9247462335014771,0.5465289068601071,4659,5246,4094,4160.0,5250,5056
YFL007W,0,-1,-1,0.9241331803673756,0.5902475921929283,4660,230,1151,3396.0,2402,2131
YOR061W,-1,-1,-1,0.9235251780353977,0.31586897820078963,4661,4263,722,2050.0,3230,5261
YOL010W,-1,-1,-1,0.922825688418157,0.3710983204902478,4662,3287,688,4303.0,3771,5471
YMR234W,-1,-1,-1,0.9227853270615646,0.6215604829929918,4663,2385,3820,3501.0,2879,2136
YLR017W,0,0,-1,0.9219842391188987,0.021243325395084542,4664,4699,1929,3722.0,4275,3588
YDR499W,-1,-1,-1,0.9205831202293584,0.4893907123666124,4665,3474,3386,3378.0,1043,729
YNL201C,0,-1,-1,0.9205230706466172,0.5044626326591816,4666,1027,1570,4025.0,5626,5463
YKL015W,-1,-1,-1,0.9153461131507051,0.5995321114102012,4668,2440,2324,2221.0,4440,3700
YDL150W,-1,-1,-1,0.9151559326641574,0.5158826444492908,4669,3409,1325,4571.0,5483,4647
YPL049C,-1,-1,-1,0.9146490242265298,0.7139271766341336,4670,4052,2908,1702.0,3218,4252
YOL137W,-1,0,-1,0.9141564602311143,0.8172369430313301,4671,4803,4937,2245.0,5190,4817
YPL138C,0,-1,-1,0.9140411343224748,0.20584439854134073,4672,4156,857,2404.0,5458,5614
YJR052W,-1,-1,-1,0.9138663127839922,0.36130453937759704,4673,2082,2916,1578.0,4162,3691
YFL001W,-1,-1,-1,0.9125543903715596,0.1316034231971105,4674,4685,2029,1784.0,2371,3913
YJR049C,-1,-1,-1,0.9113826937304286,0.5386192183786265,4675,2788,1944,1546.0,1678,2021
YKR002W,-1,-1,-1,0.9110580830873846,0.735087309027736,4676,2163,3007,458.0,1194,1204
YLR033W,-1,-1,-1,0.9105105644460031,0.3569627709971307,4677,3548,2652,2163.0,4829,4524
YIR011C,-1,-1,-1,0.9104061878459182,0.7298428359394857,4678,1881,3696,2252.0,2234,2334
YBR195C,-1,-1,-1,0.9094844397581267,0.7707689754093677,4679,3923,2459,2227.0,977,636
YLR186W,-1,-1,-1,0.9093157326925301,0.19695093993300897,4680,4780,248,4203.0,4971,4489
YIL035C,-1,-1,-1,0.9092878062657254,0.40974446245058926,4681,1762,2629,1089.0,2183,5196
YFR036W,-1,-1,-1,0.9091107708563705,0.46842175021088367,4682,4918,2026,4229.0,3873,4798
YOL089C,-1,-1,1,0.9083623201725726,0.6323066675774979,4683,2113,2081,2815.0,3620,2266
YML102W,-1,-1,-1,0.9077952484527748,0.7429747681021888,4684,3446,3561,1322.0,4862,5452
YER021W,-1,-1,-1,0.906374640941263,0.594751862620538,4685,1719,2811,947.0,1681,3905
YOL135C,-1,-1,-1,0.9053476562801592,0.5073353064248594,4686,4569,2080,1329.0,3417,5040
YDR478W,-1,-1,-1,0.9049596851635836,0.597327696837321,4687,3654,3088,3805.0,4195,4263
YMR048W,-1,-1,-1,0.9047689503449166,0.749494909053602,4688,3342,1709,2350.0,4118,2316
YPL075W,-1,-1,-1,0.8992317786473714,0.8944018682425416,4689,2783,3699,1243.0,3740,5170
YHR132W-A,0,-1,-1,0.899190190844907,1.0412928268420731,4690,5356,4670,5650.0,4035,3272
YNL230C,-1,-1,-1,0.8987509260277549,0.7874309479815348,4691,2850,3334,5064.0,3099,3103
YPR019W,-1,-1,-1,0.897339329123497,0.512148544112527,4692,2714,1416,833.0,1905,3501
YDR362C,-1,-1,-1,0.8970097260114676,0.35910053153390276,4693,4581,3297,1726.0,3950,4045
YJL127C,-1,-1,-1,0.8960105489694072,0.8938886402538463,4694,4527,1208,4865.0,1626,1012
YDR081C,-1,-1,-1,0.8940357712214578,0.44916952912744423,4695,4047,3927,3130.0,4152,4448
YLR403W,-1,-1,-1,0.8899455648919422,0.30837610092259793,4696,3229,2213,2483.0,5301,5525
YBR095C,-1,-1,-1,0.88876456849857,0.3276247877064158,4697,4763,2637,1700.0,1241,913
YJL110C,-1,-1,-1,0.8882746791054389,0.05848806471669083,4698,3118,1824,1336.0,2152,2227
YNR010W,-1,-1,-1,0.8882601799186832,0.46170017329468993,4699,2802,1178,2313.0,3134,5128
YBR030W,0,0,-1,0.8862275889444494,0.7677338798627487,4700,4625,3110,4450.0,978,846
YDR063W,0,-1,-1,0.8840819976911574,0.04617250257103201,4701,179,5201,368.0,855,2105
YBL026W,-1,-1,-1,0.8839599996649041,0.37619674955992494,4702,2937,946,2632.0,660,971
YGR081C,-1,-1,-1,0.8835722099610431,0.10606474448574411,4703,2497,550,3918.0,4556,4874
YKL210W,-1,-1,-1,0.8827917267105536,0.23129707360866114,4704,1780,883,1471.0,3728,3941
YIL159W,-1,-1,-1,0.8825210434479449,0.8466456613102343,4705,5289,3003,5016.0,4844,2183
YBL108C-A,0,0,-1,0.8793788648651032,0.9075651189384359,4706,5513,6015,5876.0,4183,3818
YGL258W-A,0,0,-1,0.8793788648651032,0.9075651189384359,4707,5795,4381,5922.0,2571,2453
YPR086W,-1,-1,-1,0.8791386908935216,0.6912097305591113,4708,4330,2076,2241.0,5313,5587
YFL034C-B,-1,-1,-1,0.8770462854536708,0.5970874996675803,4709,4418,3862,5575.0,5171,3840
YPR190C,-1,-1,-1,0.8765160941970562,0.2828579109594215,4710,3744,1573,4465.0,5398,5013
YMR044W,-1,-1,-1,0.8762591084588074,0.6778525405516107,4711,3881,2461,1084.0,3544,3929
YDR207C,-1,-1,-1,0.8749941254625777,0.5278116116191489,4712,4623,2702,3070.0,3263,1624
YOR110W,-1,-1,-1,0.8715858523271041,0.42162752169035406,4713,1995,2355,617.0,1743,2326
YOL051W,-1,-1,-1,0.8710702790650066,0.6810826770354054,4714,3232,2233,1109.0,3877,5595
YDL108W,-1,-1,-1,0.8696934041862716,0.6929724479628652,4715,3097,1955,1879.0,4573,5047
YGR262C,-1,-1,-1,0.8691031856428899,0.4526200097949555,4716,2716,2154,1762.0,2096,3909
YGR010W,0,0,-1,0.8661135575639274,0.8160984185340704,4717,1597,1875,2234.0,2974,2048
YDL235C,-1,-1,-1,0.8659919670108193,0.7411330709685067,4718,2219,3701,1734.0,1544,3633
YJL109C,-1,-1,1,0.865765100512319,0.23764960976371188,4719,5281,441,4995.0,5743,5714
YHR154W,-1,-1,-1,0.8641496075841479,0.6512995610081388,4720,3771,3467,4280.0,4922,3306
YOR249C,-1,-1,-1,0.8620149621483452,0.16443923681090397,4722,4337,1344,1123.0,3236,4937
YGR252W,-1,-1,-1,0.8604251666295671,0.5070512040780887,4723,3042,1079,512.0,3014,5443
YFR046C,-1,-1,-1,0.858249347946958,0.5810613532806941,4724,3906,2997,3933.0,3957,3810
YCR092C,-1,-1,-1,0.8559055983752549,0.7836833191358423,4725,2417,3829,3331.0,4719,4472
YOR023C,0,-1,-1,0.8540087544810986,-0.23811232879753644,4726,290,752,804.0,1385,1173
YDL059C,-1,1,1,0.853226974784971,0.09792736596749126,4727,4001,3997,4192.0,3630,2004
YOR206W,-1,-1,1,0.8522860889217097,0.05970604900571491,4728,1757,1037,4698.0,5010,5329
YDR121W,-1,-1,-1,0.8491555042118727,0.21339719123302353,4729,5416,3452,3454.0,3375,4861
YGL232W,-1,-1,-1,0.8479174290766973,0.15849400555377458,4730,3065,1158,1662.0,1266,2421
YDR257C,0,0,-1,0.8473206837020234,0.41686643701091897,4731,4349,5962,2819.0,4632,4363
YGR042W,0,-1,-1,0.8466569477034186,0.2552049559925155,4732,297,1972,3086.0,3108,2146
YKL032C,-1,-1,-1,0.8457491940367008,0.8208218778496279,4733,4036,2803,1792.0,3633,3460
YGR040W,-1,-1,-1,0.8438185592834464,0.7285963711240544,4734,2925,4134,3684.0,5555,5220
YNR032W,-1,1,1,0.8429591051877259,0.5862705344323654,4735,3124,3136,839.0,2310,2437
YPL190C,-1,-1,-1,0.842910245819363,0.6223928923482094,4736,4611,1297,1965.0,4882,5350
YEL037C,-1,-1,1,0.8420084223240435,0.8911180404933499,4737,1827,2549,1432.0,4759,5553
YHR061C,-1,-1,-1,0.8414477951333909,0.5080295834341527,4738,3918,4153,2959.0,4826,4291
YDR421W,-1,-1,-1,0.8390391823685098,0.5717840170073998,4739,2801,2996,3299.0,4954,4563
YLR373C,0,-1,-1,0.8377826009503382,0.44113303532903714,4740,4000,1268,1284.0,4399,5136
YLR210W,-1,-1,-1,0.8363797644788991,0.2165286366003788,4741,3110,1177,2989.0,4359,4069
YMR125W,-1,-1,-1,0.8327704624100003,0.28564132232228867,4742,3285,708,1198.0,3926,5548
YMR079W,-1,-1,-1,0.8324508609885939,0.04143237685106858,4743,3014,1861,3345.0,4792,4811
YDR540C,-1,-1,-1,0.8293912627115221,0.5904136629852129,4744,4035,5659,4645.0,3588,3671
YLR316C,-1,-1,-1,0.8291678831070483,0.8692085072783,4745,3022,1720,2752.0,2251,1950
YLR278C,0,-1,-1,0.8285923462115719,0.980179069860301,4746,3235,5248,4117.0,3411,2796
YLR385C,-1,-1,-1,0.8270655263014539,0.5717367379844239,4747,4994,3120,5514.0,3368,3390
YOR077W,0,0,-1,0.8220470529384242,0.6514571185790036,4748,3762,4961,5123.0,2461,1953
YOR038C,-1,-1,-1,0.8211245842969525,0.42218383192737857,4749,3926,1044,634.0,2336,4931
YDR181C,0,-1,-1,0.8205484804992904,0.42328603337593007,4750,989,3069,2352.0,4101,5267
YMR036C,-1,-1,-1,0.8197318972673958,0.5095741110497279,4751,3807,2227,3326.0,3491,3556
YER162C,-1,-1,-1,0.8196970054846324,0.44988386201798647,4752,2638,217,4372.0,5303,4576
YDR243C,-1,-1,-1,0.8195566841719036,0.7201568792077027,4753,3549,3866,4132.0,4701,4559
YER174C,-1,-1,-1,0.8193639207207514,0.31641738959979987,4754,2733,3618,778.0,1134,2213
YMR224C,-1,-1,1,0.816671593772794,0.5494300915546845,4755,3979,3494,2974.0,154,259
YFR037C,-1,-1,-1,0.8138547614886018,0.49459085173388045,4756,4283,2315,2628.0,5020,5026
YDR087C,-1,-1,-1,0.8135807023433868,-0.12309185824257415,4757,2515,864,4892.0,4963,5142
YMR277W,-1,-1,-1,0.8131343440381352,0.06664920242614847,4758,5039,1930,1147.0,4349,5298
YKR063C,0,-1,1,0.8123812435451382,0.332675537953423,4759,2964,2395,2617.0,4721,3711
YDR101C,-1,-1,-1,0.8119110500741148,-0.006739607584253913,4760,5361,480,4553.0,5426,5789
YLR127C,-1,-1,-1,0.8109692948128648,0.45929487915766104,4761,2572,1977,2641.0,4948,4211
YDR397C,-1,-1,-1,0.810520708114801,0.35085442869156497,4762,4846,2446,3603.0,1811,4599
YGR090W,-1,-1,-1,0.8060970059233511,0.032011184101420155,4763,3596,869,4180.0,5436,5685
YGL151W,-1,-1,1,0.804994308038386,0.7352977525908853,4764,2791,2393,1240.0,4120,5043
YOL068C,-1,-1,-1,0.8043195425482568,0.6810023992481606,4765,4451,3876,681.0,2381,4989
YPL022W,-1,-1,-1,0.8021504097579125,0.6540822522863717,4766,3188,2892,1509.0,2265,2681
YGR275W,-1,-1,-1,0.8021220894987712,0.6549654019358578,4767,4278,2609,2118.0,2231,4987
YDR301W,-1,-1,1,0.8009496929492065,0.5054850653152831,4768,3858,3769,2228.0,4852,4877
YER116C,0,-1,-1,0.7988042099970186,0.8480235107980564,4769,1429,3430,5116.0,5328,4898
YEL018W,-1,-1,-1,0.7987130211030473,0.38736214906251204,4770,4496,3888,1454.0,2188,4930
YLR116W,-1,-1,-1,0.7986225230831229,0.9603221678359319,4771,3711,3312,3393.0,482,624
YDR097C,-1,-1,-1,0.7960643181856164,0.10461131069075578,4772,3843,3032,3045.0,2027,1257
YIL083C,0,0,-1,0.795725264056714,0.9454525859974935,4773,2851,2101,2203.0,3502,3666
YBR158W,-1,-1,-1,0.7955889714781396,0.6148003373535843,4774,5270,1581,3500.0,1926,1211
YNL102W,-1,-1,1,0.7948867224915299,0.14716283897526838,4775,5253,1417,2136.0,4100,5613
YOR140W,-1,-1,-1,0.7943569561187735,0.5868987620647903,4776,4963,1429,2306.0,3003,3778
YNR027W,-1,0,-1,0.7933943645950563,0.5219485627436464,4777,4181,2226,3139.0,2403,2132
YHR074W,0,0,-1,0.7914595736893352,0.14905535003383608,4778,2849,2455,962.0,2794,2919
YNL107W,-1,-1,-1,0.7908337266591494,0.26498970251997833,4779,3340,2301,1774.0,1989,1256
YLR144C,-1,-1,-1,0.7902016525050837,0.10004925113376104,4780,2773,1536,671.0,2219,2436
YBR279W,-1,1,-1,0.7901356715686664,0.19953334451722965,4781,3086,2890,1255.0,1366,1609
YJR043C,-1,-1,-1,0.7886055340310056,0.3374674041865646,4782,4120,1310,3370.0,4803,5712
YGL131C,0,-1,-1,0.7881663879323862,0.5243080426342899,4783,4589,4617,3168.0,1214,827
YKL166C,-1,1,-1,0.7878304679325955,0.7544668252312262,4784,2874,3823,4204.0,4661,4471
YCL050C,0,0,-1,0.7872811900284475,0.41891966857421375,4785,4619,4060,1550.0,1965,2330
YML113W,-1,-1,-1,0.7871314751620064,0.3755341872295408,4786,5363,2442,3068.0,5203,5106
YPR070W,-1,-1,-1,0.7869809122231906,0.3146250432235746,4787,3648,3053,3944.0,5374,5356
YGR192C,0,-1,1,0.7818605363547445,0.8148795962372514,4788,3315,2314,3990.0,2795,1512
YGL029W,-1,-1,-1,0.7815186813429087,0.27287317578976666,4789,5392,1593,5276.0,5339,5379
YFL017W-A,-1,-1,-1,0.7784004587077809,0.6040484276028255,4791,2974,1988,5261.0,735,285
YCR042C,-1,-1,-1,0.7782566698859195,0.17955679256452065,4792,4650,3018,2093.0,4252,4942
YML082W,0,0,-1,0.7771153395917423,0.41383651665209253,4793,3633,3207,2675.0,4017,3133
YJL146W,0,-1,-1,0.7756951255221923,0.6520250317173881,4794,1368,2079,1185.0,1790,1937
YGR272C,-1,-1,-1,0.7711125965603811,0.9890695260816492,4795,5802,4211,4657.0,4824,3435
YOR341W,-1,-1,-1,0.7709259805297424,0.7337457267454544,4796,4826,729,4014.0,5599,5282
YML081W,0,-1,-1,0.7665761652999296,0.19330714548527742,4797,4844,4926,1981.0,4899,5140
YHR040W,0,-1,-1,0.7659561825905018,0.4532871876918824,4798,2261,2850,4146.0,4932,4755
YER013W,-1,-1,-1,0.7633569360136272,0.5132886566446955,4799,3415,2669,2822.0,4737,4476
YLR277C,-1,-1,-1,0.7628851006041744,0.4827540303651777,4800,4377,2458,406.0,2021,4589
YLR135W,-1,-1,-1,0.7626626649927235,0.520792072824569,4801,3349,3782,4326.0,4178,2280
YDR279W,-1,-1,-1,0.7620230679829677,0.16293493240427048,4802,3925,2821,1885.0,4104,5297
YNL088W,-1,-1,1,0.7578476580183305,0.24068683128234866,4803,4942,1998,2233.0,4815,5429
YBR073W,-1,-1,-1,0.7576954376153245,0.35799876668711467,4804,4990,2961,3862.0,1105,789
YGR274C,-1,-1,-1,0.757340944411155,0.033235868444020905,4805,3577,3355,1522.0,4758,5533
YHR166C,-1,-1,-1,0.7561638424407221,0.47193805717632253,4806,3122,3325,3340.0,5089,4886
YDR473C,-1,-1,-1,0.7555533906299912,0.4679433225888485,4807,3491,2240,4417.0,5774,5736
YDR465C,0,0,-1,0.7553770175861741,0.05456602311826581,4808,5480,1853,5039.0,5302,4635
YBR017C,0,-1,-1,0.7543803905499374,0.5261533185761984,4810,227,3559,1527.0,1155,840
YBR049C,-1,-1,-1,0.7536341133945716,0.3188556922289703,4811,4286,3455,1824.0,4402,4547
YHR055C,0,-1,-1,0.7512213084065985,0.7827304117127383,4812,3406,4019,5430.0,4213,3417
YER038C,-1,-1,-1,0.7510522673140743,0.0937818702553216,4813,4555,3171,5035.0,4225,4061
YPR104C,-1,-1,-1,0.7501419704117461,0.19432752228209962,4814,4222,922,3440.0,5100,5054
YDL197C,-1,-1,-1,0.7487233263736,0.46503295408141,4815,2778,3451,3229.0,2365,3073
YLL022C,-1,-1,-1,0.7450971274586495,0.4544228525148102,4816,3408,3046,3379.0,4969,5101
YHR072W-A,-1,-1,-1,0.7449217067507212,0.9737382132596731,4817,5004,4163,5616.0,3457,2615
YMR137C,-1,-1,-1,0.7447874449349627,0.2610311124573015,4818,2308,1723,3443.0,4220,2396
YDR177W,-1,-1,-1,0.7439911637209846,0.05711043641992178,4819,3747,1035,416.0,707,2704
YGL101W,0,0,-1,0.7439875000429724,-0.2052123101277756,4820,3465,6054,1555.0,1639,2221
YLR035C,-1,-1,-1,0.7414085511898924,0.4687493051645163,4821,3416,1917,4373.0,2468,2041
YOR033C,-1,-1,-1,0.7405334551801938,0.2985207086719906,4822,3717,1980,2681.0,5249,5279
YKL038W,-1,-1,-1,0.7398646374729402,0.5154926397391455,4823,3447,3574,1354.0,3703,3401
YJR119C,0,-1,-1,0.7377454425225001,0.8355306184146669,4824,3160,3400,4537.0,3978,1756
YOL028C,-1,-1,-1,0.7357880989769976,0.7084679809876261,4825,4519,2197,4447.0,2990,3089
YDL106C,0,-1,-1,0.7302359480879265,0.4047563810270758,4826,4357,2157,1851.0,1930,1475
YBR133C,-1,-1,-1,0.7283981585663236,0.2778576334795072,4827,5162,3385,1093.0,1116,839
YHR043C,-1,0,-1,0.7281421174456972,-0.1580932434970249,4828,3528,1505,2196.0,1831,1892
YHR066W,-1,-1,-1,0.7279823438046935,0.1479507704943961,4829,4369,2427,4992.0,5544,5188
YHR135C,-1,-1,1,0.7269621342197506,0.8299739910755659,4830,2462,2547,311.0,1567,4850
YAL009W,-1,-1,-1,0.7259936415239009,0.6616561172457328,4831,2428,3462,1629.0,1917,3067
YOL141W,-1,-1,1,0.7259043923127437,0.778742917610009,4832,5866,5611,5320.0,1547,918
YIR009W,-1,-1,-1,0.7249472715228261,0.1971312205062175,4833,2988,2664,3664.0,4617,3709
YBL021C,-1,-1,-1,0.7235042410428653,0.5849839325480932,4834,2692,1885,953.0,1320,2885
YGR030C,-1,-1,-1,0.723399814106747,0.6791584461837742,4835,3728,2808,3714.0,1810,4529
YEL019C,-1,-1,-1,0.7213844025206424,0.5885474766375831,4836,5037,3858,5322.0,2273,1979
YJL074C,-1,-1,-1,0.7201895783850533,0.2635396020585802,4837,4675,1354,1426.0,1740,1509
YOR144C,-1,-1,1,0.719820142617661,0.13951769290305532,4838,3260,1633,1811.0,1333,975
YAL001C,-1,-1,1,0.7171668385317227,-0.07219451655181149,4839,3845,1956,3126.0,3935,2651
YOR185C,0,-1,-1,0.7135625648908988,0.5844587876664092,4840,65,568,2757.0,3645,2804
YOR123C,-1,-1,-1,0.7113202256178428,0.5372213584584854,4841,4293,2005,2994.0,3520,5753
YBL014C,-1,-1,-1,0.710975417967685,0.4321131258909933,4842,4845,2160,3936.0,1125,698
YOL136C,0,0,-1,0.7106997354658778,0.28916809858169645,4843,5029,3816,3866.0,5083,4841
YNL206C,-1,-1,-1,0.7086765239249446,0.0525077162892999,4844,5475,3557,1750.0,4620,5212
YFR031C,-1,-1,1,0.707957538971287,0.5241289974329394,4845,3701,1950,2793.0,4911,3464
YLR086W,-1,-1,-1,0.7075718050142249,0.49058186278979976,4846,3334,1769,3951.0,2534,1197
YPL012W,-1,-1,-1,0.7064695474273429,-0.3792971220157667,4848,4717,947,4685.0,5720,5759
YDR346C,-1,-1,-1,0.7063809206296585,0.19873276325451086,4849,4238,334,2824.0,3773,3268
YLR228C,-1,-1,-1,0.7001043376986853,0.5271696399041566,4850,4819,3554,2995.0,4418,3702
YPR016C,-1,-1,-1,0.6999432917483552,0.030578027384029455,4851,2829,1675,3851.0,5481,5435
YBL052C,-1,-1,-1,0.6996804073363722,0.3066052551193473,4852,4154,2175,3552.0,1526,934
YDR014W,-1,-1,-1,0.6985788210601864,0.8707762882731279,4853,5479,3416,4991.0,4091,3959
YBR275C,0,-1,-1,0.6976980577239734,0.6373191826784075,4854,3745,3317,5190.0,842,812
YBL028C,0,0,-1,0.6969368806231521,-0.12796627441696523,4855,3903,434,5110.0,4554,5270
YLR418C,-1,-1,-1,0.6957390005003192,0.3062332774893048,4856,4788,4621,38.0,408,1225
YOL059W,0,0,1,0.6956794076783215,0.8334005183795886,4857,2498,3242,3513.0,5191,4759
YLR154C,-1,-1,-1,0.6949615558375142,0.3145641853783627,4858,4195,2573,2309.0,1680,3497
YKL108W,-1,-1,-1,0.694534639420802,0.8735295003770771,4859,4766,3722,4347.0,4377,4270
YGR002C,-1,-1,-1,0.6944750656044769,0.5977257397851939,4860,2809,1217,2039.0,3234,4607
YNL064C,1,1,-1,0.6925745318883549,0.9724972138210984,4861,4849,5068,2844.0,3242,3467
YNR023W,-1,-1,-1,0.6923866057378089,0.42626016785145665,4862,4630,1880,891.0,2332,4988
YGR071C,0,-1,-1,0.6910716011941789,-0.024977090210357992,4863,4806,6043,1262.0,2107,3505
YOR344C,0,-1,-1,0.688613005250157,0.4021655281065166,4864,3914,3768,3319.0,5073,5245
YMR069W,0,-1,-1,0.6875573685336971,0.13640306357589463,4865,2072,3148,5405.0,2245,1833
YFR013W,-1,-1,-1,0.6844233223153445,0.4839092906856793,4866,3411,3741,2677.0,3649,3792
YLR376C,-1,-1,-1,0.6843809787920135,0.4428220156840048,4867,4159,3128,1292.0,3204,4154
YDL047W,-1,-1,-1,0.6841314962791826,0.43297257700509945,4868,4165,1131,1239.0,4108,5550
YOR148C,-1,-1,-1,0.6808046318456797,0.2161501676371636,4869,3038,2555,2220.0,2337,2035
YMR164C,-1,-1,-1,0.6784488078719841,0.585189479679982,4870,3347,3216,2906.0,5163,5104
YDR496C,0,-1,-1,0.6772322875564684,-0.09234218288974172,4871,2955,2330,4848.0,5609,5462
YHR086W,-1,-1,1,0.6766555125038781,0.004462857799176649,4872,3536,2866,1576.0,4533,4552
YLR015W,0,-1,-1,0.6761124035020074,0.24911886902979327,4873,4227,3781,3577.0,5388,5735
YBR278W,-1,-1,-1,0.6760847271381024,0.48093922784124093,4874,3237,2501,3430.0,5018,5181
YBL023C,-1,-1,-1,0.6758027014484306,0.5780506823593193,4875,3600,1846,890.0,1047,894
YIL026C,-1,-1,-1,0.674927463208487,0.5418184214056956,4876,2565,2911,3272.0,4904,4620
YDR051C,-1,-1,-1,0.6746922781367501,0.45107389733313924,4877,2419,4748,672.0,1004,1006
YKL149C,-1,-1,-1,0.6736691984498572,0.5321087379377812,4878,2466,2720,1142.0,1561,1935
YBL005W,-1,-1,-1,0.6724739462404907,0.7075708465882979,4879,3481,3832,2337.0,109,198
YPL038W,-1,-1,-1,0.6717622317596824,0.3225332319141959,4880,4865,2006,3151.0,2818,2760
YER110C,0,-1,-1,0.6703135989561766,-0.18299456655702373,4881,5447,915,4769.0,5766,5200
YOL145C,-1,1,-1,0.6693144045368639,0.42495733512660117,4882,4046,1388,2024.0,1644,1662
YDL156W,-1,-1,-1,0.6690170940257119,0.492674989106135,4883,4116,4552,4415.0,2243,1951
YOR101W,0,0,-1,0.6688672229201494,-0.3602169734214724,4884,5027,542,3204.0,4010,4864
YFL013C,-1,-1,-1,0.6673486631162866,0.2212889608136259,4885,3283,2401,2833.0,5143,4890
YLR226W,-1,-1,-1,0.66549410894067,0.3951496062934445,4887,4881,3680,2658.0,5496,5567
YKR080W,-1,0,-1,0.6639073323346898,0.6330836649854908,4888,3407,3970,3807.0,5276,4497
YIR002C,-1,-1,-1,0.6631043510522671,0.49590175638894657,4889,2361,2979,1672.0,4682,4366
YMR167W,-1,-1,1,0.6617578052118153,0.5191449150616068,4890,3456,3318,2736.0,4993,4299
YPL133C,0,-1,-1,0.6584561351173653,0.909828874000812,4891,3314,2273,3709.0,3162,1839
YER112W,-1,-1,-1,0.6537602953612804,0.31854390783498093,4892,2632,1941,1721.0,3526,5210
YGL111W,-1,-1,-1,0.6532246971915582,-0.4168851244721599,4893,5187,1472,4172.0,5678,5503
YDR443C,-1,-1,-1,0.6531669983562238,0.6264349016028373,4894,3361,594,3557.0,4320,2685
YKL021C,-1,-1,-1,0.6505879328368666,-0.26598497357789974,4895,1379,1323,3908.0,5043,3479
YDR363W,-1,-1,-1,0.6505480572848977,0.3761457417042357,4896,3445,4070,3356.0,5187,4818
YER156C,0,-1,-1,0.6495825335784944,0.284495543459765,4897,2049,5173,2603.0,2095,3340
YMR019W,0,-1,1,0.647103168538766,0.3075438744132213,4898,5324,5007,3009.0,3943,3574
YLR357W,-1,-1,-1,0.6462419587605727,0.32696853492372274,4899,4571,2097,1842.0,1991,1187
YOL067C,-1,-1,-1,0.6449283881860222,0.4402912608012443,4900,5003,2499,4300.0,302,610
YPL008W,-1,-1,-1,0.639621801674366,0.5622527542187945,4901,4279,3350,2301.0,3279,3459
